LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.17,0.0,0.0,1.0,0.004310344827586207,0.0,0.0,0.010380622837370242,0.0,0.0,0.0,0.09996052112120016,0.0037659814339514024,8.025399974034765e-06,0.002407704654895666,0.004400229577195332,0.16,8.023795307285914e-06,0.002129149493480767,1.0,0.0,0.0,0.005427408412483039,0.065,0.004826678367705135,0.004070556309362279,0.035532994923857864,0.04,0.009641873278236915,0.0,0.009389671361502348,0
0.02298850574712644,0.005714285714285715,0.013888888888888888,0.030612244897959183,0.0,0.006349206349206349,0.005235602094240838,0.4,0.00641025641025641,0.005405405405405407,1.0,0.005387931034482759,0.0,0.0,0.0034602076124567475,0.0,0.0,0.0,0.043703118831425185,0.005253184293218835,6.8001039728804974e-06,0.0016051364365971107,0.0026784006122058538,0.115,6.799141163913262e-06,0.0012958993335336626,0.0,0.006289308176100629,0.006349206349206349,0.005427408412483039,0.11,0.002193944712593243,0.003052917232021709,0.02030456852791878,0.07,0.011019283746556474,0.6265664160401002,0.007824726134585291,0
0.011494252873563218,0.005714285714285715,0.013888888888888888,0.0,0.017094017094017096,0.006349206349206349,0.005235602094240838,0.33,0.00641025641025641,0.0,0.0,0.005387931034482759,0.0,0.0,0.010380622837370242,0.0,0.010416666666666666,1.0,0.07343071456770628,0.006296625008995178,1.6456450588577385e-05,0.002407704654895666,0.004782858236081882,0.095,1.6457734219191913e-05,0.0026134728041757762,0.0,0.006289308176100629,0.006349206349206349,0.005427408412483039,0.09,0.005265467310223783,0.0044097693351424685,0.04060913705583756,0.07,0.013774104683195593,0.26106934001670845,0.009389671361502348,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,1.0,0.06514015001973944,0.0023987142891410203,2.118112521639119e-06,0.0008025682182985554,0.002104457623876028,0.25,2.1200380689517136e-06,0.0008830204007146578,1.0,0.0,0.0,0.0,0.5,0.001755155770074594,0.002374491180461329,0.02030456852791878,0.04,0.0,0.0,0.0,0
0.03448275862068965,0.022857142857142857,0.0,0.0,0.0,0.022222222222222227,0.020942408376963352,0.21,0.019230769230769232,0.0,0.0,0.015086206896551725,0.09523809523809523,0.0,0.04152249134948097,0.30000000000000004,0.015625,0.0,0.07043031977891827,0.017990357168557652,0.00012880338521929375,0.0072231139646869984,0.011478859766596518,0.035,0.00012880242186216992,0.007159689958158211,0.0,0.025157232704402517,0.022222222222222227,0.013568521031207596,0.08,0.010969723562966214,0.011872455902306648,0.05076142131979696,0.12,0.04132231404958678,0.0,0.03755868544600939,0
0.011494252873563218,0.005714285714285715,0.027777777777777776,0.0,0.0,0.0,0.005235602094240838,0.22,0.0,0.005405405405405407,1.0,0.005387931034482759,0.0,0.0,0.015570934256055362,0.0,0.010416666666666666,1.0,0.0745756020529017,0.006752380723931972,1.9184643701676497e-05,0.003210272873194221,0.004974172565525158,0.09,1.9184322689342347e-05,0.0028435932722408078,0.0,0.0,0.0,0.005427408412483039,0.085,0.004387889425186486,0.005427408412483039,0.04060913705583756,0.09,0.015151515151515154,0.0,0.014084507042253518,0
0.03448275862068965,0.011428571428571429,0.027777777777777776,0.0,0.025641025641025644,0.012698412698412698,0.010471204188481678,0.16,0.01282051282051282,0.010810810810810813,1.0,0.01293103448275862,0.0,0.0,0.032871972318339104,0.0,0.015625,1.0,0.07394393999210422,0.029240327184629038,0.00035707654371615696,0.01203852327447833,0.018366175626554432,0.02,0.00035707910952092976,0.012214312797400602,0.0,0.012578616352201259,0.012698412698412698,0.013568521031207596,0.055,0.017112768758227294,0.019335142469470826,0.06091370558375634,0.15,0.03581267217630854,0.14243943191311612,0.0297339593114241,0
0.011494252873563218,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.004310344827586207,0.0,0.0,0.008650519031141871,0.0,0.0,0.0,0.06517962889853929,0.0057569142939384475,1.2207709425853095e-05,0.002407704654895666,0.004782858236081882,0.105,1.2206104740313271e-05,0.002120586871413231,1.0,0.0,0.0,0.005427408412483039,0.065,0.005265467310223783,0.0044097693351424685,0.02538071065989848,0.04,0.009641873278236915,0.0,0.007824726134585291,0
0.0,0.005714285714285715,0.013888888888888888,0.0,0.0,0.006349206349206349,0.005235602094240838,0.5,0.00641025641025641,0.005405405405405407,1.0,0.005387931034482759,0.0,0.0,0.006920415224913495,0.0,0.010416666666666666,1.0,0.033714962495065136,0.006992252152846074,9.328360100982466e-06,0.0016051364365971107,0.002869714941649129,0.085,9.323546166997456e-06,0.0013333608050791331,0.0,0.006289308176100629,0.006349206349206349,0.005427408412483039,0.165,0.002193944712593243,0.0033921302578018998,0.015228426395939085,0.07,0.006887052341597796,0.0,0.006259780907668232,0
0.11494252873563217,0.057142857142857134,0.2083333333333333,0.040816326530612235,0.13675213675213674,0.060317460317460325,0.052356020942408384,0.27,0.05769230769230769,0.04864864864864865,0.0,0.06788793103448276,0.4761904761904761,1.0,0.06401384083044982,0.0,0.046875,0.0,0.2707066719305172,0.02642183789488834,0.0010677148480671085,0.04012841091492777,0.051463554620241055,0.025,0.0010677135595653492,0.04041450583101183,1.0,0.06289308176100629,0.060317460317460325,0.07191316146540026,0.08,0.05353225098727512,0.04986431478968792,0.18274111675126906,0.13,0.09366391184573004,0.366436925647452,0.06416275430359937,0
0.02298850574712644,0.0,0.0,0.020408163265306117,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0034602076124567475,0.1,0.005208333333333333,1.0,0.03328069482826688,0.0063925735805608185,7.697413459320344e-06,0.0008025682182985554,0.002487086282762579,0.095,7.70030175997993e-06,0.001203315982428429,1.0,0.0,0.0,0.0,0.065,0.001755155770074594,0.003052917232021709,0.015228426395939085,0.08,0.009641873278236915,0.5221386800334169,0.006259780907668232,0
0.06896551724137931,0.09142857142857144,0.125,0.0,0.008547008547008548,0.11428571428571427,0.08376963350785341,0.22,0.11538461538461538,0.07567567567567568,0.0,0.07974137931034482,0.2857142857142857,0.0,0.13494809688581316,0.0,0.0,0.0,0.1914330833004343,0.04159370577370529,0.0018714159562438109,0.044943820224719114,0.056437727185766215,0.015,0.0018714159478356023,0.044997381710720916,0.0,0.11320754716981132,0.11428571428571427,0.07869742198100406,0.1,0.05748135146994296,0.05563093622795115,0.17258883248730966,0.18,0.1184573002754821,0.013262322472848788,0.12206572769953053,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0034602076124567475,0.0,0.005208333333333333,1.0,0.03482037110146072,0.007999712154285302,1.2582551156955291e-05,0.0016051364365971107,0.00325234360053568,0.075,1.2581588322007719e-05,0.0015736493868493645,1.0,0.0,0.0,0.0,0.165,0.002193944712593243,0.004070556309362279,0.015228426395939085,0.08,0.0027548209366391185,0.0,0.003129890453834116,0
0.011494252873563218,0.0,0.027777777777777776,0.030612244897959183,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0021551724137931034,0.0,0.0,0.0017301038062283738,0.0,0.005208333333333333,1.0,0.07508882747729964,0.0023987142891410203,2.4416060703985483e-06,0.0008025682182985554,0.0022957719533193035,0.25,2.4435316162576974e-06,0.001017881698278351,1.0,0.0,0.0,0.0027137042062415195,0.07,0.002193944712593243,0.002374491180461329,0.02538071065989848,0.04,0.008264462809917356,0.7832080200501252,0.006259780907668232,0
0.0,0.02,0.0,0.0,0.0,0.0,0.03141361256544503,0.41,0.0,0.0,0.0,0.015086206896551725,0.0,0.0,0.029411764705882356,0.0,0.03125,0.0,0.1227003553099092,0.006452541437789346,2.8922826482982172e-05,0.004815409309791332,0.0070786301894011855,0.095,2.892378913144749e-05,0.004478518923260978,0.0,0.0,0.0,0.010854816824966078,0.185,0.00614304519526108,0.007801899592944369,0.06598984771573603,0.1,0.02479338842975207,0.0,0.026604068857589987,0
0.03448275862068965,0.03428571428571429,0.027777777777777776,0.0,0.08547008547008547,0.0253968253968254,0.03664921465968587,0.27,0.02564102564102564,0.032432432432432434,0.0,0.02478448275862069,0.0,0.0,0.05190311418685122,0.0,0.0,0.0,0.09518357678641927,0.03680827076686896,0.0007288973970658997,0.020064205457463884,0.028314520757604742,0.015,0.0007288945054557446,0.01980106353117717,0.0,0.025157232704402517,0.0253968253968254,0.02170963364993216,0.09,0.01842913558578324,0.03595658073270013,0.06598984771573603,0.19,0.060606060606060615,0.26106934001670845,0.046948356807511735,0
0.0,0.005714285714285715,0.013888888888888888,0.0,0.0,0.006349206349206349,0.005235602094240838,1.0,0.00641025641025641,0.005405405405405407,1.0,0.004310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.03103039873667588,0.0029983928614262753,1.5767101240625743e-06,0.0008025682182985554,0.0013392003061029269,0.2,1.5770310431166696e-06,0.000525798511334637,0.0,0.006289308176100629,0.006349206349206349,0.004070556309362279,1.0,0.0008775778850372972,0.0016960651289009494,0.01015228426395939,0.05,0.0,0.0,0.0,0
0.011494252873563218,0.005714285714285715,0.0,0.0,0.017094017094017096,0.006349206349206349,0.005235602094240838,0.5,0.00641025641025641,0.0,0.0,0.004310344827586207,0.0,0.0,0.006920415224913495,0.0,0.010416666666666666,1.0,0.04622976707461508,0.00879128786970184,2.0201337712063282e-05,0.002407704654895666,0.004017600918308781,0.07,2.0201016695161152e-05,0.0022969233696165524,0.0,0.006289308176100629,0.006349206349206349,0.004070556309362279,0.11,0.0035103115401491887,0.0044097693351424685,0.03045685279187817,0.11,0.011019283746556474,0.3480576441102757,0.006259780907668232,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001913143294432753,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.00033921302578018993,0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0010775862068965515,0.0,0.0,0.02768166089965398,0.6000000000000001,0.005208333333333333,1.0,0.1820765890248717,0.016275276451821825,0.0002723337500606326,0.016853932584269662,0.023149033862636312,0.035,0.0002723353534677373,0.016738855814274582,1.0,0.0,0.0,0.0013568521031207595,0.02,0.02106186924089513,0.024762550881953862,0.11675126903553297,0.13,0.033057851239669415,0.0,0.025039123630672927,0
0.08045977011494253,0.03428571428571429,0.0972222222222222,0.010204081632653059,0.05982905982905984,0.03492063492063492,0.0,0.05,0.03205128205128205,0.0,1.0,0.03448275862068965,0.0,0.0,0.031141868512110732,0.0,0.0,0.0,0.13821555467824714,0.01478807359255439,0.000170912745854038,0.011235955056179777,0.016835660991008226,0.04,0.00017091434971682382,0.011554455734321102,1.0,0.03773584905660378,0.03492063492063492,0.03527815468113975,0.015,0.016235190873189996,0.01729986431478969,0.09137055837563453,0.12,0.04683195592286502,0.32132414369256473,0.0297339593114241,0
0.06896551724137931,0.0,0.04166666666666666,0.0,0.042735042735042736,0.006349206349206349,0.0,0.09,0.00641025641025641,0.0,1.0,0.009698275862068966,0.0,0.0,0.01903114186851211,0.0,0.0,0.0,0.10532964863797868,0.0239871428914102,0.0003425029667888609,0.014446227929373997,0.02123589056820356,0.025,0.0003425045698806977,0.014278707461495625,1.0,0.006289308176100629,0.006349206349206349,0.012211668928086837,0.02,0.017551557700745943,0.024084124830393485,0.07106598984771573,0.14,0.03168044077134986,0.32633667502088554,0.01721439749608764,0
0.011494252873563218,0.005714285714285715,0.013888888888888888,0.030612244897959183,0.0,0.006349206349206349,0.005235602094240838,0.33,0.00641025641025641,0.005405405405405407,1.0,0.004310344827586207,0.0,0.0,0.005190311418685121,0.1,0.010416666666666666,1.0,0.045637583892617455,0.007675885725251266,1.5200987530296744e-05,0.0016051364365971107,0.003826286588865506,0.08,1.519842005289362e-05,0.001980373935057328,0.0,0.006289308176100629,0.006349206349206349,0.004070556309362279,0.11,0.0035103115401491887,0.004070556309362279,0.02538071065989848,0.08,0.011019283746556474,0.5221386800334169,0.009389671361502348,0
0.03448275862068965,0.011428571428571429,0.1111111111111111,0.0,0.017094017094017096,0.012698412698412698,0.010471204188481678,0.19,0.01282051282051282,0.010810810810810813,1.0,0.016163793103448273,0.0,0.0,0.02768166089965398,0.0,0.0,0.0,0.15704697986577182,0.0074240207248914575,4.887352087998482e-05,0.006420545746388443,0.010139659460493592,0.08,4.887640899564155e-05,0.006585726697693684,0.0,0.012578616352201259,0.012698412698412698,0.017639077340569874,0.065,0.00965335673541027,0.010515603799185888,0.08121827411167512,0.09,0.030303030303030307,0.11601921470342523,0.025039123630672927,0
0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0010775862068965515,0.0,0.0,0.0,0.0,0.005208333333333333,1.0,0.027082510856691677,0.004197750005996786,2.6957795729952422e-06,0.0008025682182985554,0.0015305146355462024,0.145,2.6977051177123986e-06,0.0006421966550652058,1.0,0.0,0.0,0.0013568521031207595,0.5,0.0004387889425186485,0.002374491180461329,0.005076142131979695,0.07,0.0,0.0,0.0,0
0.1264367816091954,0.06285714285714285,0.2222222222222222,0.040816326530612235,0.1623931623931624,0.06666666666666668,0.05759162303664923,0.24,0.0641025641025641,0.04864864864864865,0.0,0.07112068965517243,0.4761904761904761,0.0,0.07958477508650519,0.0,0.046875,0.0,0.2460718515594157,0.03257454004653505,0.001475822820026205,0.044943820224719114,0.056820355844652774,0.02,0.001475823776173798,0.045302425121876884,0.0,0.06918238993710693,0.06666666666666668,0.07462686567164177,0.075,0.0587977182974989,0.05529172320217096,0.1878172588832487,0.15,0.1115702479338843,0.3480576441102757,0.0782472613458529,0
0.16091954022988506,0.09714285714285714,0.0972222222222222,0.0,0.0,0.10793650793650794,0.0,0.01,0.10897435897435898,0.0,1.0,0.11206896551724138,0.0,0.0,0.17301038062283738,0.0,0.005208333333333333,1.0,0.2509277536517963,0.06421358152030511,0.005847161619207523,0.09069020866773676,0.1069447101587909,0.01,0.005847163197567115,0.09105519064811823,1.0,0.1069182389937107,0.10793650793650794,0.1180461329715061,0.005,0.11276875822729268,0.10244233378561736,0.24365482233502536,0.2,0.1584022038567493,0.0,0.1564945226917058,0
0.0,0.0,0.0,0.010204081632653059,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0017301038062283738,0.1,0.0,0.0,0.041215949467035135,0.004197750005996786,4.104324399885256e-06,0.0008025682182985554,0.002104457623876028,0.145,4.1072127166884694e-06,0.0009777444073367756,1.0,0.0,0.0,0.0,0.125,0.0013163668275559454,0.0027137042062415195,0.015228426395939085,0.07,0.004132231404958678,0.5221386800334169,0.003129890453834116,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03276746940386893,0.007999712154285302,1.184249547894017e-05,0.0016051364365971107,0.003061029271092405,0.075,1.184217449959404e-05,0.0014810660357441304,1.0,0.0,0.0,0.0,0.25,0.002193944712593243,0.003731343283582089,0.015228426395939085,0.08,0.0013774104683195593,0.0,0.0,0
0.1954022988505747,0.057142857142857134,0.05555555555555555,0.0,0.3076923076923077,0.06349206349206349,0.052356020942408384,0.19,0.0641025641025641,0.04864864864864865,0.0,0.05387931034482758,0.0,0.0,0.10207612456747406,0.0,0.0,0.0,0.11259376233714966,0.0792055458274365,0.003991342673350327,0.05056179775280899,0.0635163573751674,0.01,0.0039913442600480525,0.05039236877714785,0.0,0.06289308176100629,0.06349206349206349,0.05427408412483039,0.05,0.05572619569986837,0.06953867028493893,0.12690355329949238,0.26,0.1556473829201102,0.3956766917293233,0.09233176838810643,0
0.02298850574712644,0.005714285714285715,0.0,0.040816326530612235,0.0,0.006349206349206349,0.005235602094240838,0.25,0.00641025641025641,0.0,0.0,0.004310344827586207,0.0,0.0,0.006920415224913495,0.1,0.0,0.0,0.034583497828661665,0.0119935714457051,2.810318112233576e-05,0.002407704654895666,0.004400229577195332,0.05,2.8103501922207317e-05,0.0023432150451691692,0.0,0.006289308176100629,0.006349206349206349,0.004070556309362279,0.085,0.0035103115401491887,0.00508819538670285,0.02030456852791878,0.1,0.015151515151515154,0.5221386800334169,0.012519561815336464,0
0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.11,0.0,0.0,1.0,0.006465517241379309,0.0,0.0,0.015570934256055362,0.0,0.0,0.0,0.06336360047374655,0.01236537216052196,5.4828947253326814e-05,0.004815409309791332,0.007461258848287738,0.05,5.4826379597876596e-05,0.004433029993527193,1.0,0.0,0.0,0.008141112618724558,0.045,0.0065818341377797285,0.008141112618724558,0.04060913705583756,0.11,0.013774104683195593,0.0,0.014084507042253518,0
0.011494252873563218,0.0,0.027777777777777776,0.0,0.017094017094017096,0.0,0.0,0.11,0.0,0.0,1.0,0.0021551724137931034,0.0,0.0,0.015570934256055362,0.0,0.005208333333333333,1.0,0.18491906829846036,0.007160162153085945,5.35904932804472e-05,0.0072231139646869984,0.011670174096039794,0.085,5.3590172113528745e-05,0.00748373168702653,1.0,0.0,0.0,0.0027137042062415195,0.035,0.012724879333040808,0.010854816824966078,0.08629441624365483,0.07,0.01790633608815427,0.18984962406015035,0.014084507042253518,0
0.08045977011494253,0.017142857142857144,0.05555555555555555,0.0,0.20512820512820515,0.012698412698412698,0.015706806282722516,0.19,0.01282051282051282,0.010810810810810813,0.0,0.017241379310344827,0.14285714285714285,1.0,0.03633217993079585,0.0,0.015625,0.0,0.08361626529806554,0.025066564321523658,0.00029687368825452,0.01203852327447833,0.016644346661564953,0.025,0.0002968688730286036,0.011843444229100443,1.0,0.012578616352201259,0.012698412698412698,0.017639077340569874,0.035,0.014480035103115404,0.018317503392130258,0.07614213197969542,0.19,0.07300275482093664,0.5569131161236424,0.03286384976525822,0
0.03448275862068965,0.011428571428571429,0.0,0.0,0.025641025641025644,0.012698412698412698,0.010471204188481678,0.14,0.01282051282051282,0.0,0.0,0.01293103448275862,0.0,0.0,0.03633217993079585,0.0,0.010416666666666666,0.0,0.11010659297275957,0.03404974933435678,0.0007215353514225055,0.02086677367576244,0.031184235699253875,0.02,0.0007215350272545335,0.021188475888057633,0.0,0.012578616352201259,0.012698412698412698,0.013568521031207596,0.05,0.02325581395348837,0.037313432835820885,0.07106598984771573,0.15,0.03994490358126722,0.13053467000835425,0.03286384976525822,0
0.1264367816091954,0.005714285714285715,0.013888888888888888,0.0,0.0,0.006349206349206349,0.005235602094240838,0.18,0.00641025641025641,0.005405405405405407,1.0,0.007543103448275861,0.0,0.0,0.01903114186851211,0.0,0.0,0.0,0.09024871693643902,0.011693732159562473,6.974751978073834e-05,0.005617977528089888,0.009183087813277214,0.05,6.97475194673651e-05,0.005964669015857708,0.0,0.006289308176100629,0.006349206349206349,0.008141112618724558,0.03,0.007898200965335674,0.0101763907734057,0.06091370558375634,0.13,0.04132231404958678,0.0,0.01721439749608764,0
0.1264367816091954,0.057142857142857134,0.2222222222222222,0.11224489795918366,0.13675213675213674,0.060317460317460325,0.052356020942408384,0.22,0.05769230769230769,0.04864864864864865,0.0,0.07650862068965518,0.4761904761904761,1.0,0.06574394463667821,0.0,0.0,0.0,0.2689301223845243,0.03183093861690134,0.001539984941272609,0.04815409309791332,0.06160321408073465,0.02,0.001539985255279647,0.04837720918994117,1.0,0.06289308176100629,0.060317460317460325,0.08276797829036635,0.07,0.06450197455024133,0.059362279511533236,0.18274111675126906,0.13,0.10606060606060606,0.4337928153717627,0.07668231611893582,0
