LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
0.0,0.022727272727272724,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,0.019993784315756758,0.13023255813953488,0.0005818902634395791,0.0037878787878787884,0.0081374321880651,0.07,0.0005818902455244328,0.003409598904887344,0.004672897196261682,0.01032448377581121,0.008333333333333333,0.1891891891891892,0.003484320557491289,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076335877862595426,0.04972547394592354,0.04651162790697674,0.00018472706775859657,0.0037878787878787884,0.007233273056057866,0.2,0.00018454233500917724,0.003030754582122084,0.0070093457943925215,0.007374631268436578,0.025,0.13513513513513514,0.010452961672473868,0
0.13793103448275862,0.4545454545454546,0.08333333333333333,0.11363636363636365,0.4545454545454546,0.4545454545454546,0.48,0.4083969465648855,0.3391691702061535,0.6571162790697674,0.2514641852238604,0.2916666666666667,0.3471971066907776,0.015,0.2514641466939767,0.2920371974612379,0.3457943925233645,0.3480825958702065,0.36666666666666653,0.5675675675675675,0.4250871080139372,0
0.03448275862068965,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.049618320610687015,0.2462964881384025,0.12093023255813952,0.006185093258382583,0.03787878787878788,0.05877034358047016,0.075,0.006185216219331613,0.03902980494568635,0.06074766355140186,0.057522123893805316,0.15,0.2432432432432433,0.08362369337979095,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022900763358778626,0.11177872164094063,0.055813953488372085,0.0005978383669560714,0.007575757575757577,0.015370705244122963,0.165,0.0005979614999246314,0.008174197670865104,0.018691588785046728,0.01327433628318584,0.06666666666666668,0.16216216216216214,0.0313588850174216,0
0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0076335877862595426,0.049259297627680505,0.055813953488372085,0.000263513162157638,0.0037878787878787884,0.0081374321880651,0.165,0.0002632360634515291,0.0036028095094976275,0.0070093457943925215,0.008849557522123894,0.025,0.16216216216216214,0.01742160278745645,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038167938931297713,0.02460375012949342,0.018604651162790697,1.4624226197555564e-05,0.0,0.0027124773960217,0.5,1.4408710841557385e-05,0.000599836844378329,0.002336448598130841,0.002949852507374631,0.008333333333333333,0.054054054054054064,0.010452961672473868,0
0.03448275862068965,0.022727272727272724,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.06106870229007633,0.1855381746607272,0.13153488372093022,0.00551511897146678,0.030303030303030307,0.05063291139240506,0.07,0.005515211165199194,0.03198961461429859,0.0514018691588785,0.05014749262536873,0.11666666666666667,0.2432432432432433,0.07317073170731707,0
0.017241379310344827,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.011450381679389313,0.05594115818916399,0.04651162790697674,0.00020781795122842112,0.0037878787878787884,0.0081374321880651,0.2,0.00020781794483015452,0.003409598904887344,0.0070093457943925215,0.008849557522123894,0.025,0.13513513513513514,0.020905923344947737,0
0.2241379310344828,0.2272727272727273,0.16666666666666666,0.2272727272727273,0.2272727272727273,0.1590909090909091,0.28,0.267175572519084,0.2143893090231016,0.5663255813953488,0.1180805281322237,0.1590909090909091,0.1952983725135624,0.015,0.11808049370893516,0.15910198741731724,0.2102803738317757,0.18584070796460175,0.2833333333333333,0.6216216216216217,0.3344947735191637,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019083969465648856,0.08287578990987257,0.009302325581395349,1.2315137850573104e-05,0.0,0.003616636528028933,1.0,1.21919860967024e-05,0.001010251527374028,0.0070093457943925215,0.0014749262536873154,0.025,0.027027027027027032,0.024390243902439025,0
0.03448275862068965,0.09090909090909093,0.0,0.0,0.09090909090909093,0.09090909090909093,0.07999999999999999,0.1068702290076336,0.20247591422355746,0.2736744186046512,0.02604205231649128,0.07196969696969698,0.10397830018083183,0.035,0.026042082302556332,0.07261182853000825,0.10046728971962617,0.10619469026548672,0.15833333333333333,0.35135135135135137,0.11498257839721256,0
0.03448275862068965,0.022727272727272724,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.09541984732824428,0.6210504506371076,0.12967441860465115,0.01793142567948234,0.10606060606060606,0.13924050632911392,0.07,0.017931640642318163,0.10552582329185407,0.10747663551401868,0.1592920353982301,0.275,0.2702702702702703,0.10801393728222997,0
0.0,0.045454545454545456,0.0,0.0,0.04545454545454545,0.022727272727272728,0.07999999999999999,0.0267175572519084,0.06712938982699679,0.1549767441860465,0.002770906016378949,0.015151515151515154,0.024412296564195298,0.06,0.0027709059310687275,0.013638395619549376,0.02336448598130841,0.025073746312684362,0.05,0.2702702702702703,0.027874564459930317,0
0.017241379310344827,0.15909090909090912,0.0,0.0,0.1590909090909091,0.04545454545454545,0.12,0.04580152671755725,0.11680306640422665,0.31627906976744186,0.02006554670545278,0.04924242424242424,0.06871609403254972,0.03,0.02006579239042729,0.048412516006172635,0.07476635514018691,0.06489675516224189,0.13333333333333333,0.4594594594594595,0.04878048780487805,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03053435114503817,0.11504195586864187,0.11162790697674417,0.002461611329261805,0.015151515151515154,0.03164556962025317,0.085,0.0024616728291614576,0.016828264817232867,0.02803738317757009,0.03392330383480826,0.05833333333333333,0.1891891891891892,0.0313588850174216,0
0.0,0.022727272727272724,0.0,0.0,0.022727272727272728,0.0,0.0,0.0267175572519084,0.05335128975448048,0.07441860465116279,0.0005075068308221176,0.0037878787878787884,0.01175406871609403,0.125,0.0005076299665717908,0.005204058180385461,0.009345794392523364,0.01327433628318584,0.025,0.16216216216216214,0.027874564459930317,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049618320610687015,0.30679581477260953,0.1041860465116279,0.0057190268664276435,0.04166666666666666,0.062386980108499086,0.09,0.005719149841725854,0.04188881676815485,0.06542056074766353,0.06047197640117994,0.16666666666666666,0.21621621621621626,0.07665505226480836,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03053435114503817,0.1411996270589454,0.09674418604651162,0.0022698030572391287,0.01893939393939394,0.03074141048824593,0.095,0.0022699261387315013,0.01790418269388621,0.03037383177570093,0.030973451327433624,0.08333333333333333,0.21621621621621626,0.04529616724738676,0
0.017241379310344827,0.022727272727272724,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.03053435114503817,0.08748575572360924,0.08372093023255814,0.0010529442862240003,0.011363636363636364,0.01717902350813743,0.11,0.0010529442538061164,0.009597389510053265,0.016355140186915886,0.017699115044247787,0.05833333333333333,0.2432432432432433,0.03484320557491289,0
0.03448275862068965,0.022727272727272724,0.0,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.0,0.0916030534351145,0.15420076660105664,0.21767441860465114,0.012547462926124166,0.045454545454545456,0.07414104882459313,0.045,0.012547216237065409,0.04398761431627439,0.06074766355140186,0.08259587020648967,0.08333333333333333,0.2432432432432433,0.1010452961672474,0
0.017241379310344827,0.09090909090909093,0.0,0.0,0.09090909090909093,0.06818181818181818,0.0,0.11450381679389313,0.18439863254946648,0.2481860465116279,0.019511796532001763,0.060606060606060615,0.08589511754068715,0.035,0.01951161120421355,0.0599836844378329,0.0911214953271028,0.08259587020648967,0.15833333333333333,0.35135135135135137,0.12195121951219512,0
0.017241379310344827,0.022727272727272724,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.03435114503816794,0.05847922925515382,0.16744186046511628,0.002814655543593109,0.011363636363636364,0.02350813743218806,0.055,0.002814686244779613,0.012827668768831721,0.02102803738317757,0.025073746312684362,0.04166666666666666,0.2702702702702703,0.05226480836236934,0
0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.015267175572519085,0.06992644773645497,0.0372093023255814,0.0001662543609827369,0.0037878787878787884,0.0081374321880651,0.25,0.00016625435586412363,0.003409598904887344,0.009345794392523364,0.007374631268436578,0.03333333333333333,0.10810810810810813,0.024390243902439025,0
0.0,0.022727272727272724,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.019083969465648856,0.08846990572878896,0.06511627906976744,0.0006443280123419849,0.007575757575757577,0.0162748643761302,0.145,0.0006445127195665861,0.007550367352711641,0.0070093457943925215,0.02212389380530973,0.025,0.1891891891891892,0.020905923344947737,1
0.2413793103448276,0.4090909090909091,0.16666666666666666,0.045454545454545456,0.4090909090909091,0.3863636363636364,0.32,0.4427480916030534,0.43131668911219306,0.4478139534883721,0.14848854311950013,0.2537878787878788,0.3019891500904159,0.02,0.1484884153964834,0.25306800760719395,0.26635514018691586,0.32448377581120946,0.375,0.5135135135135136,0.47038327526132395,0
0.0,0.022727272727272724,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.053435114503816786,0.15171449290376046,0.14734883720930236,0.0056520325165205255,0.030303030303030307,0.04701627486437613,0.065,0.00565209391819399,0.029283403335345414,0.04439252336448598,0.04867256637168142,0.1,0.2702702702702703,0.05226480836236934,0
0.3793103448275862,0.2727272727272728,0.0,0.5454545454545454,0.2727272727272728,0.25,0.12,0.5,0.5089091474153112,0.4245581395348837,0.15746184516294173,0.28409090909090906,0.3264014466546112,0.02,0.15746171716365634,0.28307374078461184,0.35747663551401865,0.30678466076696165,0.475,0.4594594594594595,0.6202090592334495,1
0.06896551724137931,0.0,0.0,0.25,0.0,0.0,0.0,0.06870229007633588,0.14057805863462136,0.20093023255813955,0.009746076943565048,0.03787878787878788,0.062386980108499086,0.045,0.009745830340754928,0.037014353148575166,0.05607476635514018,0.0663716814159292,0.08333333333333333,0.2432432432432433,0.12195121951219512,1
0.03448275862068965,0.045454545454545456,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0916030534351145,0.1846576193929348,0.15944186046511627,0.008062782326459466,0.03787878787878788,0.05877034358047016,0.06,0.008062782078223783,0.03858276864482334,0.04672897196261682,0.0663716814159292,0.11666666666666667,0.32432432432432434,0.0940766550522648,0
0.0,0.022727272727272724,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.06106870229007633,0.16927380089091473,0.12427906976744185,0.004487851747661225,0.02651515151515152,0.04249547920433997,0.075,0.004487759245958911,0.027562187295581915,0.0397196261682243,0.04424778761061947,0.11666666666666667,0.2972972972972973,0.0627177700348432,0
0.03448275862068965,0.06818181818181818,0.0,0.022727272727272728,0.06818181818181818,0.04545454545454545,0.0,0.11832061068702288,0.1861079457163576,0.2822325581395349,0.025446923279862338,0.06818181818181818,0.09945750452079566,0.035,0.025446891708562763,0.06881833404471878,0.09813084112149532,0.10029498525073746,0.15,0.35135135135135137,0.13588850174216027,1
0.13793103448275862,0.045454545454545456,0.16666666666666666,0.13636363636363635,0.04545454545454545,0.04545454545454545,0.0,0.09541984732824428,0.1862115404537449,0.19479069767441864,0.012139616348357809,0.04924242424242424,0.06871609403254972,0.05,0.012139338884012096,0.04754748813585862,0.06775700934579439,0.06932153392330384,0.15,0.35135135135135137,0.15331010452961671,0
0.03448275862068965,0.022727272727272724,0.08333333333333333,0.2272727272727273,0.022727272727272728,0.022727272727272728,0.0,0.022900763358778626,0.059722366103801924,0.11944186046511628,0.0014620839534646654,0.007575757575757577,0.018083182640144663,0.08,0.0014619299692318606,0.009346089442618976,0.02570093457943925,0.01327433628318584,0.05,0.1891891891891892,0.06620209059233449,1
0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.022900763358778626,0.07883559515176629,0.06976744186046513,0.0006587675114717817,0.007575757575757577,0.0162748643761302,0.135,0.0006589214304081434,0.007205619018995255,0.014018691588785043,0.017699115044247787,0.03333333333333333,0.13513513513513514,0.04529616724738676,0
0.06896551724137931,0.045454545454545456,0.0,0.06818181818181818,0.04545454545454545,0.04545454545454545,0.0,0.04580152671755725,0.1083600953071584,0.21488372093023256,0.00859048598335652,0.030303030303030307,0.04972875226039783,0.045,0.008590362567499269,0.030507070497877212,0.04906542056074766,0.05014749262536873,0.08333333333333333,0.2972972972972973,0.06968641114982578,0
0.03448275862068965,0.15909090909090912,0.0,0.11363636363636365,0.1590909090909091,0.1590909090909091,0.07999999999999999,0.2862595419847328,0.4043820573914844,0.2822325581395349,0.055287333563605885,0.14772727272727273,0.19168173598553345,0.035,0.055287331861428105,0.14951848886576535,0.21261682242990654,0.17846607669616518,0.3,0.32432432432432434,0.3170731707317073,1
0.12068965517241377,0.2272727272727273,0.0,0.1590909090909091,0.2272727272727273,0.2272727272727273,0.0,0.22900763358778625,0.3520149176421837,0.3609302325581395,0.07872775143347434,0.16666666666666666,0.205244122965642,0.025,0.07872753349471089,0.16647303512391998,0.20794392523364488,0.20353982300884954,0.325,0.4594594594594595,0.26829268292682923,1
0.06896551724137931,0.13636363636363638,0.0,0.0,0.13636363636363635,0.13636363636363635,0.0,0.17557251908396945,0.12099865326841396,0.4861395348837209,0.04909522067664847,0.07575757575757576,0.10759493670886076,0.02,0.04909546546786192,0.07707966590981989,0.10280373831775699,0.11061946902654868,0.13333333333333333,0.5135135135135136,0.17770034843205576,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040142960737594525,0.0372093023255814,9.550389403119442e-05,0.0037878787878787884,0.0054249547920434,0.25,9.531916402876422e-05,0.001958625148696397,0.004672897196261682,0.005899705014749263,0.016666666666666666,0.10810810810810813,0.010452961672473868,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022900763358778626,0.07386304775717392,0.0372093023255814,0.00017567544143842534,0.0037878787878787884,0.0081374321880651,0.25,0.00017567543602975733,0.0036028095094976275,0.011682242990654205,0.005899705014749263,0.04166666666666666,0.10810810810810813,0.027874564459930317,0
0.017241379310344827,0.045454545454545456,0.0,0.045454545454545456,0.04545454545454545,0.04545454545454545,0.0,0.06870229007633588,0.12638557961255567,0.1841860465116279,0.007363282496546913,0.030303030303030307,0.04972875226039783,0.05,0.007363405421222036,0.030507070497877212,0.04205607476635514,0.054572271386430685,0.08333333333333333,0.2972972972972973,0.07665505226480836,0
0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.03053435114503817,0.11913394799544183,0.07441860465116279,0.0011329926822527257,0.011363636363636364,0.02079566003616637,0.125,0.001132746344620896,0.01161789256480132,0.018691588785046728,0.02212389380530973,0.06666666666666668,0.21621621621621626,0.04529616724738676,0
0.03448275862068965,0.09090909090909093,0.08333333333333333,0.0,0.09090909090909093,0.09090909090909093,0.0,0.13740458015267176,0.1828447114886564,0.31627906976744186,0.03141019011771147,0.07575757575757576,0.10578661844484627,0.03,0.03141043545340888,0.07578528114037192,0.11915887850467287,0.09734513274336284,0.175,0.3783783783783784,0.14634146341463414,0
0.03448275862068965,0.022727272727272724,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.06106870229007633,0.09815601367450533,0.1918139534883721,0.0062040893585170905,0.02651515151515152,0.04159132007233273,0.05,0.006204058379662881,0.024675393556110637,0.035046728971962614,0.045722713864306784,0.06666666666666668,0.2972972972972973,0.06620209059233449,0
0.08620689655172414,0.2727272727272728,0.0,0.0,0.2727272727272728,0.20454545454545456,0.36000000000000004,0.15267175572519084,0.1828447114886564,0.6870697674418604,0.1482278316512035,0.16287878787878787,0.2088607594936709,0.015,0.14822795023896293,0.16463690297291764,0.21962616822429906,0.20206489675516226,0.2333333333333333,0.5945945945945946,0.1602787456445993,1
0.13793103448275862,0.1931818181818182,0.0,0.0,0.20454545454545456,0.20454545454545456,0.28,0.23282442748091606,0.25308194343727336,0.3404651162790698,0.050374270893809005,0.11363636363636365,0.1518987341772152,0.025,0.05037451564564325,0.11290571069932134,0.1425233644859813,0.15781710914454278,0.20833333333333331,0.40540540540540543,0.24390243902439024,0
0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.03435114503816794,0.15974308505127938,0.10065116279069768,0.002777740917886017,0.022727272727272728,0.03616636528028933,0.09,0.002777556105303292,0.021063744345748484,0.0397196261682243,0.03392330383480826,0.09166666666666666,0.1891891891891892,0.05923344947735192,0
0.017241379310344827,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.03435114503816794,0.1278877033046721,0.10883720930232556,0.00260129578033193,0.01893939393939394,0.03074141048824593,0.085,0.002601326488087321,0.01823882851232886,0.03037383177570093,0.030973451327433624,0.08333333333333333,0.2432432432432433,0.05226480836236934,0
0.10344827586206896,0.18181818181818185,0.0,0.0,0.18181818181818185,0.11363636363636362,0.24,0.0916030534351145,0.1235367243344038,0.3112558139534884,0.02055319537649085,0.04924242424242424,0.07504520795660036,0.03,0.020553471834295397,0.050387557742188865,0.06775700934579439,0.07964601769911504,0.10833333333333334,0.40540540540540543,0.11498257839721256,0
0.017241379310344827,0.11363636363636365,0.0,0.0,0.11363636363636362,0.09090909090909093,0.07999999999999999,0.12213740458015268,0.15285403501502126,0.3975813953488373,0.04148304924414148,0.07954545454545454,0.11301989150090415,0.025,0.04148323269402991,0.07962676257321166,0.13551401869158874,0.09882005899705017,0.15833333333333333,0.3783783783783784,0.11846689895470384,0
0.03448275862068965,0.07954545454545454,0.0,0.022727272727272728,0.09090909090909093,0.09090909090909093,0.07999999999999999,0.12595419847328246,0.22221071169584586,0.1973953488372093,0.014856335758194238,0.05681818181818181,0.08227848101265822,0.045,0.014856489240018088,0.05745805561939784,0.07242990654205607,0.08849557522123894,0.15833333333333333,0.35135135135135137,0.1254355400696864,0
0.017241379310344827,0.045454545454545456,0.0,0.0,0.04545454545454545,0.04545454545454545,0.0,0.08015267175572519,0.1539417797575883,0.20465116279069767,0.011071001049218956,0.04166666666666666,0.06148282097649186,0.045,0.011070877556991994,0.04128140303732121,0.0514018691588785,0.06784660766961652,0.11666666666666667,0.3783783783783784,0.08710801393728224,1
0.0,0.045454545454545456,0.0,0.0,0.04545454545454545,0.04545454545454545,0.0,0.0267175572519084,0.049311094996374184,0.18604651162790695,0.0029305102029223763,0.011363636363636364,0.022603978300180832,0.05,0.0029305101126982864,0.012019467546932498,0.018691588785046728,0.025073746312684362,0.03333333333333333,0.2702702702702703,0.027874564459930317,0
0.03448275862068965,0.06818181818181818,0.0,0.0,0.06818181818181818,0.06818181818181818,0.0,0.133587786259542,0.17046514037086913,0.2773953488372093,0.02252758906453936,0.060606060606060615,0.09041591320072333,0.035,0.022527465219588757,0.06196504024589523,0.0911214953271028,0.08997050147492625,0.14166666666666666,0.35135135135135137,0.13240418118466898,0
0.017241379310344827,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.015267175572519085,0.06422873718015125,0.06976744186046513,0.0005369400102849873,0.007575757575757577,0.012658227848101266,0.135,0.0005370015694411193,0.005873349817270754,0.011682242990654205,0.01327433628318584,0.03333333333333333,0.16216216216216214,0.027874564459930317,0
0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.03435114503816794,0.15145550606029212,0.11962790697674418,0.0037206186595705204,0.022727272727272728,0.037070524412296565,0.08,0.0037207724842390866,0.02373838526447122,0.04205607476635514,0.03392330383480826,0.11666666666666667,0.2702702702702703,0.03832752613240418,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011450381679389313,0.07458821091888533,0.04651162790697674,0.00027709060163789485,0.0037878787878787884,0.0108499095840868,0.2,0.0002770905931068727,0.004546131873183126,0.0070093457943925215,0.01327433628318584,0.025,0.13513513513513514,0.013937282229965157,0
0.2241379310344828,0.045454545454545456,0.0,0.2272727272727273,0.04545454545454545,0.022727272727272728,0.0,0.1068702290076336,0.2647881487620429,0.16744186046511628,0.012749554338252072,0.05681818181818181,0.08047016274864376,0.055,0.012749492370033429,0.058104616596917215,0.08411214953271028,0.07817109144542772,0.2,0.32432432432432434,0.18118466898954705,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076335877862595426,0.16834144825442865,0.009302325581395349,2.503051768128984e-05,0.0037878787878787884,0.006329113924050633,1.0,2.493815337961855e-05,0.002052073414978494,0.009345794392523364,0.004424778761061947,0.03333333333333333,0.027027027027027032,0.024390243902439025,0
0.03448275862068965,0.11363636363636365,0.0,0.0,0.11363636363636362,0.11363636363636362,0.07999999999999999,0.1412213740458015,0.16015746400082875,0.36000000000000004,0.03564124045334362,0.07575757575757576,0.1030741410488246,0.025,0.035641054628964615,0.07554913484584824,0.10046728971962617,0.10471976401179943,0.16666666666666666,0.4864864864864865,0.14982578397212545,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04198473282442748,0.21273179322490413,0.10102325581395348,0.003726622289272674,0.02651515151515152,0.045207956600361664,0.09,0.0037268684772874382,0.028156972882323376,0.04439252336448598,0.045722713864306784,0.11666666666666667,0.21621621621621626,0.04878048780487805,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015267175572519085,0.07764425567181188,0.055813953488372085,0.0004153895996998308,0.0037878787878787884,0.01175406871609403,0.165,0.00041563588966030915,0.005678876398251254,0.011682242990654205,0.011799410029498523,0.04166666666666666,0.16216216216216214,0.01742160278745645,0
0.06896551724137931,0.022727272727272724,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.053435114503816786,0.11726924272246968,0.2418604651162791,0.011780014323121077,0.03787878787878788,0.05967450271247739,0.04,0.011780229475345587,0.037167153692090484,0.06074766355140186,0.05899705014749264,0.09166666666666666,0.2972972972972973,0.07665505226480836,0
0.25862068965517243,0.125,0.0,0.09090909090909093,0.13636363636363635,0.11363636363636362,0.07999999999999999,0.2709923664122137,0.2600745882109189,0.5555348837209302,0.13779848007184406,0.1893939393939394,0.2323688969258589,0.015,0.13779826031442025,0.18930219401375456,0.2219626168224299,0.2389380530973451,0.2916666666666667,0.5945945945945946,0.3205574912891986,1
0.03448275862068965,0.022727272727272724,0.08333333333333333,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.0,0.053435114503816786,0.1598466797886667,0.08688372093023257,0.0020689431588962813,0.01893939393939394,0.0325497287522604,0.105,0.002068758368135912,0.018184527492732503,0.02803738317757009,0.035398230088495575,0.075,0.1891891891891892,0.07317073170731707,0
0.017241379310344827,0.09090909090909093,0.0,0.06818181818181818,0.09090909090909093,0.09090909090909093,0.16,0.12595419847328246,0.3126489174349943,0.20874418604651165,0.023383090903174045,0.08712121212121213,0.1193490054249548,0.045,0.02338312097110277,0.08550137520489164,0.10046728971962617,0.13126843657817108,0.19166666666666665,0.32432432432432434,0.13240418118466898,0
0.03448275862068965,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.03435114503816794,0.12224179011706204,0.1172093023255814,0.002883805042624077,0.01893939393939394,0.03164556962025317,0.08,0.002883958893056332,0.01877552463624631,0.032710280373831765,0.030973451327433624,0.08333333333333333,0.2432432432432433,0.055749128919860634,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076335877862595426,0.041437894954936286,0.018604651162790697,2.4630275701146208e-05,0.0,0.003616636528028933,0.5,2.43839721934048e-05,0.001010251527374028,0.004672897196261682,0.002949852507374631,0.016666666666666666,0.054054054054054064,0.006968641114982579,1
0.03448275862068965,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.019083969465648856,0.09634310577022688,0.04651162790697674,0.00035797026947153367,0.007575757575757577,0.012658227848101266,0.2,0.0003580010462940796,0.005873349817270754,0.011682242990654205,0.01327433628318584,0.04166666666666666,0.13513513513513514,0.041811846689895474,0
