HALSTEAD_EFFORT,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,HALSTEAD_CONTENT,LOC_BLANK,HALSTEAD_DIFFICULTY,LOC_TOTAL,LOC_EXECUTABLE,label
0.008080069152942623,0.008080070120800132,0.09095163123423798,0.37784759029800974,0.10961968680089486,0.0816594930655189,0.05637895960476605,0.048866855524079315,1
7.049598935301679e-06,7.048311927266377e-06,0.0008130566029893963,0.0346098494155639,0.0022371364653243847,0.007962697274031564,0.002034292356873002,0.0017705382436260626,1
0.000312927546129814,0.00031292883324080277,0.007447390673388495,0.06541121134472955,0.006711409395973154,0.03859397417503587,0.008427782621331006,0.008852691218130312,0
3.2687487678465e-05,3.268748768898229e-05,0.001958361804127205,0.043297413036610624,0.0044742729306487695,0.015351506456241034,0.003487358326068004,0.0031869688385269125,0
6.949855636810418e-05,6.949855639046551e-05,0.002968714205346951,0.04680753975218506,0.0,0.021520803443328552,0.0055216506829410044,0.006373937677053825,0
1.6170319200888018e-05,1.616999745351498e-05,0.0010360812576660858,0.024500684474709537,0.0022371364653243847,0.014347202295552369,0.003777971519907004,0.0031869688385269125,0
4.133137062674796e-05,4.133426641322937e-05,0.002206867922399789,0.043490470005967216,0.0044742729306487695,0.017216642754662843,0.0023249055507120024,0.0017705382436260626,0
0.000488608957040805,0.0004886096007031679,0.01633423664709459,0.20153392537470602,0.03579418344519016,0.0274988043998087,0.027027027027027032,0.02195467422096317,1
0.00024749626407212283,0.00024749594239917945,0.00657273325063815,0.06442837586436871,0.020134228187919462,0.03462458153993305,0.01017146178436501,0.008144475920679886,0
7.557839304001019e-05,7.557968007463126e-05,0.00289239351098449,0.0408578749692864,0.0044742729306487695,0.02403156384505022,0.004068584713746003,0.003541076487252125,0
5.8140690443131605e-05,5.81413339669903e-05,0.002390557113855632,0.03627715960546176,0.0022371364653243847,0.022357723577235773,0.004649811101424005,0.004957507082152974,0
0.0014673175508059955,0.0014673172295255328,0.016866131275552587,0.07155393309698481,0.020134228187919462,0.07998565279770446,0.01830863121185702,0.018059490084985842,0
0.00015435339792037745,0.00015435050219685803,0.003390890104632332,0.02748429218294781,0.0044742729306487695,0.041846006695361065,0.0055216506829410044,0.0056657223796034,0
4.573519813142501e-05,4.573584165129218e-05,0.002406019167008481,0.046719786584295694,0.0022371364653243847,0.01747967479674797,0.002615518744551003,0.002478753541076487,0
3.891790455583523e-05,3.8919191578660696e-05,0.0022402659572099432,0.0475973182631893,0.0044742729306487695,0.015973218555714968,0.004359197907585004,0.00424929178470255,0
0.0001141208123399122,0.00011412242113951026,0.00411711181711533,0.054810628663694766,0.0044742729306487695,0.025490196078431376,0.007265329845975008,0.007790368271954675,0
0.0005084224806572302,0.0005084224808208163,0.008114361798189777,0.047790375232545895,0.03131991051454139,0.05760401721664276,0.022667829119442026,0.02195467422096317,0
8.217946888467698e-05,8.218204293172547e-05,0.003216849234343867,0.04647407771420548,0.006711409395973154,0.023481587757054043,0.0055216506829410044,0.004603399433427764,0
1.3749131068156613e-05,1.3749131072580425e-05,0.0012081429851509866,0.03919056477938854,0.0022371364653243847,0.010473457675753228,0.002615518744551003,0.002478753541076487,0
5.0690831303561766e-05,5.0693405340478715e-05,0.008399976844029199,0.513724595457896,0.049217002237136466,0.005547584887613582,0.01656495204882302,0.010269121813031162,1
0.001090024045396892,0.001090021149974427,0.012030343227892851,0.04900136894941908,0.015659955257270694,0.08328550932568149,0.020052310374891014,0.0169971671388102,1
0.00012924897494785446,0.00012924994024716825,0.005371764658150085,0.08240022464810981,0.008948545861297539,0.02211860353897657,0.0055216506829410044,0.004957507082152974,1
2.0668741962843872e-05,2.067002897979762e-05,0.001629947795160699,0.047439362560988456,0.0022371364653243847,0.011669057867049259,0.003487358326068004,0.0031869688385269125,0
0.00043829103697257013,0.0004382926458764708,0.007354247265195735,0.04554389413457826,0.013422818791946308,0.054782400765184126,0.01075268817204301,0.009560906515580735,0
0.00010681477660171524,0.00010681348962577964,0.002823123512859728,0.02753694408368142,0.0044742729306487695,0.034791965566714496,0.0055216506829410044,0.0056657223796034,0
0.00010629836371759114,0.000106298041999217,0.003725612631285201,0.04819403980483696,0.017897091722595078,0.02623146819703492,0.006684103458297007,0.004603399433427764,0
0.0005901878539768808,0.000590187532414199,0.007899624804003014,0.039015058443609814,0.011185682326621923,0.068675274988044,0.011624527753560012,0.0113314447592068,1
2.6242140080474896e-05,2.624149658376661e-05,0.00147124528159986,0.030450349257608207,0.006711409395973154,0.016403634624581543,0.0055216506829410044,0.004957507082152974,0
0.002891445288107548,0.002891446897800757,0.02694083402067313,0.09264979465758716,0.013422818791946308,0.09866092778574843,0.03138622493461203,0.03364022662889519,0
3.4621220658892355e-05,3.462186417518357e-05,0.0018201928971533488,0.035311874758678787,0.008948545861297539,0.01747967479674797,0.004359197907585004,0.0031869688385269125,0
0.0002830766291594101,0.0002830792032710978,0.009000770381336287,0.10561971287163467,0.022371364653243846,0.028909612625538025,0.014821272885789015,0.010623229461756374,0
0.0026299788489477084,0.002629975954020728,0.03297016887530757,0.15255010705886482,0.053691275167785234,0.07333811573409853,0.04998546934030805,0.03647308781869688,1
0.0,0.0,0.00037343950774760187,0.0,0.006711409395973154,0.0,0.008137169427492008,0.003895184135977337,0
0.00021509224041291848,0.00021509224048212492,0.0035730949389855006,0.02190319070518446,0.0022371364653243847,0.0553323768531803,0.004359197907585004,0.004603399433427764,0
0.0005480025520140171,0.0005480019086851867,0.009080925664880654,0.05553020464038752,0.0022371364653243847,0.05547584887613583,0.007265329845975008,0.008144475920679886,0
0.00025690720516106106,0.00025690720524372166,0.010699740781771305,0.16446698725824002,0.008948545861297539,0.022070779531324733,0.008137169427492008,0.007790368271954675,0
3.295422056378518e-05,3.2953898821812396e-05,0.0021263415495797536,0.05063357787216119,0.006711409395973154,0.014251554280248685,0.004649811101424005,0.003895184135977337,0
0.00010602551753333116,0.000106025839320021,0.004180568083254621,0.0608304959809049,0.006711409395973154,0.0233142037302726,0.005231037489102005,0.004957507082152974,0
7.044450894089227e-06,7.042520380900508e-06,0.0008424963521924202,0.03718979255151112,0.0022371364653243847,0.007675753228120517,0.0023249055507120024,0.00141643059490085,0
9.986427745975328e-05,9.986363398673308e-05,0.003199284341962231,0.03782161536031451,0.0022371364653243847,0.02869440459110473,0.003777971519907004,0.003895184135977337,0
5.964134445656141e-05,5.964134447575116e-05,0.002522170110292681,0.03936607111516726,0.0044742729306487695,0.02173601147776184,0.005231037489102005,0.005311614730878187,0
0.00021613697102647049,0.00021613471882798188,0.006155010422660789,0.06469163536803679,0.006711409395973154,0.032281205164992825,0.007846556233653008,0.007790368271954675,1
0.014537196112731968,0.014537198369677382,0.10738940178924404,0.29277966934606336,0.08277404921700224,0.12443806791009085,0.08631211857018309,0.08675637393767706,1
1.6161953633917784e-05,1.6164205907149105e-05,0.0012081429851509866,0.03332865316437923,0.0022371364653243847,0.012290769966523195,0.0023249055507120024,0.002124645892351275,0
3.057743428651117e-05,3.057936481180483e-05,0.0018472824142771406,0.04119133700726596,0.0022371364653243847,0.015208034433285509,0.002906131938390003,0.002124645892351275,0
3.8957801875231736e-06,3.897710704231941e-06,0.0005990617873539701,0.03399557724033838,0.0022371364653243847,0.005978000956480154,0.0017436791630340018,0.00141643059490085,0
0.00024385595542976757,0.0002438530597350459,0.006030695515311886,0.055038786900207096,0.008948545861297539,0.03718316594930656,0.009009009009009007,0.007790368271954675,0
9.80019735511487e-05,9.800454760328812e-05,0.0031396626650048464,0.03711959001719962,0.011185682326621923,0.02869440459110473,0.008427782621331006,0.007436260623229463,1
0.001335108452160981,0.0013351078090854038,0.03291302112685464,0.29944891010565483,0.040268456375838924,0.03727881396461023,0.025573961057832027,0.020892351274787536,0
0.000398696808502449,0.0003986958433730031,0.007238096321911534,0.04849240057566078,0.013422818791946308,0.05064562410329986,0.010462074978204013,0.009206798866855524,0
0.00028601616069172034,0.00028601551727859504,0.006217848206673967,0.04987890062831268,0.0044742729306487695,0.04227642276422764,0.007555943039814006,0.0084985835694051,0
0.0001025515549726533,0.00010255091150049776,0.004043636140532993,0.058847274386605364,0.008948545861297539,0.0233142037302726,0.004649811101424005,0.003541076487252125,0
0.00012196803591056816,0.000121969966465267,0.003100203505358777,0.029081399838534173,0.011185682326621923,0.036178861788617886,0.006684103458297007,0.005311614730878187,1
0.007217181190375181,0.007217181836202477,0.07289628252659347,0.2717364596861947,0.08501118568232661,0.09100908656145386,0.040104620749782036,0.034702549575070823,1
0.0007322647823684384,0.000732265747861774,0.011039905951133976,0.06142721752255256,0.040268456375838924,0.06097560975609756,0.031095611740773032,0.02195467422096317,0
0.0014688336489430626,0.0014688346146733912,0.016983024397388125,0.07246656604303416,0.026845637583892617,0.07950741272118604,0.025283347863993028,0.01841359773371105,1
7.429781778841271e-05,7.429395678140764e-05,0.0029296261349765497,0.04263048896065148,0.013422818791946308,0.0233142037302726,0.006974716652136007,0.0060198300283286115,0
9.980764900641628e-07,9.961459749300057e-07,0.0002558042073607289,0.024202323703885708,0.0022371364653243847,0.0035868005738880922,0.002034292356873002,0.0010623229461756377,0
5.347688685722572e-05,5.347913914246322e-05,0.002336254383182828,0.03766365965811366,0.0022371364653243847,0.02104256336681014,0.002615518744551003,0.002478753541076487,0
0.0011393152529958186,0.0011393130010943651,0.012366055325947502,0.04952788795675524,0.06711409395973154,0.08469631755141081,0.029642545771578037,0.016643059490084988,0
0.0017619952908376664,0.0017619969001674727,0.014260837167510197,0.04259538769349574,0.0022371364653243847,0.11358201817312293,0.017146178436501014,0.0113314447592068,1
0.0005686095174823112,0.0005686082306549595,0.007920282107015219,0.04071746990066341,0.006711409395973154,0.0659971305595409,0.011333914559721013,0.012393767705382436,0
1.4477900652294373e-05,1.4478865914680316e-05,0.0008697095657414339,0.019288146302081505,0.0022371364653243847,0.01530368244858919,0.0014530659691950015,0.0010623229461756377,0
0.0004634842636560079,0.00046348587256801456,0.00539947265739999,0.023219488223524872,0.006711409395973154,0.07890961262553803,0.008137169427492008,0.0084985835694051,0
0.00013392114410073054,0.00013392371816442705,0.004011846159250736,0.04435045105128295,0.008948545861297539,0.03067910090865615,0.006684103458297007,0.0056657223796034,0
4.880986574556206e-05,4.881115277157028e-05,0.002085026943555342,0.032872336691354566,0.011185682326621923,0.021520803443328552,0.006102877070619007,0.004957507082152974,1
7.342329428744743e-05,7.342522482652682e-05,0.002566082341246771,0.033100494927866896,0.0044742729306487695,0.026303204208512683,0.004649811101424005,0.003541076487252125,0
0.0013964759991865927,0.0013964750343781849,0.01683347541929377,0.07488855347678051,0.020134228187919462,0.07625538020086084,0.020633536762569026,0.01841359773371105,1
5.130344820784357e-06,5.131310080162704e-06,0.0006574465000591267,0.03109972269998947,0.0022371364653243847,0.0071736011477761845,0.004359197907585004,0.003541076487252125,0
8.712319721150994e-05,8.712223198181441e-05,0.002537384770595084,0.027273684580013342,0.006711409395973154,0.031563845050215214,0.003777971519907004,0.0031869688385269125,0
0.002150425296399607,0.002150424331833784,0.02497393716320556,0.10704131419144232,0.0738255033557047,0.07914873266379724,0.03952339436210404,0.03611898016997167,0
3.5061378182557006e-06,3.5038855513526366e-06,0.00043132943475186736,0.01958650707290533,0.0022371364653243847,0.007460545193687231,0.0014530659691950015,0.0010623229461756377,1
2.3479572464842755e-05,2.34789289672456e-05,0.001289535232947582,0.02613289339745165,0.006711409395973154,0.016738402678144432,0.004359197907585004,0.003895184135977337,0
0.00013608686068829402,0.00013608396495889735,0.0036273976696583055,0.0356804380638141,0.011185682326621923,0.034481109516977526,0.01017146178436501,0.007436260623229463,0
0.0061316073048538755,0.0061316085938370405,0.048330296173772685,0.1405981255923339,0.06711409395973154,0.11661884265901486,0.05957570473699506,0.06126062322946176,0
0.00010501811021856945,0.00010501811025235927,0.003922042554538991,0.05405595141984626,0.008948545861297539,0.02460545193687231,0.004649811101424005,0.003541076487252125,0
0.005996256292306389,0.005996254363720243,0.025562979540116482,0.040226052160483,0.0022371364653243847,0.2156384505021521,0.035164196454519035,0.041784702549575066,1
0.0003373105998274421,0.0003373112434411244,0.009262635713532934,0.0938783390080382,0.011185682326621923,0.033476805356288865,0.01569311246730602,0.014872521246458926,1
1.7640406719618888e-05,1.7641050230446494e-05,0.0011303379336858516,0.026729614939099304,0.0,0.014347202295552369,0.002906131938390003,0.0031869688385269125,0
4.5886100089465024e-05,4.588642185680486e-05,0.0022616654387734854,0.04113868510653235,0.008948545861297539,0.01865136298421808,0.0055216506829410044,0.004957507082152974,1
0.0020208259328967303,0.0020208268988046642,0.017586786648900562,0.05647793885359264,0.017897091722595078,0.10564323290291727,0.020633536762569026,0.017705382436260624,0
0.0003342179140690616,0.00033421855768174866,0.0064893618600379895,0.046509178981361234,0.017897091722595078,0.04734576757532282,0.008718395815170008,0.007436260623229463,0
0.0001132031739937926,0.0001132015652673366,0.002797765745689056,0.025518621222226118,0.006711409395973154,0.03720707795313248,0.0055216506829410044,0.005311614730878187,0
1.772181012129079e-05,1.7722131879568712e-05,0.0010618101141124262,0.02348274772719296,0.0022371364653243847,0.015351506456241034,0.0023249055507120024,0.002124645892351275,0
0.0018986471490490273,0.0018986484366702247,0.014219398865060559,0.03929586858085577,0.16331096196868009,0.1227403156384505,0.04620749782040105,0.0226628895184136,1
0.0009526607922404856,0.000952663044815038,0.015874457034541482,0.09761662396012497,0.020134228187919462,0.055164992826398855,0.022377215925603024,0.02018413597733712,0
0.0018987160041002442,0.001898717935226616,0.019964479334533027,0.07746849661272773,0.029082774049217,0.08742228598756578,0.025283347863993028,0.02195467422096317,1
0.00038174044775893473,0.0003817381956137295,0.00917246101954552,0.08134718663343747,0.017897091722595078,0.03825920612147298,0.015111886079628016,0.013456090651558074,1
0.0018042465520785645,0.0018042462309065094,0.021846767837148208,0.09763417459370284,0.006711409395973154,0.07592061214729795,0.02731764022086603,0.028682719546742213,1
0.0006741340662551557,0.0006741359969875155,0.00952821193848626,0.04970339429253396,0.008948545861297539,0.06504065040650407,0.015402499273467016,0.0169971671388102,1
0.00017701153605925827,0.00017701282312651567,0.005434231352887594,0.061567622591175535,0.008948545861297539,0.029937828790052606,0.006684103458297007,0.00424929178470255,0
0.0002494772946811896,0.00024947665125630767,0.006230094152771023,0.05742567306679771,0.017897091722595078,0.03680057388809183,0.00988084859052601,0.008852691218130312,0
1.4477900652294373e-05,1.4478865914680316e-05,0.0008697095657414339,0.019288146302081505,0.0022371364653243847,0.01530368244858919,0.002906131938390003,0.0028328611898017,0
6.073401620390438e-05,6.073594673890099e-05,0.001632792812940823,0.016199234792376,0.0022371364653243847,0.03419416547106648,0.004068584713746003,0.00424929178470255,0
7.084605615546355e-05,7.084798669371372e-05,0.002529097110105157,0.03332865316437923,0.0022371364653243847,0.0257532281205165,0.0031967451322290033,0.0031869688385269125,0
0.00012435608352799442,0.0001243560835680063,0.003096863701877761,0.028449577029730774,0.006711409395973154,0.036920133907221424,0.005812263876780006,0.0056657223796034,1
0.0008463949255330482,0.0008463939605476503,0.014978400130227597,0.09782723156305943,0.022371364653243846,0.051936872309899566,0.01743679163034002,0.015934844192634558,1
0.00037981347158259866,0.0003798154022202599,0.010590269445449134,0.10897188388500824,0.0044742729306487695,0.032974653275944524,0.00988084859052601,0.010977337110481588,0
1.896731434212844e-06,1.8996272080060574e-06,0.00024306347556278158,0.011495664993506266,0.0044742729306487695,0.0071736011477761845,0.0014530659691950015,0.000708215297450425,0
6.694062339066702e-06,6.695027598948179e-06,0.0010527802750711628,0.061111306118150875,0.0,0.0058345289335246285,0.0014530659691950015,0.00141643059490085,0
0.00656024415579022,0.006560246731921603,0.06778304339715904,0.2584857313349012,0.029082774049217,0.08897656623625061,0.04707933740191805,0.052053824362606235,1
0.0020483270908062253,0.002048325160949825,0.015216886838057138,0.04171785601460213,0.015659955257270694,0.12374461979913914,0.027898866608544032,0.02195467422096317,0
0.00039833934139075935,0.00039833676749831897,0.00682062088678462,0.043104356067254025,0.0044742729306487695,0.053682448589191765,0.006974716652136007,0.004957507082152974,0
0.000505465574485828,0.0005054630006278557,0.010880090169746129,0.0864368703710204,0.02460850111856824,0.042706838833094216,0.023830281894798026,0.020538243626062325,0
3.280267510059362e-05,3.2803318616299716e-05,0.0018916894309321216,0.04026115342763874,0.0044742729306487695,0.015949306551889048,0.0031967451322290033,0.002478753541076487,0
2.397121040063193e-05,2.397121040834473e-05,0.002101849657385641,0.06800870511425462,0.006711409395973154,0.010473457675753228,0.003777971519907004,0.0031869688385269125,0
0.0007161942064660416,0.0007161942066964789,0.011405923673368209,0.06704342026747166,0.017897091722595078,0.057723577235772365,0.011333914559721013,0.010269121813031162,1
3.861030909339122e-06,3.8629614260367084e-06,0.0004453071308020426,0.01895468426410193,0.0,0.007962697274031564,0.002906131938390003,0.0010623229461756377,0
1.4453125703959443e-06,1.447886591468032e-06,0.0002778221710503855,0.01970936150795044,0.0,0.004782400765184123,0.0011624527753560012,0.0010623229461756377,0
0.00023778191030422559,0.00023778351914361195,0.005789611182552668,0.052020077924813085,0.015659955257270694,0.03775705404112865,0.011624527753560012,0.009560906515580735,0
0.00020465651737012642,0.0002046558739308233,0.007724841755163213,0.10760293446593423,0.0044742729306487695,0.024366331898613102,0.0049404242952630064,0.00424929178470255,0
0.00010223301992263282,0.0001022323764503748,0.003119252754843086,0.035118817789322195,0.006711409395973154,0.030129124820659967,0.003777971519907004,0.0031869688385269125,0
4.00491866122716e-05,4.004854312000576e-05,0.001924592680041384,0.03413598230896135,0.008948545861297539,0.01912960306073649,0.004649811101424005,0.003895184135977337,0
0.0040681044320584935,0.004068103789862265,0.06367149791917873,0.367791077257889,0.03803131991051454,0.05872788139646104,0.0941586748038361,0.10162889518413598,1
3.861030909339122e-07,3.880336065134325e-07,9.89571401782317e-05,0.009354487697005864,0.0,0.0035868005738880922,0.0011624527753560012,0.000708215297450425,0
0.0028825446466037947,0.0028825452910364114,0.02457600576326384,0.07732809154410475,0.02460850111856824,0.10781922525107604,0.021505376344086027,0.02160056657223796,0
0.000202124968103903,0.00020212496816893717,0.0061671326723326215,0.06944785706764015,0.008948545861297539,0.030129124820659967,0.014530659691950013,0.009560906515580735,0
0.004325063117631679,0.00432506311902328,0.0298287744603496,0.07592404085787496,0.026845637583892617,0.1332855093256815,0.03283929090380703,0.028682719546742213,1
0.0003399972338351906,0.00033999852095488914,0.004084703353706959,0.01811225385236407,0.06935123042505592,0.07651841224294596,0.01569311246730602,0.006728045325779037,1
0.13819036480656788,0.13819037932989686,0.2578881210364573,0.17761241180806628,0.02460850111856824,0.4926111908177905,0.2449869224062773,0.28824362606232296,1
6.350848866484031e-05,6.351009744815373e-05,0.002325245401338,0.03141563410439117,0.0,0.025107604017216643,0.002906131938390003,0.0028328611898017,0
9.134394750056917e-05,9.134426928253518e-05,0.00411711181711533,0.06848257222085719,0.0044742729306487695,0.020396939263510282,0.0055216506829410044,0.0056657223796034,0
0.000487101224470708,0.000487103798648041,0.007968647409277331,0.0481062866369476,0.011185682326621923,0.056193208990913436,0.013368206916594013,0.012393767705382436,1
0.0059700704589266745,0.005970070782600135,0.0473674431998385,0.1387026571659237,0.017897091722595078,0.1158536585365854,0.040976460331299036,0.04426345609065156,0
1.4149069519848987e-05,1.4148747771825604e-05,0.00131872758930016,0.04535083716522167,0.0022371364653243847,0.009875657580105213,0.003487358326068004,0.002124645892351275,0
1.9900396811885392e-05,1.9899753313136626e-05,0.0013731540163981874,0.034978412720699216,0.0,0.013318986131037784,0.003777971519907004,0.00424929178470255,0
0.00554814118393758,0.0055481392552072534,0.03339073672106505,0.07416897750008775,0.03131991051454139,0.1527498804399809,0.024120895088637028,0.02372521246458924,1
0.0007425190369584916,0.0007425167849293677,0.010761341601532252,0.05756607813542069,0.0044742729306487695,0.06343854615016739,0.01830863121185702,0.013101983002832862,0
0.006156696927207914,0.006156697572693997,0.057208978183414076,0.19619853276703286,0.04697986577181208,0.09892395982783356,0.05841325196163906,0.06090651558073655,1
1.3899711273620838e-05,1.3899711278093106e-05,0.0011874856821387804,0.03743550142160132,0.0022371364653243847,0.010760401721664276,0.004068584713746003,0.0031869688385269125,0
0.010494846043849072,0.010494843794957784,0.0628490403878724,0.13891326476885818,0.020134228187919462,0.15351506456241035,0.05754141238012207,0.06586402266288953,1
0.0017987149817957847,0.0017987153041271015,0.022622962905421217,0.10500544069640914,0.02460850111856824,0.07309899569583933,0.018889857599535025,0.018767705382436262,0
0.00015668385182673934,0.00015668449538230452,0.0038613076097546014,0.035118817789322195,0.008948545861297539,0.03730272596843616,0.008137169427492008,0.006728045325779037,0
0.00017660258853544408,0.00017660162333453877,0.004086187710809632,0.034890659552809865,0.013422818791946308,0.039741750358680064,0.006974716652136007,0.005311614730878187,0
1.6028426314969806e-05,1.6031000340734046e-05,0.0006846597136081406,0.01079363965039138,0.006711409395973154,0.021520803443328552,0.002615518744551003,0.00141643059490085,0
0.0001203782564336478,0.00012037729121465215,0.00238202206051526,0.017392677875671312,0.0044742729306487695,0.04646102343376375,0.004068584713746003,0.003895184135977337,0
3.303337169742664e-05,3.3034980470934615e-05,0.001385399962495244,0.021446874232159786,0.0044742729306487695,0.0219273075083692,0.004068584713746003,0.003895184135977337,0
4.0559164444880126e-05,4.05581992002025e-05,0.0021263415495797536,0.04113868510653235,0.0044742729306487695,0.01752749880439981,0.003777971519907004,0.003541076487252125,0
7.889244457052627e-05,7.889244459591011e-05,0.0029870212762799237,0.041735406648180005,0.008948545861297539,0.024270683883309423,0.005231037489102005,0.004603399433427764,1
0.00028750941439590716,0.00028750973624098997,0.004470017718275949,0.025641475657271227,0.013422818791946308,0.059134385461501675,0.007846556233653008,0.0060198300283286115,0
0.0008813465860872648,0.0008813459428656885,0.008605189213473806,0.03101196953210011,0.0022371364653243847,0.09416547106647538,0.009009009009009007,0.010269121813031162,0
2.905393584020111e-05,2.9056188117580464e-05,0.0016289582237589164,0.03369721646951455,0.006711409395973154,0.016403634624581543,0.0055216506829410044,0.005311614730878187,0
0.00012397158919993942,0.00012397384150785874,0.0036105749558280062,0.03880445084067535,0.0,0.031563845050215214,0.0049404242952630064,0.0056657223796034,0
0.00011667842356477358,0.00011667649308685988,0.005663688221675869,0.10146021271367896,0.008948545861297539,0.01893830703012913,0.008427782621331006,0.006728045325779037,0
0.00025764884484823003,0.00025764852317855335,0.0055199529755669855,0.04364842570816807,0.011185682326621923,0.04289813486370159,0.01017146178436501,0.0070821529745042485,0
0.0008448218771900682,0.0008448244514824987,0.015036537450082306,0.09877496577626453,0.0044742729306487695,0.05164992826398853,0.019180470793374017,0.02195467422096317,0
0.0,0.0,0.0,0.0,0.0,0.0,0.006974716652136007,0.0,0
0.02225095414093453,0.0222509531828361,0.09379702010363784,0.14593351820000702,0.017897091722595078,0.21807747489239604,0.03807032839290904,0.027974504249291786,1
0.004965284462399807,0.004965283820492248,0.06790216305464858,0.3427112218751097,0.08501118568232661,0.06721664275466284,0.06887532693984308,0.04745042492917848,0
0.00035015592791023763,0.0003501568932806288,0.008505984680445128,0.07625750289585455,0.017897091722595078,0.03785270205643233,0.01017146178436501,0.009206798866855524,0
0.00034347248340617164,0.00034347344877441234,0.005576605938319024,0.0334164063322686,0.0022371364653243847,0.05662362505978001,0.006684103458297007,0.007436260623229463,0
0.00025497701145896733,0.00025497862030388616,0.0051592541996173325,0.0385236407034294,0.008948545861297539,0.04543280726924916,0.008718395815170008,0.008852691218130312,0
0.0001493379187691459,0.00014933502304401283,0.004762312371077401,0.05605672364772368,0.008948545861297539,0.028837876614060263,0.007555943039814006,0.003895184135977337,0
4.070813588746547e-06,4.071457095208105e-06,0.0006846597136081406,0.042507634525606366,0.0022371364653243847,0.00547584887613582,0.0017436791630340018,0.00141643059490085,0
0.00012095065426595733,0.00012095065430487349,0.005202671644870532,0.0825932816174664,0.011185682326621923,0.021377331420373027,0.010462074978204013,0.007790368271954675,0
6.505740556463687e-05,6.505644032784161e-05,0.002778963889055192,0.04380638141036892,0.006711409395973154,0.021520803443328552,0.007555943039814006,0.007436260623229463,0
1.7247225072017853e-05,1.7247225077567193e-05,0.001190083307068459,0.030309944188985218,0.0,0.013318986131037784,0.0023249055507120024,0.002478753541076487,0
2.582740101029672e-05,2.583029679178969e-05,0.0018053493261266144,0.046579381515672716,0.008948545861297539,0.013151602104256338,0.003777971519907004,0.003541076487252125,1
7.081420265046149e-05,7.081323741551849e-05,0.0030775670595430053,0.04935238162097652,0.008948545861297539,0.021162123385939743,0.0055216506829410044,0.004603399433427764,0
0.002919332227355401,0.0029193331935524307,0.04169472513912137,0.2197690336621152,0.07829977628635347,0.0643711142993783,0.04388259226968904,0.04072237960339944,1
0.0010812469568822368,0.0010812469572301306,0.012273035614179964,0.05140580574958757,0.042505592841163314,0.08098995695839313,0.025573961057832027,0.017705382436260624,0
3.326985984062365e-05,3.327243387193537e-05,0.0015504109937424452,0.026659412404787808,0.0,0.01972740315638451,0.002906131938390003,0.0031869688385269125,0
1.5015227453844065e-05,1.5017479726706424e-05,0.000989571401782317,0.024061918635262736,0.0044742729306487695,0.013940698230511715,0.002615518744551003,0.002124645892351275,0
9.975230756338244e-05,9.975359460578151e-05,0.0033141983209942025,0.04062971673277405,0.0022371364653243847,0.02766618842659015,0.003777971519907004,0.003895184135977337,0
0.0008162508919661104,0.0008162489617132857,0.01673625002906866,0.12664537189792552,0.06935123042505592,0.04483500717360115,0.024992734670154032,0.0169971671388102,0
0.0001549553969896585,0.00015495282301890875,0.0056007267412374676,0.0747130471410018,0.008948545861297539,0.025442372070779533,0.00929962220284801,0.009560906515580735,0
