LOC_BLANK,LOC_COMMENTS,NUM_UNIQUE_OPERANDS,HALSTEAD_ERROR_EST,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,NUM_OPERANDS,LOC_EXECUTABLE,CYCLOMATIC_DENSITY,NUM_OPERATORS,HALSTEAD_LENGTH,HALSTEAD_DIFFICULTY,HALSTEAD_VOLUME,EDGE_COUNT,HALSTEAD_CONTENT,HALSTEAD_PROG_TIME,HALSTEAD_EFFORT,NODE_COUNT,NUM_UNIQUE_OPERATORS,Defective
0.07111111111111111,0.012578616352201259,0.061567164179104475,0.03587962962962963,0.06689734717416379,0.2067418981481481,0.0664451827242525,0.054338299737072736,0.06000000000000001,0.17213114754098366,0.05749235474006116,0.05619596541786743,0.07894736842105263,0.03652648582151696,0.04861111111111111,0.13968064467989852,0.0052737220966116785,0.005273734001823723,0.047511312217194575,0.22105263157894736,0
0.0,0.0,0.009328358208955223,0.003472222222222222,0.006920415224913496,0.0,0.009966777408637871,0.0070113935144609976,0.01,0.6639344262295082,0.0073394495412844015,0.007204610951008645,0.015968138167200174,0.0032888770894576105,0.013888888888888888,0.05029100134308312,0.00015330954294492618,0.00015329085595625918,0.011312217194570135,0.042105263157894736,0
0.08,0.04402515723270442,0.08768656716417911,0.0983796296296296,0.12572087658592848,0.16912615740740738,0.11627906976744184,0.1577563540753725,0.11333333333333336,0.17213114754098366,0.13333333333333333,0.14337175792507206,0.2010719868979379,0.0979204016883134,0.10763888888888888,0.15393224891807192,0.03357155126713176,0.033571538659081364,0.1085972850678733,0.2736842105263157,0
0.004444444444444445,0.0,0.014925373134328356,0.0046296296296296285,0.01384083044982699,0.0,0.01827242524916944,0.011393514460999123,0.01833333333333333,0.13114754098360654,0.0073394495412844015,0.009005763688760807,0.0163775776073848,0.004387870630555262,0.005208333333333332,0.06569914938068945,0.00019890283363142825,0.00019890517867694047,0.006787330316742082,0.042105263157894736,0
0.0,0.0,0.005597014925373133,0.0023148148148148143,0.00461361014994233,0.0,0.006644518272425249,0.0035056967572305,0.006666666666666667,0.3934426229508197,0.0073394495412844015,0.005763688760806917,0.023821931065286968,0.002860161561311723,0.00173611111111111,0.028465900611848977,0.00018746245072854208,0.00018745311189480546,0.002262443438914026,0.08421052631578949,0
0.1511111111111111,0.389937106918239,0.12686567164179102,0.12615740740740738,0.2583621683967705,0.6319444444444444,0.212624584717608,0.18054338299737074,0.17833333333333334,0.10655737704918032,0.17064220183486234,0.17471181556195964,0.1814933373036552,0.1266447279566515,0.14756944444444445,0.2263095060438741,0.03924471938002546,0.0392447373874248,0.15384615384615385,0.3157894736842105,1
0.004444444444444445,0.006289308176100629,0.011194029850746268,0.0023148148148148143,0.010380622837370242,0.18084490740740736,0.011627906976744186,0.00525854513584575,0.011666666666666669,0.3360655737704918,0.0055045871559633005,0.005403458213256484,0.011389860790590336,0.0027023355928043704,0.005208333333333332,0.05536487091478884,0.0001029213858947145,0.0001029260635828375,0.0045248868778280564,0.052631578947368425,0
0.017777777777777778,0.0,0.011194029850746268,0.0046296296296296285,0.012687427912341408,0.0,0.011627906976744186,0.011393514460999123,0.011666666666666669,0.3360655737704918,0.0073394495412844015,0.009005763688760807,0.03349959056055981,0.0044901295099059905,0.008680555555555556,0.03204745560364125,0.0003581008089528399,0.0003581125074127072,0.009049773755656108,0.0736842105263158,0
0.008888888888888889,0.0,0.011194029850746268,0.0046296296296296285,0.014994232987312575,0.13151041666666666,0.01827242524916944,0.00876424189307625,0.016666666666666666,0.13114754098360654,0.009785932721712538,0.00936599423631124,0.031861832799821334,0.004849000294042514,0.00173611111111111,0.037345172362333985,0.0003663025540486589,0.00036630490613504256,0.002262443438914026,0.09473684210526316,0
0.0,0.0,0.007462686567164178,0.0023148148148148143,0.006920415224913496,0.0,0.009966777408637871,0.006134969325153374,0.01,0.2540983606557377,0.002446483180428134,0.003962536023054754,0.017382565324201592,0.001855323365729461,0.005208333333333332,0.02566781077451127,0.00010548706000161174,0.00010550108451609865,0.006787330316742082,0.042105263157894736,0
0.0,0.025157232704402517,0.02798507462686568,0.012731481481481479,0.0265282583621684,0.2515914351851852,0.03156146179401993,0.021910604732690624,0.03166666666666667,0.19672131147540986,0.02201834862385321,0.02197406340057637,0.03547234422690389,0.012298849066665844,0.015624999999999997,0.09528428592747352,0.0009211611248386359,0.0009211611635828877,0.013574660633484163,0.10526315789473684,0
0.04,0.025157232704402517,0.08022388059701492,0.03356481481481481,0.06920415224913495,0.3120659722222222,0.07807308970099668,0.05521472392638037,0.06666666666666668,0.10655737704918032,0.047094801223241584,0.05043227665706052,0.04168837936425221,0.033283914639689875,0.05555555555555555,0.2347783912848829,0.0027339150319396987,0.002733905800210352,0.06108597285067874,0.1473684210526316,1
0.013333333333333329,0.025157232704402517,0.04291044776119403,0.017361111111111112,0.0265282583621684,0.5063657407407407,0.026578073089701,0.030674846625766868,0.021666666666666667,0.2377049180327869,0.028134556574923544,0.029178674351585013,0.037817315566143074,0.017523313095079148,0.01909722222222222,0.1309879122519027,0.001356947180929824,0.0013569449013237258,0.01809954751131222,0.1263157894736842,1
0.004444444444444445,0.0,0.005597014925373133,0.0011574074074074071,0.008073817762399078,0.0,0.009966777408637871,0.0035056967572305,0.01,0.3934426229508197,0.004892966360856269,0.004322766570605187,0.008188788803692398,0.0017202644684737804,0.010416666666666664,0.04760483509923892,5.816929983342466e-05,5.8176312318877256e-05,0.011312217194570135,0.021052631578947368,0
0.08444444444444445,0.220125786163522,0.0708955223880597,0.062499999999999986,0.13610149942329874,0.5406539351851851,0.106312292358804,0.1060473269062226,0.10333333333333336,0.09016393442622953,0.08868501529051988,0.09582132564841496,0.14255936871882674,0.06305861324611359,0.05381944444444445,0.13695717057155649,0.015639592271482983,0.015639595265967487,0.056561085972850686,0.2315789473684211,0
0.048888888888888885,0.1949685534591195,0.061567164179104475,0.037037037037037035,0.09573241061130336,0.763599537037037,0.0681063122923588,0.05784399649430324,0.05666666666666668,0.20491803278688528,0.058715596330275226,0.058357348703170026,0.07693739298741904,0.03757106992114876,0.043402777777777776,0.1478883748694225,0.005293532465535425,0.005293549044939925,0.03619909502262444,0.2,0
0.04,0.0,0.04291044776119403,0.02083333333333333,0.041522491349480974,0.1072048611111111,0.044850498338870434,0.03242769500438212,0.04166666666666667,0.2295081967213115,0.036085626911314984,0.034582132564841495,0.05508821558847613,0.02129685868440286,0.026041666666666668,0.11184897776451276,0.0022636395862148107,0.002263637344744406,0.02036199095022625,0.17894736842105266,0
0.017777777777777778,0.01886792452830189,0.033582089552238806,0.02083333333333333,0.035755478662053065,0.16073495370370364,0.039867109634551486,0.04294478527607362,0.04,0.18852459016393444,0.03241590214067278,0.036743515850144085,0.06513809275664409,0.02088705140187276,0.02951388888888888,0.09200119385166393,0.0025811522720011605,0.0025811383604873502,0.029411764705882363,0.11578947368421053,0
0.14222222222222222,0.050314465408805034,0.0746268656716418,0.07175925925925923,0.1395617070357555,0.14626736111111108,0.1345514950166113,0.10517090271691497,0.13333333333333333,0.17213114754098366,0.10703363914373087,0.10626801152737753,0.1615052482691878,0.07152873551686267,0.09201388888888888,0.13770332786151326,0.01994588698886935,0.019945871471040717,0.08144796380090498,0.2842105263157895,0
0.06666666666666668,0.07547169811320756,0.050373134328358216,0.032407407407407406,0.1199538638985006,0.4389467592592592,0.12790697674418605,0.044697633654688866,0.10333333333333336,0.09836065573770493,0.056880733944954125,0.051873198847262235,0.06532420159309164,0.03223817289236732,0.07465277777777778,0.14785106700492465,0.003931916598935674,0.003931921437672229,0.07692307692307693,0.17894736842105266,0
0.08888888888888889,0.10062893081761007,0.06716417910447761,0.03587962962962963,0.08765859284890427,0.4133391203703704,0.0664451827242525,0.06222611744084136,0.06666666666666668,0.13114754098360654,0.053211009174311916,0.056916426512968285,0.057805404600610434,0.0363408763084313,0.043402777777777776,0.18952395164900765,0.003958666906017422,0.003958655389121811,0.04524886877828055,0.1473684210526316,0
0.031111111111111117,0.0,0.04477611940298508,0.017361111111111112,0.04036908881199538,0.0,0.04651162790697674,0.027169149868536368,0.04666666666666667,0.1557377049180328,0.028134556574923544,0.027737752161383286,0.04366113303059629,0.017350051824028292,0.02430555555555556,0.11285629010595435,0.001519552034983345,0.0015195334054591554,0.022624434389140274,0.17894736842105266,1
0.008888888888888889,0.006289308176100629,0.04477611940298508,0.017361111111111112,0.03229527104959632,0.445167824074074,0.041528239202657816,0.03418054338299737,0.03,0.18032786885245905,0.027522935779816512,0.030259365994236308,0.03465346534653465,0.018015699246217,0.02430555555555556,0.14635875242501126,0.0012946139182015988,0.0012946303294106513,0.022624434389140274,0.10526315789473684,0
0.004444444444444445,0.006289308176100629,0.016791044776119403,0.005787037037037036,0.01384083044982699,0.39453125,0.016611295681063124,0.011393514460999123,0.013333333333333334,0.2295081967213115,0.009785932721712538,0.010446685878962535,0.019615871361572244,0.005357593512851046,0.010416666666666664,0.06868377854051634,0.0002705314074682483,0.00027052440880802407,0.011312217194570135,0.06315789473684211,0
0.048888888888888885,0.169811320754717,0.06343283582089553,0.03935185185185185,0.09457900807381776,0.5706018518518517,0.07308970099667775,0.07099035933391762,0.07166666666666667,0.09836065573770493,0.05626911314984709,0.06231988472622476,0.0750763046229435,0.03951977686726643,0.02951388888888888,0.16016266228921058,0.005436915793902848,0.0054369347160176966,0.029411764705882363,0.15789473684210525,0
0.017777777777777778,0.006289308176100629,0.011194029850746268,0.003472222222222222,0.016147635524798157,0.1446759259259259,0.014950166112956813,0.0070113935144609976,0.015,0.3442622950819672,0.006116207951070336,0.0064841498559077785,0.013027618551328815,0.003084359330756153,0.013888888888888888,0.056334875391732576,0.00012567597100670492,0.00012567831297227833,0.013574660633484163,0.042105263157894736,0
0.0,0.0,0.00373134328358209,0.0023148148148148143,0.008073817762399078,0.0,0.011627906976744186,0.00525854513584575,0.011666666666666669,0.22131147540983606,0.004892966360856269,0.005043227665706053,0.03026129680637236,0.0022010741427040017,0.0034722222222222203,0.014438143560662588,0.00018821953489123308,0.00018824057292430544,0.0045248868778280564,0.052631578947368425,0
0.008888888888888889,0.0,0.0018656716417910445,0.0023148148148148143,0.012687427912341408,0.0,0.014950166112956813,0.00525854513584575,0.015,0.3442622950819672,0.007951070336391438,0.0068443804034582145,0.042805032382937536,0.002790316817302357,0.013888888888888888,0.010819280704372485,0.00030350662877656715,0.0003035276716586415,0.013574660633484163,0.052631578947368425,0
0.08888888888888889,0.025157232704402517,0.033582089552238806,0.018518518518518517,0.05882352941176471,0.1866319444444444,0.044850498338870434,0.031551270815074486,0.045000000000000005,0.19672131147540986,0.029969418960244645,0.030619596541786736,0.07239633737809871,0.018476443027140663,0.02951388888888888,0.0712207133263692,0.0025274413566813607,0.002527441462986133,0.027149321266968326,0.18947368421052632,1
0.017777777777777778,0.006289308176100629,0.07276119402985075,0.11689814814814813,0.09111880046136102,0.2122395833333333,0.12292358803986712,0.16739702015775634,0.10666666666666667,0.1639344262295082,0.17614678899082567,0.17255043227665706,0.3007518796992481,0.11657203539932284,0.07638888888888888,0.12042978659901507,0.05898127259791075,0.058981293772113724,0.06787330316742082,0.32631578947368417,0
0.031111111111111117,0.0,0.04104477611940298,0.04513888888888889,0.04382929642445214,0.04673032407407407,0.051495016611295685,0.09114811568799296,0.05,0.09016393442622953,0.06666666666666668,0.07672910662824207,0.1419265986749051,0.04511044344852442,0.01909722222222222,0.0943515893150276,0.011210734040203188,0.011210750868486564,0.02036199095022625,0.1473684210526316,0
0.008888888888888889,0.0,0.00373134328358209,0.006944444444444444,0.014994232987312575,0.0,0.01827242524916944,0.01226993865030675,0.01833333333333333,0.5081967213114754,0.01712538226299694,0.015129682997118156,0.10329040422839277,0.00712339212382817,0.034722222222222224,0.009737352633935235,0.0014652522764258967,0.0014652546747343615,0.03393665158371041,0.10526315789473684,0
0.10222222222222224,0.08176100628930819,0.10261194029850748,0.10300925925925923,0.1245674740484429,0.2212094907407407,0.11960132890365448,0.1647677475898335,0.12,0.2786885245901639,0.13944954128440365,0.14985590778097982,0.14222437281322114,0.10289056910732244,0.140625,0.23306222951798244,0.02530356130707721,0.025303564708030503,0.12895927601809953,0.2105263157894737,0
0.12,0.0,0.09701492537313433,0.059027777777777776,0.12226066897347175,0.0,0.13122923588039867,0.07800175284837861,0.13166666666666668,0.22131147540983606,0.08868501529051988,0.08429394812680115,0.1003498846125214,0.05948649835498264,0.0798611111111111,0.18523354723175647,0.01060977745595158,0.010609770892162458,0.056561085972850686,0.3157894736842105,0
0.057777777777777775,0.006289308176100629,0.16977611940298507,0.13541666666666666,0.14186851211072665,0.08130787037037036,0.1461794019933555,0.20946538124452235,0.14,0.3196721311475409,0.163914373088685,0.18263688760806915,0.10392317427231446,0.13546986218590126,0.25173611111111105,0.4242277272048948,0.024731205680082816,0.024731192700205417,0.251131221719457,0.2,0
0.27555555555555555,0.15094339622641512,0.14925373134328354,0.2789351851851852,0.27450980392156865,0.5684317129629629,0.2392026578073089,0.4312007011393513,0.17,0.18852459016393444,0.3480122324159021,0.3822046109510087,0.3183577756271868,0.2794542231373642,0.3090277777777777,0.29294135203700944,0.1486811930367773,0.1486812133104206,0.3257918552036199,0.2631578947368421,0
0.008888888888888889,0.0,0.009328358208955223,0.006944444444444444,0.012687427912341408,0.0,0.014950166112956813,0.014022787028921999,0.015,0.3442622950819672,0.012232415902140671,0.012968299711815562,0.06327700439216855,0.00654379651331951,0.015624999999999997,0.021862408595731984,0.000864421872868072,0.0008644032157889555,0.01583710407239819,0.10526315789473684,0
0.026666666666666658,0.025157232704402517,0.018656716417910446,0.011574074074074072,0.02768166089965398,0.4822048611111111,0.02325581395348837,0.023663453111305868,0.02,0.2786885245901639,0.01834862385321101,0.02053314121037464,0.06699918112111962,0.011160495504082251,0.01909722222222222,0.04223250261155052,0.0014696686007082608,0.0014696686625228644,0.01809954751131222,0.1263157894736842,0
0.04,0.050314465408805034,0.02985074626865672,0.010416666666666666,0.035755478662053065,0.5260416666666666,0.02325581395348837,0.021910604732690624,0.02333333333333333,0.09836065573770493,0.016513761467889906,0.018731988472622474,0.021514181493337302,0.01023283382121752,0.005208333333333332,0.12371287867482468,0.0005198223981498881,0.0005198341034118034,0.006787330316742082,0.06315789473684211,0
0.013333333333333329,0.006289308176100629,0.02985074626865672,0.009259259259259257,0.01845444059976932,0.333912037037037,0.019933554817275743,0.017528483786152498,0.016666666666666666,0.2540983606557377,0.015902140672782873,0.016570605187319884,0.02348693515968138,0.009431355736645957,0.015624999999999997,0.1054693329353828,0.0005157004954863484,0.0005156935071379932,0.01583710407239819,0.09473684210526316,0
0.008888888888888889,0.0,0.02798507462686568,0.008101851851851851,0.025374855824682817,0.0,0.03322259136212625,0.017528483786152498,0.03333333333333333,0.06557377049180327,0.013455657492354741,0.015129682997118156,0.02024864140549393,0.008377896338051648,0.0034722222222222203,0.1059916430383525,0.00041319971190424,0.00041318103584661413,0.0045248868778280564,0.0736842105263158,0
0.03555555555555556,0.0,0.02798507462686568,0.009259259259259257,0.024221453287197242,0.0,0.02159468438538206,0.016652059596844872,0.021666666666666667,0.10655737704918032,0.015902140672782873,0.016210374639769452,0.031080175686741606,0.009428268676137252,0.0034722222222222203,0.08121922101178929,0.0006458348510066781,0.000645848898248319,0.0045248868778280564,0.1263157894736842,0
0.07111111111111111,0.006289308176100629,0.07649253731343282,0.04050925925925925,0.06920415224913495,0.03284143518518518,0.07142857142857142,0.06923751095530238,0.07166666666666667,0.1557377049180328,0.05993883792048929,0.06376080691642651,0.04224670587359487,0.040781998732761664,0.05381944444444445,0.2862632442918968,0.003370959294612909,0.0033709500896777927,0.05429864253393665,0.10526315789473684,1
0.05333333333333333,0.0,0.04291044776119403,0.019675925925925927,0.0392156862745098,0.0,0.03654485049833888,0.033304119193689745,0.03666666666666667,0.17213114754098366,0.03241590214067278,0.032780979827089336,0.04444279014367601,0.01972477312034674,0.01736111111111111,0.1273690493956126,0.0017433545255210552,0.0017433359054100507,0.01583710407239819,0.1368421052631579,1
0.004444444444444445,0.0,0.035447761194029856,0.017361111111111112,0.025374855824682817,0.0,0.034883720930232565,0.03768624014022787,0.035,0.13934426229508198,0.027522935779816512,0.031700288184438034,0.04555944316236135,0.017959360391933202,0.032986111111111105,0.11237128786748246,0.00162869833510463,0.0016286937302488359,0.038461538461538464,0.09473684210526316,0
0.17333333333333334,0.3081761006289309,0.25,0.1875,0.3021914648212226,0.33492476851851843,0.2774086378737541,0.2638036809815951,0.2766666666666667,0.11475409836065575,0.22079510703363914,0.23847262247838616,0.0757462964341547,0.18755551885383612,0.203125,0.7989852260856589,0.0255203397389944,0.0255203524957839,0.21040723981900453,0.16842105263157894,1
0.008888888888888889,0.0,0.007462686567164178,0.003472222222222222,0.01384083044982699,0.0,0.016611295681063124,0.009640666082383871,0.016666666666666666,0.2295081967213115,0.0055045871559633005,0.007204610951008645,0.022965830417628227,0.003057733433868604,0.010416666666666664,0.03208476346813908,0.0001916684738546032,0.00019166380855699838,0.011312217194570135,0.03157894736842105,0
0.031111111111111117,0.01886792452830189,0.04664179104477612,0.019675925925925927,0.050749711649365634,0.1171875,0.05647840531561463,0.035933391761612615,0.05666666666666668,0.10655737704918032,0.03058103975535168,0.032780979827089336,0.04109283108762003,0.019855973191966542,0.015624999999999997,0.1383375615579764,0.0016398863566199524,0.0016399027823512438,0.013574660633484163,0.1263157894736842,0
0.008888888888888889,0.0,0.007462686567164178,0.0011574074074074071,0.010380622837370242,0.0,0.011627906976744186,0.002629272567922875,0.011666666666666669,0.22131147540983606,0.002446483180428134,0.0025216138328530264,0.00372217672895109,0.001130250028748251,0.0034722222222222203,0.05439486643784512,2.7086788931833332e-05,2.7089126750722745e-05,0.0045248868778280564,0.021052631578947368,0
0.08444444444444445,0.0,0.06902985074626866,0.05439814814814814,0.0726643598615917,0.0,0.07308970099667775,0.09290096406660824,0.07333333333333332,0.13114754098360654,0.08073394495412843,0.08573487031700287,0.0757835182014442,0.054020857724327034,0.0607638888888889,0.22134756006566186,0.007447563089085085,0.0074475517189332595,0.06561085972850679,0.1263157894736842,0
0.04,0.03773584905660378,0.06343283582089553,0.04050925925925925,0.04844290657439446,0.2630208333333333,0.044850498338870434,0.07099035933391762,0.045000000000000005,0.1639344262295082,0.05810397553516819,0.06340057636887607,0.08374897640139954,0.040556643315626466,0.03645833333333333,0.14736606476645278,0.006164473674248893,0.006164492626964995,0.038461538461538464,0.17894736842105266,0
0.004444444444444445,0.0,0.02052238805970149,0.008101851851851851,0.011534025374855829,0.0,0.014950166112956813,0.014899211218229624,0.015,0.1639344262295082,0.014067278287461772,0.014409221902017287,0.03837564207548574,0.00810237618765006,0.00173611111111111,0.0552156394567975,0.0006714495318443899,0.0006714659168430031,0.002262443438914026,0.1263157894736842,0
0.008888888888888889,0.01886792452830189,0.03171641791044776,0.017361111111111112,0.02306805074971165,0.18865740740740736,0.03322259136212625,0.030674846625766868,0.03333333333333333,0.2704918032786885,0.02874617737003058,0.029538904899135444,0.06327700439216855,0.01734503535070165,0.03993055555555555,0.07681689300104462,0.0021070914054628167,0.0021071055141652487,0.04072398190045249,0.15789473684210525,0
0.004444444444444445,0.0,0.00373134328358209,0.0046296296296296285,0.012687427912341408,0.0,0.016611295681063124,0.009640666082383871,0.016666666666666666,0.3934426229508197,0.013455657492354741,0.011887608069164264,0.06420754857440633,0.005248774629919327,0.020833333333333332,0.01484853007013878,0.0007249501460078867,0.0007249712066159737,0.02036199095022625,0.0736842105263158,0
0.057777777777777775,0.025157232704402517,0.039179104477611935,0.018518518518518517,0.056516724336793535,0.16073495370370364,0.053156146179402,0.033304119193689745,0.05333333333333334,0.2131147540983607,0.031192660550458717,0.03206051873198846,0.029032978485818508,0.01815577461679932,0.050347222222222224,0.1727727204894792,0.0011290648479598347,0.001129088262244693,0.0497737556561086,0.0736842105263158,0
0.004444444444444445,0.0,0.06902985074626866,0.08912037037037036,0.05882352941176471,0.028935185185185182,0.08305647840531563,0.147239263803681,0.08166666666666668,0.3278688524590164,0.12660550458715594,0.1350864553314121,0.23736321000521104,0.08943214293707569,0.125,0.11613938218176392,0.03603556579507212,0.03603556731073642,0.11990950226244344,0.2736842105263157,0
0.21333333333333326,0.16352201257861634,0.12686567164179102,0.07291666666666666,0.14648212226066898,0.5127314814814814,0.08803986710963456,0.11831726555652936,0.085,0.032786885245901634,0.09296636085626912,0.10338616714697406,0.0549393285193181,0.07250887722837533,0.015624999999999997,0.4076630353678556,0.007454376846549303,0.007454379496761743,0.01809954751131222,0.1368421052631579,0
0.022222222222222227,0.012578616352201259,0.04291044776119403,0.02083333333333333,0.02768166089965398,0.22844328703703695,0.02823920265780732,0.03768624014022787,0.02666666666666667,0.08196721311475409,0.03363914373088685,0.035302593659942365,0.04734608799225787,0.02103793148423554,0.006944444444444444,0.12833905387255634,0.0019586608493441216,0.0019586539216870148,0.009049773755656108,0.1263157894736842,0
0.008888888888888889,0.0,0.011194029850746268,0.005787037037037036,0.017301038062283742,0.0,0.02159468438538206,0.01226993865030675,0.021666666666666667,0.2377049180327869,0.01162079510703364,0.011887608069164264,0.04001339983622422,0.005921367938252616,0.01736111111111111,0.03618862856290106,0.0005276876613956225,0.0005276783368718375,0.01809954751131222,0.08421052631578949,0
0.013333333333333329,0.0,0.03171641791044776,0.02083333333333333,0.02306805074971165,0.0,0.02823920265780732,0.04119193689745837,0.028333333333333325,0.3196721311475409,0.03425076452599388,0.037103746397694516,0.07090746668651828,0.02108500915699324,0.046875,0.08487539173257723,0.0028129462064783862,0.002812932304713883,0.0497737556561086,0.1263157894736842,0
0.026666666666666658,0.0,0.016791044776119403,0.005787037037037036,0.020761245674740487,0.0,0.019933554817275743,0.013146362839614376,0.02,0.12295081967213115,0.01162079510703364,0.012247838616714695,0.029107422020397525,0.006422629388352984,0.00173611111111111,0.05696910908819579,0.00043313626152176944,0.0004331316063803561,0.002262443438914026,0.08421052631578949,0
0.017777777777777778,0.01886792452830189,0.013059701492537313,0.005787037037037036,0.0196078431372549,0.445167824074074,0.016611295681063124,0.014899211218229624,0.015,0.1475409836065574,0.009174311926605505,0.011527377521613832,0.02564579766247301,0.005383833527175008,0.00173611111111111,0.05338755409640353,0.00033496768175950403,0.00033496302248909714,0.002262443438914026,0.042105263157894736,0
0.004444444444444445,0.0,0.04291044776119403,0.025462962962962958,0.024221453287197242,0.0,0.03322259136212625,0.047326906222611737,0.03333333333333333,0.2704918032786885,0.03914373088685015,0.042507204610951005,0.06893471302017419,0.025509538631089318,0.046875,0.10834203850171616,0.0032911710359115305,0.003291192204455466,0.0497737556561086,0.1473684210526316,0
0.004444444444444445,0.0,0.016791044776119403,0.006944444444444444,0.014994232987312575,0.0,0.019933554817275743,0.01226993865030675,0.02,0.2540983606557377,0.01529051987767584,0.014048991354466855,0.02996352266805628,0.007409331103446626,0.015624999999999997,0.06480376063274139,0.0005034609681895106,0.0005034703360836475,0.01583710407239819,0.09473684210526316,0
0.05333333333333333,0.0,0.048507462686567165,0.019675925925925927,0.04036908881199538,0.0,0.03820598006644518,0.035933391761612615,0.03833333333333334,0.12295081967213115,0.031192660550458717,0.03314121037463977,0.036440110176431166,0.02006512154143105,0.012152777777777776,0.15654379943292046,0.0014961665464024456,0.0014961853027684608,0.011312217194570135,0.11578947368421053,1
0.03555555555555556,0.012578616352201259,0.02985074626865672,0.010416666666666666,0.02883506343713956,0.17013888888888887,0.024916943521594685,0.020157756354075376,0.025,0.1475409836065574,0.01712538226299694,0.018371757925072042,0.030186853271793337,0.010493304551639193,0.012152777777777776,0.09375466348306223,0.0006956762250505018,0.0006956715809515805,0.013574660633484163,0.10526315789473684,0
