LOC_COMMENTS,DESIGN_DENSITY,HALSTEAD_ERROR_EST,CALL_PAIRS,CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,MODIFIED_CONDITION_COUNT,NUM_UNIQUE_OPERANDS,LOC_CODE_AND_COMMENT,NODE_COUNT,CYCLOMATIC_COMPLEXITY,BRANCH_COUNT,EDGE_COUNT,MAINTENANCE_SEVERITY,LOC_TOTAL,DECISION_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,PERCENT_COMMENTS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,CYCLOMATIC_DENSITY,NUM_OPERANDS,DESIGN_COMPLEXITY,Defective
0.6486486486486487,1.0000000000000002,0.480072463768116,0.8513513513513514,0.254416961130742,0.254416961130742,0.2535211267605634,0.7131147540983608,0.3655913978494624,0.37279151943462896,0.2657342657342657,0.2657342657342657,0.3511988716502116,0.010204081632653059,0.3257918552036199,0.2553191489361702,0.03691275167785235,0.9753689567430026,0.4047619047619048,0.3716129032258065,0.07614213197969542,0.5475059382422803,0.3333333333333333,0
0.0,0.4623655913978495,0.0018115942028985512,0.0,0.0,0.0,0.0,0.012295081967213116,0.007168458781362006,0.007067137809187278,0.006993006993006993,0.006993006993006994,0.007052186177715094,0.4897959183673469,0.007541478129713423,0.0,0.09060402684563758,0.8142493638676845,0.023809523809523808,0.007741935483870969,0.18781725888324874,0.005938242280285036,0.0,0
0.0,0.7311827956989249,0.012681159420289858,0.027027027027027032,0.014134275618374556,0.014134275618374556,0.014084507042253518,0.02868852459016393,0.016129032258064516,0.02120141342756184,0.02097902097902098,0.02097902097902098,0.021156558533145273,0.2346938775510204,0.016591251885369532,0.014184397163120569,0.09731543624161074,0.8327735368956742,0.2142857142857143,0.015483870967741937,0.16751269035532995,0.023752969121140145,0.017543859649122806,0
0.0,1.0000000000000002,0.010869565217391306,0.040540540540540536,0.00706713780918728,0.00706713780918728,0.007042253521126761,0.020491803278688527,0.007168458781362006,0.02120141342756184,0.013986013986013988,0.013986013986013988,0.019746121297602254,0.3163265306122449,0.007541478129713423,0.007092198581560284,0.1375838926174497,0.8142493638676845,0.2857142857142857,0.007741935483870969,0.2893401015228426,0.014251781472684088,0.017543859649122806,0
0.3603603603603603,1.0000000000000002,0.018115942028985508,0.040540540540540536,0.0,0.0,0.0,0.04918032786885247,0.03225806451612903,0.0176678445229682,0.02797202797202797,0.02097902097902098,0.019746121297602254,0.1836734693877551,0.03167420814479638,0.0,0.020134228187919462,0.9677353689567432,0.2380952380952381,0.07999999999999999,0.1065989847715736,0.02612826603325416,0.03508771929824561,0
0.4324324324324325,1.0000000000000002,0.01992753623188406,0.054054054054054064,0.0,0.0,0.0,0.05327868852459017,0.03763440860215054,0.019434628975265017,0.02797202797202797,0.02097902097902098,0.021156558533145273,0.1836734693877551,0.03619909502262444,0.0,0.01677852348993289,0.9753689567430026,0.2380952380952381,0.09419354838709676,0.0913705583756345,0.02850356294536817,0.03508771929824561,0
0.0,0.6451612903225807,0.007246376811594205,0.040540540540540536,0.003533568904593639,0.003533568904593639,0.007042253521126761,0.020491803278688527,0.005376344086021507,0.01060070671378092,0.013986013986013988,0.013986013986013988,0.011283497884344143,0.3163265306122449,0.006033182503770739,0.0,0.12080536912751676,0.7633587786259542,0.11904761904761905,0.00903225806451613,0.3654822335025381,0.01306413301662708,0.008771929824561403,0
0.0,0.19354838709677424,0.009057971014492756,0.013513513513513514,0.014134275618374556,0.014134275618374556,0.014084507042253518,0.02868852459016393,0.007168458781362006,0.0176678445229682,0.02097902097902098,0.02097902097902098,0.01833568406205924,0.2346938775510204,0.007541478129713423,0.014184397163120569,0.18456375838926176,0.8142493638676845,0.16666666666666666,0.007741935483870969,0.39086294416243655,0.01306413301662708,0.0,0
0.0,0.2795698924731184,0.012681159420289858,0.0,0.00706713780918728,0.00706713780918728,0.007042253521126761,0.024590163934426236,0.021505376344086027,0.012367491166077736,0.013986013986013988,0.013986013986013988,0.012693935119887164,0.3163265306122449,0.021116138763197588,0.007092198581560284,0.05369127516778524,0.8723664122137404,0.19047619047619047,0.02064516129032258,0.0913705583756345,0.02494061757719715,0.0,0
0.0,0.6451612903225807,0.005434782608695653,0.013513513513513514,0.00706713780918728,0.00706713780918728,0.007042253521126761,0.024590163934426236,0.012544802867383513,0.012367491166077736,0.013986013986013988,0.013986013986013988,0.012693935119887164,0.3163265306122449,0.013574660633484163,0.007092198581560284,0.07718120805369127,0.7916539440203563,0.07142857142857142,0.014193548387096775,0.15228426395939088,0.009501187648456056,0.008771929824561403,0
0.036036036036036036,1.0000000000000002,0.018115942028985508,0.12162162162162166,0.014134275618374556,0.014134275618374556,0.014084507042253518,0.05327868852459017,0.01971326164874552,0.02826855123674912,0.02097902097902098,0.02097902097902098,0.026798307475317345,0.2346938775510204,0.01809954751131222,0.014184397163120569,0.06711409395973154,0.9541984732824428,0.2142857142857143,0.02193548387096774,0.15228426395939088,0.02494061757719715,0.02631578947368421,0
0.07207207207207207,1.0000000000000002,0.018115942028985508,0.16216216216216214,0.014134275618374556,0.014134275618374556,0.014084507042253518,0.08196721311475409,0.03046594982078853,0.0353356890459364,0.02097902097902098,0.02097902097902098,0.03244005641748944,0.2346938775510204,0.028657616892911013,0.014184397163120569,0.04026845637583894,0.9423918575063616,0.11904761904761905,0.03612903225806452,0.0913705583756345,0.02969121140142518,0.02631578947368421,0
0.01801801801801801,0.7849462365591399,0.01630434782608696,0.06756756756756757,0.02120141342756184,0.02120141342756184,0.02112676056338028,0.032786885245901634,0.03225806451612903,0.030035335689045938,0.02797202797202797,0.02797202797202797,0.02961918194640338,0.7959183673469388,0.03167420814479638,0.02127659574468085,0.060402684563758385,0.8850890585241731,0.19047619047619047,0.030967741935483867,0.1065989847715736,0.02612826603325416,0.02631578947368421,0
0.0,0.19354838709677424,0.005434782608695653,0.0,0.01060070671378092,0.0176678445229682,0.02112676056338028,0.008196721311475409,0.0017921146953405016,0.0088339222614841,0.02097902097902098,0.02097902097902098,0.011283497884344143,0.7448979591836735,0.0030165912518853697,0.0,0.3288590604026846,0.5089058524173028,0.09523809523809523,0.0038709677419354843,1.0,0.00831353919239905,0.0,0
0.0,0.3548387096774194,0.010869565217391306,0.054054054054054064,0.02120141342756184,0.02120141342756184,0.02112676056338028,0.02868852459016393,0.021505376344086027,0.03356890459363958,0.02797202797202797,0.02797202797202797,0.03244005641748944,0.1836734693877551,0.0196078431372549,0.02127659574468085,0.1040268456375839,0.9395419847328246,0.07142857142857142,0.01806451612903226,0.17766497461928935,0.02494061757719715,0.008771929824561403,0
0.06306306306306306,0.6451612903225807,0.021739130434782608,0.040540540540540536,0.00706713780918728,0.00706713780918728,0.007042253521126761,0.06557377049180327,0.01971326164874552,0.019434628975265017,0.013986013986013988,0.013986013986013988,0.01833568406205924,0.3163265306122449,0.0196078431372549,0.007092198581560284,0.04026845637583894,0.9160305343511452,0.2380952380952381,0.02709677419354839,0.10152284263959392,0.03562945368171022,0.008771929824561403,1
0.0,0.5591397849462366,0.1032608695652174,0.10810810810810813,0.14487632508833925,0.14487632508833925,0.17605633802816906,0.0860655737704918,0.12007168458781366,0.14664310954063606,0.1818181818181818,0.18181818181818185,0.153737658674189,0.6632653061224489,0.1191553544494721,0.11347517730496455,0.1040268456375839,0.8632061068702291,0.4285714285714285,0.10451612903225806,0.15736040609137056,0.14726840855106887,0.13157894736842105,0
0.0,1.0000000000000002,0.0018115942028985512,0.0,0.0,0.0,0.0,0.004098360655737704,0.0017921146953405016,0.0,0.0,0.0,0.0,1.0,0.0030165912518853697,0.0,0.07718120805369127,0.5089058524173028,0.047619047619047616,0.0038709677419354843,0.2385786802030457,0.0011876484560570072,0.0,0
0.036036036036036036,0.5698924731182796,0.023550724637681163,0.027027027027027032,0.02120141342756184,0.02120141342756184,0.02112676056338028,0.04508196721311476,0.01971326164874552,0.038869257950530034,0.02797202797202797,0.02797202797202797,0.03667136812411848,0.1836734693877551,0.0196078431372549,0.02127659574468085,0.08053691275167786,0.8981170483460559,0.16666666666666666,0.0232258064516129,0.17766497461928935,0.04988123515439431,0.017543859649122806,0
0.0,0.3548387096774194,0.01630434782608696,0.040540540540540536,0.02826855123674912,0.02826855123674912,0.04225352112676057,0.020491803278688527,0.023297491039426525,0.038869257950530034,0.06293706293706294,0.06293706293706293,0.04372355430183357,1.0,0.02413273001508296,0.014184397163120569,0.1812080536912752,0.8269720101781171,0.2142857142857143,0.02193548387096774,0.3045685279187817,0.02850356294536817,0.02631578947368421,0
0.08108108108108109,1.0000000000000002,0.030797101449275367,0.013513513513513514,0.0,0.0,0.0,0.05327868852459017,0.03942652329749104,0.012367491166077736,0.006993006993006993,0.006993006993006994,0.011283497884344143,0.4897959183673469,0.03469079939668175,0.0,0.013422818791946308,0.986055979643766,0.2142857142857143,0.045161290322580636,0.030456852791878174,0.05106888361045131,0.008771929824561403,0
0.0,0.4623655913978495,0.0018115942028985512,0.0,0.003533568904593639,0.003533568904593639,0.007042253521126761,0.008196721311475409,0.0017921146953405016,0.00530035335689046,0.006993006993006993,0.006993006993006994,0.0056417489421720715,0.4897959183673469,0.0030165912518853697,0.0,0.16107382550335572,0.5089058524173028,0.047619047619047616,0.0038709677419354843,0.4923857868020304,0.003562945368171021,0.0,0
0.036036036036036036,1.0000000000000002,0.01449275362318841,0.040540540540540536,0.02120141342756184,0.02120141342756184,0.02112676056338028,0.04508196721311476,0.021505376344086027,0.03356890459363958,0.02797202797202797,0.02797202797202797,0.03244005641748944,1.0,0.02413273001508296,0.02127659574468085,0.06375838926174496,0.8142493638676845,0.2857142857142857,0.029677419354838717,0.14213197969543148,0.023752969121140145,0.03508771929824561,0
0.0,1.0000000000000002,0.005434782608695653,0.013513513513513514,0.0,0.0,0.0,0.012295081967213116,0.008960573476702509,0.0088339222614841,0.006993006993006993,0.006993006993006994,0.008462623413258109,0.4897959183673469,0.010558069381598794,0.0,0.060402684563758385,0.7270229007633588,0.11904761904761905,0.01161290322580645,0.13197969543147206,0.01306413301662708,0.008771929824561403,0
0.036036036036036036,1.0000000000000002,0.0018115942028985512,0.013513513513513514,0.0,0.0,0.0,0.004098360655737704,0.003584229390681004,0.00530035335689046,0.006993006993006993,0.006993006993006994,0.0056417489421720715,0.4897959183673469,0.004524886877828055,0.0,0.06711409395973154,0.8723664122137404,0.047619047619047616,0.01032258064516129,0.3248730964467005,0.0011876484560570072,0.008771929824561403,0
0.01801801801801801,1.0000000000000002,0.010869565217391306,0.027027027027027032,0.0,0.0,0.0,0.04918032786885247,0.012544802867383513,0.012367491166077736,0.006993006993006993,0.006993006993006994,0.011283497884344143,0.4897959183673469,0.013574660633484163,0.0,0.04362416107382551,0.8327735368956742,0.11904761904761905,0.015483870967741937,0.0964467005076142,0.022565320665083138,0.008771929824561403,0
0.0,1.0000000000000002,0.005434782608695653,0.040540540540540536,0.00706713780918728,0.00706713780918728,0.007042253521126761,0.032786885245901634,0.010752688172043013,0.012367491166077736,0.013986013986013988,0.013986013986013988,0.012693935119887164,0.3163265306122449,0.01206636500754148,0.007092198581560284,0.09395973154362416,0.7633587786259542,0.09523809523809523,0.01161290322580645,0.17766497461928935,0.010688836104513063,0.017543859649122806,0
0.027027027027027032,0.4623655913978495,0.021739130434782608,0.054054054054054064,0.014134275618374556,0.014134275618374556,0.014084507042253518,0.08196721311475409,0.016129032258064516,0.02120141342756184,0.02097902097902098,0.02097902097902098,0.021156558533145273,0.2346938775510204,0.016591251885369532,0.014184397163120569,0.06711409395973154,0.8723664122137404,0.2380952380952381,0.02193548387096774,0.16751269035532995,0.03562945368171022,0.008771929824561403,0
0.1891891891891892,0.5698924731182796,0.052536231884057975,0.0945945945945946,0.04946996466431095,0.04946996466431095,0.056338028169014086,0.1598360655737705,0.08064516129032258,0.05653710247349824,0.06293706293706294,0.06293706293706293,0.05782792665726375,0.5918367346938775,0.0799396681749623,0.04255319148936172,0.03691275167785235,0.9077862595419848,0.14285714285714285,0.0967741935483871,0.08121827411167512,0.08194774346793349,0.04385964912280702,0
0.0,0.4623655913978495,0.009057971014492756,0.0,0.0,0.0,0.0,0.02868852459016393,0.014336917562724013,0.01060070671378092,0.006993006993006993,0.006993006993006994,0.009873060648801129,0.4897959183673469,0.015082956259426846,0.0,0.04026845637583894,0.8142493638676845,0.11904761904761905,0.0167741935483871,0.08629441624365483,0.019002375296912115,0.0,0
0.009009009009009007,0.6451612903225807,0.01449275362318841,0.013513513513513514,0.00706713780918728,0.00706713780918728,0.007042253521126761,0.03688524590163935,0.025089605734767026,0.01413427561837456,0.013986013986013988,0.013986013986013988,0.014104372355430184,0.3163265306122449,0.025641025641025644,0.007092198581560284,0.03691275167785235,0.8481424936386769,0.2142857142857143,0.02838709677419355,0.07614213197969542,0.02612826603325416,0.008771929824561403,0
0.036036036036036036,1.0000000000000002,0.0018115942028985512,0.027027027027027032,0.0,0.0,0.0,0.004098360655737704,0.003584229390681004,0.007067137809187278,0.006993006993006993,0.006993006993006994,0.007052186177715094,0.4897959183673469,0.006033182503770739,0.0,0.060402684563758385,0.7633587786259542,0.023809523809523808,0.01161290322580645,0.2385786802030457,0.0011876484560570072,0.008771929824561403,0
0.0,0.6451612903225807,0.005434782608695653,0.027027027027027032,0.00706713780918728,0.00706713780918728,0.007042253521126761,0.020491803278688527,0.005376344086021507,0.015901060070671377,0.013986013986013988,0.013986013986013988,0.015514809590973204,0.3163265306122449,0.006033182503770739,0.007092198581560284,0.16107382550335572,0.7633587786259542,0.16666666666666666,0.0064516129032258064,0.3654822335025381,0.01306413301662708,0.008771929824561403,0
0.0,1.0000000000000002,0.03260869565217392,0.14864864864864866,0.02120141342756184,0.02120141342756184,0.02112676056338028,0.06147540983606557,0.041218637992831535,0.05123674911660778,0.02797202797202797,0.02797202797202797,0.04654442877291961,0.1836734693877551,0.04374057315233786,0.02127659574468085,0.04697986577181208,0.8072264631043258,0.2857142857142857,0.03870967741935484,0.07106598984771573,0.05700712589073635,0.03508771929824561,0
0.0,0.6451612903225807,0.005434782608695653,0.027027027027027032,0.00706713780918728,0.00706713780918728,0.007042253521126761,0.016393442622950817,0.005376344086021507,0.01413427561837456,0.013986013986013988,0.013986013986013988,0.014104372355430184,1.0,0.006033182503770739,0.007092198581560284,0.16107382550335572,0.7633587786259542,0.19047619047619047,0.0064516129032258064,0.3654822335025381,0.00831353919239905,0.008771929824561403,0
0.009009009009009007,1.0000000000000002,0.009057971014492756,0.040540540540540536,0.014134275618374556,0.014134275618374556,0.014084507042253518,0.032786885245901634,0.010752688172043013,0.024734982332155483,0.02097902097902098,0.02097902097902098,0.02397743300423131,1.0,0.01206636500754148,0.014184397163120569,0.09731543624161074,0.7916539440203563,0.14285714285714285,0.015483870967741937,0.2385786802030457,0.0166270783847981,0.02631578947368421,0
0.01801801801801801,0.3548387096774194,0.01630434782608696,0.013513513513513514,0.02120141342756184,0.02120141342756184,0.02112676056338028,0.024590163934426236,0.025089605734767026,0.022968197879858657,0.02797202797202797,0.02797202797202797,0.02397743300423131,0.1836734693877551,0.025641025641025644,0.02127659574468085,0.07382550335570469,0.8570992366412213,0.2857142857142857,0.025806451612903226,0.13197969543147206,0.027315914489311158,0.008771929824561403,0
0.009009009009009007,0.4623655913978495,0.007246376811594205,0.013513513513513514,0.0,0.0,0.0,0.03688524590163935,0.010752688172043013,0.0088339222614841,0.006993006993006993,0.006993006993006994,0.008462623413258109,0.4897959183673469,0.010558069381598794,0.0,0.060402684563758385,0.8905852417302801,0.16666666666666666,0.01161290322580645,0.13197969543147206,0.010688836104513063,0.0,0
0.0,0.6451612903225807,0.009057971014492756,0.027027027027027032,0.00706713780918728,0.00706713780918728,0.007042253521126761,0.024590163934426236,0.005376344086021507,0.015901060070671377,0.013986013986013988,0.013986013986013988,0.015514809590973204,0.3163265306122449,0.006033182503770739,0.007092198581560284,0.1375838926174497,0.7633587786259542,0.19047619047619047,0.007741935483870969,0.3654822335025381,0.0166270783847981,0.008771929824561403,0
0.0,1.0000000000000002,0.005434782608695653,0.027027027027027032,0.0,0.0,0.0,0.020491803278688527,0.008960573476702509,0.0088339222614841,0.006993006993006993,0.006993006993006994,0.008462623413258109,0.4897959183673469,0.010558069381598794,0.0,0.06711409395973154,0.7270229007633588,0.11904761904761905,0.01032258064516129,0.13197969543147206,0.010688836104513063,0.008771929824561403,0
0.0,1.0000000000000002,0.005434782608695653,0.040540540540540536,0.0,0.0,0.0,0.016393442622950817,0.007168458781362006,0.0088339222614841,0.006993006993006993,0.006993006993006994,0.008462623413258109,0.4897959183673469,0.00904977375565611,0.0,0.06711409395973154,0.6785750636132316,0.09523809523809523,0.01032258064516129,0.15228426395939088,0.009501187648456056,0.008771929824561403,0
0.0,1.0000000000000002,0.007246376811594205,0.027027027027027032,0.0,0.0,0.0,0.020491803278688527,0.010752688172043013,0.01060070671378092,0.006993006993006993,0.006993006993006994,0.009873060648801129,0.4897959183673469,0.01206636500754148,0.0,0.060402684563758385,0.7633587786259542,0.14285714285714285,0.01161290322580645,0.11167512690355327,0.01543942992874109,0.008771929824561403,0
0.009009009009009007,1.0000000000000002,0.03442028985507247,0.08108108108108109,0.014134275618374556,0.014134275618374556,0.014084507042253518,0.07377049180327869,0.04659498207885305,0.030035335689045938,0.02097902097902098,0.02097902097902098,0.02820874471086036,1.0,0.045248868778280535,0.014184397163120569,0.033557046979865765,0.8865139949109415,0.2142857142857143,0.04258064516129032,0.05076142131979696,0.06294536817102138,0.02631578947368421,0
0.009009009009009007,0.4623655913978495,0.021739130434782608,0.027027027027027032,0.02826855123674912,0.02826855123674912,0.028169014084507043,0.032786885245901634,0.03763440860215054,0.037102473498233215,0.03496503496503497,0.03496503496503497,0.03667136812411848,0.8265306122448979,0.03770739064856712,0.02836879432624113,0.06375838926174496,0.8612722646310433,0.26190476190476186,0.03612903225806452,0.1065989847715736,0.03444180522565321,0.017543859649122806,0
0.0,0.19354838709677424,0.009057971014492756,0.013513513513513514,0.014134275618374556,0.014134275618374556,0.014084507042253518,0.032786885245901634,0.007168458781362006,0.0176678445229682,0.02097902097902098,0.02097902097902098,0.01833568406205924,0.2346938775510204,0.007541478129713423,0.014184397163120569,0.18456375838926176,0.8142493638676845,0.19047619047619047,0.007741935483870969,0.39086294416243655,0.014251781472684088,0.0,0
0.01801801801801801,1.0000000000000002,0.01630434782608696,0.08108108108108109,0.01060070671378092,0.01060070671378092,0.014084507042253518,0.05327868852459017,0.007168458781362006,0.022968197879858657,0.02097902097902098,0.02097902097902098,0.02256699576868829,0.7448979591836735,0.007541478129713423,0.007092198581560284,0.09731543624161074,0.8723664122137404,0.2142857142857143,0.015483870967741937,0.39086294416243655,0.02612826603325416,0.02631578947368421,0
0.045045045045045036,1.0000000000000002,0.01992753623188406,0.12162162162162166,0.014134275618374556,0.014134275618374556,0.014084507042253518,0.05327868852459017,0.01971326164874552,0.03180212014134276,0.02097902097902098,0.02097902097902098,0.02961918194640338,0.2346938775510204,0.01809954751131222,0.014184397163120569,0.06375838926174496,0.9579643765903308,0.2380952380952381,0.0232258064516129,0.15228426395939088,0.02494061757719715,0.02631578947368421,0
0.027027027027027032,0.4623655913978495,0.012681159420289858,0.013513513513513514,0.0,0.0,0.0,0.04098360655737705,0.012544802867383513,0.01060070671378092,0.006993006993006993,0.006993006993006994,0.009873060648801129,0.4897959183673469,0.013574660633484163,0.0,0.033557046979865765,0.8481424936386769,0.2142857142857143,0.02064516129032258,0.0964467005076142,0.019002375296912115,0.0,0
0.027027027027027032,1.0000000000000002,0.012681159420289858,0.10810810810810813,0.00706713780918728,0.00706713780918728,0.007042253521126761,0.024590163934426236,0.021505376344086027,0.02650176678445229,0.013986013986013988,0.013986013986013988,0.02397743300423131,0.3163265306122449,0.022624434389140267,0.007092198581560284,0.04362416107382551,0.8481424936386769,0.16666666666666666,0.024516129032258062,0.08629441624365483,0.01781472684085511,0.017543859649122806,0
0.0,0.2795698924731184,0.0036231884057971024,0.0,0.00706713780918728,0.00706713780918728,0.007042253521126761,0.012295081967213116,0.007168458781362006,0.01060070671378092,0.013986013986013988,0.013986013986013988,0.011283497884344143,0.3163265306122449,0.00904977375565611,0.007092198581560284,0.1040268456375839,0.6785750636132316,0.11904761904761905,0.01032258064516129,0.2385786802030457,0.007125890736342042,0.0,0
0.13513513513513514,0.06451612903225806,0.12862318840579712,0.06756756756756757,0.04240282685512367,0.04240282685512367,0.04225352112676057,0.12704918032786885,0.08781362007168457,0.07243816254416961,0.04895104895104895,0.04895104895104895,0.06770098730606489,0.11224489795918367,0.08295625942684766,0.04255319148936172,0.0302013422818792,0.93058524173028,0.2857142857142857,0.0967741935483871,0.06091370558375634,0.20308788598574826,0.0,0
0.06306306306306306,1.0000000000000002,0.0036231884057971024,0.013513513513513514,0.0,0.0,0.0,0.012295081967213116,0.007168458781362006,0.00530035335689046,0.006993006993006993,0.006993006993006994,0.0056417489421720715,0.4897959183673469,0.00904977375565611,0.0,0.03691275167785235,0.8612722646310433,0.047619047619047616,0.01806451612903226,0.15228426395939088,0.004750593824228029,0.008771929824561403,0
0.16216216216216214,0.7204301075268817,0.25181159420289856,0.16216216216216214,0.1696113074204947,0.1696113074204947,0.21126760563380284,0.3155737704918033,0.1899641577060932,0.19081272084805653,0.23776223776223776,0.2307692307692308,0.2002820874471086,0.7346938775510204,0.1885369532428356,0.1276595744680851,0.07382550335570469,0.8825445292620865,0.7380952380952379,0.1870967741935484,0.1269035532994924,0.3028503562945368,0.21929824561403508,0
0.23423423423423426,0.2795698924731184,0.009057971014492756,0.013513513513513514,0.003533568904593639,0.003533568904593639,0.007042253521126761,0.032786885245901634,0.012544802867383513,0.01060070671378092,0.013986013986013988,0.013986013986013988,0.011283497884344143,1.0,0.015082956259426846,0.0,0.020134228187919462,0.9330279898218832,0.16666666666666666,0.04903225806451613,0.13705583756345174,0.01306413301662708,0.0,0
0.054054054054054064,1.0000000000000002,0.01992753623188406,0.16216216216216214,0.014134275618374556,0.014134275618374556,0.014084507042253518,0.09836065573770493,0.026881720430107527,0.038869257950530034,0.02097902097902098,0.02097902097902098,0.03526093088857546,0.2346938775510204,0.025641025641025644,0.014184397163120569,0.04026845637583894,0.9292620865139948,0.14285714285714285,0.03483870967741936,0.1065989847715736,0.032066508313539195,0.02631578947368421,0
0.0,1.0000000000000002,0.009057971014492756,0.054054054054054064,0.00706713780918728,0.00706713780918728,0.007042253521126761,0.032786885245901634,0.005376344086021507,0.022968197879858657,0.013986013986013988,0.013986013986013988,0.021156558533145273,0.3163265306122449,0.006033182503770739,0.007092198581560284,0.16107382550335572,0.7633587786259542,0.07142857142857142,0.0064516129032258064,0.3654822335025381,0.0166270783847981,0.017543859649122806,0
0.009009009009009007,1.0000000000000002,0.01449275362318841,0.054054054054054064,0.00706713780918728,0.00706713780918728,0.007042253521126761,0.032786885245901634,0.016129032258064516,0.022968197879858657,0.013986013986013988,0.013986013986013988,0.021156558533145273,0.3163265306122449,0.01809954751131222,0.007092198581560284,0.060402684563758385,0.7829007633587787,0.30952380952380953,0.01806451612903226,0.11167512690355327,0.02137767220902613,0.017543859649122806,0
