LOC_CODE_AND_COMMENT,PERCENT_COMMENTS,DECISION_DENSITY,HALSTEAD_PROG_TIME,HALSTEAD_EFFORT,HALSTEAD_CONTENT,LOC_BLANK,HALSTEAD_VOLUME,LOC_COMMENTS,HALSTEAD_DIFFICULTY,LOC_TOTAL,CYCLOMATIC_DENSITY,HALSTEAD_LENGTH,LOC_EXECUTABLE,NUM_OPERATORS,NORMALIZED_CYLOMATIC_COMPLEXITY,NUMBER_OF_LINES,NUM_UNIQUE_OPERANDS,HALSTEAD_ERROR_EST,NUM_OPERANDS,Defective
0.0,0.0,0.0,0.00896892773261182,0.008968891742209899,0.015505359877488512,0.0,0.025236179179618224,0.0,0.14716133529548447,0.17142857142857146,0.042105263157894736,0.044994768050226716,0.18367346938775508,0.05749851807943094,0.14847161572052406,0.05910543130990415,0.026622296173044933,0.02517162471395881,0.022808267997148968,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11695906432748535,0.0,0.0,0.0,0.013100436681222708,0.05910543130990415,0.0,0.0,0.0,0
0.0,0.0,0.0,0.01198716376473066,0.011987106264381223,0.008760995761957335,0.011111111111111113,0.021932531131409836,0.0,0.2263186430175819,0.10952380952380954,0.05029239766081872,0.039762818276944535,0.1173469387755102,0.034973325429756966,0.17467248908296945,0.038338658146964855,0.026622296173044933,0.021739130434782608,0.03920171062009978,0
0.0,0.0,0.0,0.00013855840191695997,0.00013859406745051587,0.007060436625235941,0.0,0.00211712656610538,0.0,0.027108667028115558,0.028571428571428574,0.01988304093567252,0.005231949773282178,0.030612244897959183,0.005334914048606994,0.05676855895196507,0.011182108626198084,0.009983361064891848,0.0022883295194508014,0.004276550249465432,0
0.0,0.0,0.0,0.0007490372181479403,0.0007489943868582262,0.009014744114818904,0.0,0.00556150956349282,0.0,0.055766400743552005,0.047619047619047616,0.011695906432748536,0.016044645971398673,0.0510204081632653,0.016597510373443983,0.034934497816593885,0.01757188498402556,0.008319467554076539,0.005720823798627002,0.012829650748396294,0
0.0,0.21500752526338426,0.0,0.00043930332989612614,0.00043928191194036727,0.006690943409665586,0.0,0.0036694063578634217,0.01282051282051282,0.049570133994268455,0.01904761904761905,0.029239766081871343,0.009068712940355772,0.020408163265306117,0.010669828097213988,0.06113537117903931,0.009584664536741214,0.008319467554076539,0.003432494279176201,0.005702066999287242,0
0.0,0.0,0.0,6.215223959945193e-05,6.2187907858452e-05,0.006210157056875244,0.011111111111111113,0.0013299261999656744,0.0,0.019363333591511114,0.01904761904761905,0.029239766081871343,0.0038367631670735963,0.020408163265306117,0.004149377593360996,0.06113537117903931,0.009584664536741214,0.006655574043261232,0.0011441647597254007,0.002851033499643621,0
0.0,0.06718985164480756,0.4,0.0009760726718913928,0.000976036966598416,0.008320274938566189,0.022222222222222227,0.006098895859951563,0.01282051282051282,0.06630005421733405,0.07142857142857144,0.023391812865497075,0.012905476107429368,0.07653061224489795,0.013633669235328985,0.06550218340611354,0.03035143769968052,0.014975041597337773,0.005720823798627002,0.009978617248752672,0
0.029411764705882363,0.33078907761771664,0.4,0.002862855433120209,0.002862819660524793,0.004821218704369814,0.07777777777777778,0.00795057113980053,0.02564102564102564,0.14909766865463558,0.05238095238095239,0.03157894736842105,0.0177886292291594,0.04591836734693877,0.01778304682868998,0.06113537117903931,0.03354632587859425,0.009983361064891848,0.008009153318077803,0.01496792587312901,0
0.014705882352941175,0.17920877230703078,0.4,0.0018546793316836449,0.0018547363382879509,0.010701948075073898,0.04444444444444445,0.009534125364709472,0.02564102564102564,0.08055146774068624,0.0761904761904762,0.02222222222222222,0.018137425880711544,0.07653061224489795,0.016597510373443983,0.05676855895196507,0.036741214057507986,0.02495840266222962,0.009153318077803205,0.017106200997861726,1
0.0,0.0,0.4,0.0002420598587705928,0.00024208838651700238,0.007225150468321522,0.03333333333333333,0.0028310989912088327,0.0,0.035396173805282316,0.0380952380952381,0.029239766081871343,0.006627136379490757,0.040816326530612235,0.006520450503852993,0.06550218340611354,0.019169329073482427,0.011647254575707157,0.0022883295194508014,0.005702066999287242,0
0.0,0.0,0.4,9.952063159003148e-05,9.953489623048322e-05,0.0050705153317425825,0.0,0.0015202425675546827,0.0,0.027108667028115558,0.014285714285714287,0.0783625730994152,0.00418555981862574,0.015306122448979591,0.005334914048606994,0.17467248908296945,0.006389776357827476,0.004991680532445922,0.0011441647597254007,0.002138275124732716,0
0.0,0.8062782197376909,0.4,0.000391148185578369,0.000391133903435527,0.006779977919441575,0.12222222222222225,0.0034851923186941017,0.1923076923076923,0.04647200061962667,0.023809523809523808,0.04678362573099415,0.00837111963725148,0.02551020408163265,0.00889152341434499,0.026200873362445413,0.04952076677316294,0.009983361064891848,0.003432494279176201,0.006414825374198147,0
0.0,0.6789937647817673,0.4,0.0002932969323246864,0.00029334686052904526,0.006276932939207236,0.04444444444444445,0.002904326932245085,0.15384615384615385,0.04182480055766402,0.03333333333333334,0.033918128654970764,0.006975933031042903,0.03571428571428571,0.008298755186721992,0.034934497816593885,0.038338658146964855,0.008319467554076539,0.003432494279176201,0.004276550249465432,0
0.0,0.3583100408514298,0.0,2.208715952707796e-05,2.2129963310418505e-05,0.0034500872538195805,0.022222222222222227,0.0005915444611834704,0.01282051282051282,0.01549066687320889,0.009523809523809523,0.05847953216374269,0.00209277990931287,0.010204081632653059,0.002371072910491997,0.06113537117903931,0.009584664536741214,0.003327787021630616,0.0011441647597254007,0.0014255167498218105,0
0.10294117647058824,0.2622016770586971,0.6659999999999999,0.055897977869179806,0.05589801154574833,0.012108693329534528,0.05555555555555556,0.05568374682964969,0.038461538461538464,0.4156920455425606,0.18095238095238092,0.02456140350877193,0.10184862225322636,0.15816326530612246,0.0912863070539419,0.06986899563318777,0.07827476038338657,0.029950083194675545,0.056064073226544615,0.09836065573770493,0
0.014705882352941175,0.6450225757901527,0.0,7.460837026297844e-05,7.46297698872624e-05,0.0051729050179849705,0.04444444444444445,0.0013299261999656744,0.02564102564102564,0.02323600030981333,0.014285714285714287,0.03859649122807018,0.0038367631670735963,0.010204081632653059,0.004742145820983995,0.039301310043668124,0.01597444089456869,0.004991680532445922,0.0011441647597254007,0.002138275124732716,1
0.0,0.11943668028380992,0.4,0.033081171595399195,0.033081227488139665,0.009477723565654048,0.11111111111111112,0.037897747859417616,0.0641025641025641,0.3614747114863295,0.1904761904761905,0.03859649122807018,0.06557377049180327,0.2040816326530612,0.06401896858328393,0.10043668122270744,0.08945686900958466,0.029950083194675545,0.03775743707093821,0.057020669992872426,0
0.2058823529411765,0.3413244463556225,0.0,0.13079746203127388,0.13079740742699975,0.01249154172157128,0.07777777777777778,0.0865134727969641,0.3333333333333333,0.6260553016807373,0.4761904761904762,0.01988304093567252,0.14091384722706662,0.4387755102040816,0.15471250740960282,0.0480349344978166,0.2428115015974441,0.03826955074875208,0.08695652173913042,0.10192444761225944,0
0.05882352941176471,0.10750376263169213,0.5,0.08500821205727765,0.08500816622042308,0.01849246768047295,0.07777777777777778,0.08484944411602052,0.0641025641025641,0.4148400588645341,0.4047619047619048,0.02222222222222222,0.12382281130101153,0.41326530612244894,0.13811499703615884,0.06986899563318777,0.15654952076677314,0.06821963394342763,0.08466819221967962,0.08695652173913042,0
0.0,0.0,0.0,0.0001330366120351905,0.00013299380271851121,0.0051862601944513715,0.0,0.0017773031522340247,0.0,0.03098133374641778,0.009523809523809523,0.05847953216374269,0.004534356470177886,0.010204081632653059,0.005334914048606994,0.1091703056768559,0.004792332268370607,0.006655574043261232,0.0022883295194508014,0.002851033499643621,0
0.0,0.08267039346377124,0.4,0.000863582254765112,0.000863532285294322,0.01176145874140817,0.03333333333333333,0.006819733404527166,0.01282051282051282,0.052435907365812086,0.05714285714285715,0.029239766081871343,0.013603069410533658,0.061224489795918366,0.013633669235328985,0.07423580786026203,0.02715654952076677,0.021630615640599003,0.006864988558352402,0.011404133998574484,0
0.5882352941176471,0.693076757686519,0.4400000000000001,0.04089848510336663,0.04089848364449819,0.015647815093130096,0.16666666666666669,0.05414138332157364,0.11538461538461538,0.3127565641700875,0.3190476190476191,0.011695906432748536,0.08964073944890129,0.1377551020408163,0.09010077059869592,0.034934497816593885,0.14696485623003194,0.04326123128119801,0.05377574370709382,0.07483962936564505,1
0.2058823529411765,0.8795957858525048,0.4,0.0015066781554139866,0.0015067209062412598,0.005395491292424943,0.022222222222222227,0.006102328419687639,0.05128205128205128,0.10223840136317867,0.08571428571428573,0.01988304093567252,0.013951866062085806,0.020408163265306117,0.016597510373443983,0.052401746724890834,0.039936102236421724,0.008319467554076539,0.005720823798627002,0.008553100498930863,1
0.0,0.153622876800688,0.0,0.003657864762376836,0.0036578218273278576,0.01283877630969764,0.05555555555555556,0.014666183565666775,0.038461538461538464,0.10324529470993726,0.08571428571428573,0.007017543859649122,0.035228461806766656,0.09183673469387754,0.04801422643746295,0.017467248908296946,0.04313099041533546,0.009983361064891848,0.014874141876430203,0.014255167498218103,0
0.08823529411764705,0.7678993764781769,0.4,0.0011852586188077301,0.001185265710624191,0.011926172584493749,0.07777777777777778,0.00804630141688438,0.11538461538461538,0.06103322748044303,0.05714285714285715,0.01988304093567252,0.01883501918381584,0.030612244897959183,0.021339656194427976,0.026200873362445413,0.051118210862619806,0.013311148086522465,0.008009153318077803,0.012829650748396294,0
0.044117647058823525,0.4388303590625672,0.5720000000000001,0.019272330824557333,0.01927235153938972,0.010920082624025072,0.2111111111111111,0.031045214439634625,0.21794871794871795,0.2570676167609015,0.1523809523809524,0.05146198830409356,0.05580746424834322,0.1479591836734694,0.059869590989922936,0.08733624454148473,0.11022364217252396,0.026622296173044933,0.030892448512585814,0.04205274411974341,0
0.0,0.0,1.0,0.0013831441585241669,0.0013832011819483565,0.008440471526763775,0.03333333333333333,0.007313640610995633,0.0,0.07830532104407094,0.05238095238095239,0.05263157894736842,0.014998256016742241,0.05612244897959183,0.01719027860106698,0.13537117903930132,0.02396166134185304,0.014975041597337773,0.006864988558352402,0.009978617248752672,0
0.0,0.3583100408514298,0.0,8.60371911810595e-06,8.560914240007158e-06,0.002372769685530112,0.022222222222222227,0.0003051164209843819,0.01282051282051282,0.011618000154906669,0.009523809523809523,0.05847953216374269,0.0013951866062085804,0.010204081632653059,0.001778304682868998,0.06113537117903931,0.009584664536741214,0.001663893510815308,0.0,0.0007127583749109052,0
0.07352941176470587,0.3583100408514298,0.4,0.00370923024964911,0.0037092800560055007,0.036450728302289966,0.2333333333333333,0.024884913899959955,0.11538461538461538,0.06173030748973742,0.15714285714285714,0.014035087719298244,0.04220439483780957,0.14285714285714285,0.04149377593360997,0.026200873362445413,0.1022364217252396,0.05324459234608985,0.02517162471395881,0.03635067712045617,1
0.0,0.0,0.4,0.0004952917110229052,0.0004953130956412142,0.007478898821183091,0.0,0.004119071683289156,0.0,0.04980249399736658,0.047619047619047616,0.023391812865497075,0.00941750959190792,0.0510204081632653,0.010077059869590987,0.07423580786026203,0.01757188498402556,0.011647254575707157,0.004576659038901603,0.0071275837491090515,0
0.25,0.8600301010535369,0.45,0.00307640744645469,0.003076364532146572,0.01136080344741622,0.07777777777777778,0.012651271000591165,0.08974358974358974,0.1006893346758578,0.10952380952380954,0.0304093567251462,0.024066968957098013,0.030612244897959183,0.025489033787788967,0.06550218340611354,0.06070287539936103,0.02329450915141431,0.012585812356979404,0.018531717747683536,1
0.014705882352941175,0.1132014620511718,0.6000000000000001,0.0017671011758844176,0.0017670440400894773,0.007118309056590335,0.022222222222222227,0.00759129655409142,0.01282051282051282,0.09635194795135928,0.08571428571428573,0.01988304093567252,0.015347052668294385,0.08673469387755102,0.016597510373443983,0.05676855895196507,0.03514376996805112,0.014975041597337773,0.008009153318077803,0.011404133998574484,0
0.0,0.16534078692754248,0.4,0.005455656816906436,0.0054556352200149615,0.011316286192528223,0.12222222222222225,0.01681649154255421,0.05128205128205128,0.1343040817907211,0.10476190476190478,0.02690058479532164,0.031042901988140918,0.11224489795918366,0.030823947836395967,0.05676855895196507,0.06070287539936103,0.026622296173044933,0.017162471395881004,0.02637205987170349,0
0.029411764705882363,0.26875940657923025,0.4,0.0007260511625935978,0.000726044002599807,0.004620891057373839,0.03333333333333333,0.003920746009649307,0.0,0.07667880102238403,0.0380952380952381,0.029239766081871343,0.00941750959190792,0.030612244897959183,0.00948429164196799,0.06550218340611354,0.019169329073482427,0.008319467554076539,0.003432494279176201,0.007840342124019958,1
0.029411764705882363,0.578907761771662,0.4,0.0013442348019154196,0.001344277558537124,0.004963673920011396,0.03333333333333333,0.005528328152710768,0.0641025641025641,0.1006893346758578,0.0380952380952381,0.04444444444444444,0.011510289501220787,0.030612244897959183,0.011855364552459988,0.06550218340611354,0.03035143769968052,0.011647254575707157,0.005720823798627002,0.009265858873841768,1
0.0,0.0,0.4,0.0003948721834056088,0.0003948793034155301,0.003850742547811532,0.011111111111111113,0.002638875645988673,0.0,0.06196266749283556,0.01904761904761905,0.05847953216374269,0.006975933031042903,0.020408163265306117,0.008298755186721992,0.12663755458515286,0.009584664536741214,0.004991680532445922,0.0022883295194508014,0.004276550249465432,0
0.0,0.0,0.4,0.00011017897019902842,0.00011015042988809209,0.002751166352078065,0.0,0.001177749384999714,0.0,0.03872666718302223,0.023809523809523808,0.04678362573099415,0.0038367631670735963,0.02551020408163265,0.004149377593360996,0.1091703056768559,0.011182108626198084,0.003327787021630616,0.0011441647597254007,0.002851033499643621,0
0.14705882352941174,0.940657923027306,0.4,0.0009308710430917912,0.0009308139371255784,0.009201716585348482,0.05555555555555556,0.006263658727283129,0.05128205128205128,0.0614979474866393,0.05714285714285715,0.029239766081871343,0.013254272758981514,0.010204081632653059,0.014819205690574985,0.05676855895196507,0.03514376996805112,0.014975041597337773,0.005720823798627002,0.009265858873841768,1
0.05882352941176471,0.5269834444205548,0.4,0.01573068047713401,0.01573067991601315,0.006107767370632858,0.2111111111111111,0.020976753942676254,0.2692307692307692,0.31051041747347224,0.14285714285714288,0.02690058479532164,0.03836763167073596,0.13265306122448978,0.04030823947836396,0.04366812227074236,0.1134185303514377,0.018302828618968387,0.020594965675057208,0.02993585174625802,0
0.029411764705882363,0.4300150505267685,0.0,0.0002114973938435895,0.00021151165448977688,0.004790056625948218,0.022222222222222227,0.002153740536623505,0.0,0.04066300054217334,0.023809523809523808,0.023391812865497075,0.0059295430763864655,0.015306122448979591,0.005927682276229994,0.0480349344978166,0.012779552715654952,0.006655574043261232,0.0022883295194508014,0.004989308624376337,0
0.029411764705882363,0.23371317996129864,0.7000000000000001,0.0029958920451554,0.002995934742861705,0.014770825171836604,0.13333333333333333,0.014237113598657487,0.038461538461538464,0.08713500116180001,0.09523809523809523,0.04093567251461988,0.025810952214858737,0.09183673469387754,0.02786010669828097,0.0480349344978166,0.10063897763578276,0.029950083194675545,0.013729977116704805,0.01924447612259444,0
0.08823529411764705,0.5375188131584605,0.4,0.006728108350358853,0.006728136646744824,0.012050820898180136,0.15555555555555556,0.01926924617174241,0.15384615384615385,0.14460537526140502,0.1142857142857143,0.029239766081871343,0.03627485176142309,0.09183673469387754,0.03793716656787196,0.052401746724890834,0.08146964856230032,0.02495840266222962,0.01945080091533181,0.028510334996436213,0
0.07352941176470587,0.453558374543109,0.4,0.010316501291199936,0.010316515191395826,0.01521154599522775,0.17777777777777778,0.026810579911897642,0.28205128205128205,0.15932150879095344,0.2,0.014035087719298244,0.0463899546564353,0.1887755102040816,0.050385299347954944,0.026200873362445413,0.12939297124600638,0.03494176372712147,0.02631578947368421,0.03421240199572345,0
0.6617647058823529,0.5291335196731886,0.41600000000000004,0.07995654479776765,0.07995657761615567,0.02667473912888636,0.3555555555555556,0.0988336924807872,0.23076923076923075,0.33498567113314226,0.5238095238095238,0.016374269005847954,0.14649459365190093,0.3316326530612245,0.14641375222288086,0.039301310043668124,0.2603833865814696,0.07986688851913477,0.09839816933638444,0.1233071988595866,0
0.0,0.3583100408514298,0.0,5.136548727227432e-05,5.136548544004295e-05,0.0035613803910395673,0.0,0.0009153492629531457,0.01282051282051282,0.02323600030981333,0.009523809523809523,0.05847953216374269,0.0027903732124171608,0.010204081632653059,0.003556609365737996,0.08733624454148473,0.006389776357827476,0.003327787021630616,0.0011441647597254007,0.0014255167498218105,0
0.3529411764705882,0.5930982584390454,0.484,0.06314192412547047,0.063141886202692,0.01818529862174579,0.8777777777777778,0.07252312210377773,0.7179487179487181,0.3605452714739369,0.4238095238095239,0.023391812865497075,0.1137077084059993,0.3316326530612245,0.11736810906935387,0.034934497816593885,0.3690095846645367,0.05490848585690517,0.07208237986270022,0.09123307198859587,0
0.0,0.0,0.4,0.00028649100526111,0.0002864481904706395,0.005698208625663307,0.022222222222222227,0.002734605923072523,0.0,0.04337386724498489,0.042857142857142864,0.03859649122807018,0.006975933031042903,0.04591836734693877,0.007113218731475992,0.10043668122270744,0.019169329073482427,0.008319467554076539,0.0022883295194508014,0.005702066999287242,0
0.0,0.0,0.4,0.0008340470995835544,0.0008340970084990974,0.009255137291214074,0.011111111111111113,0.005945574858406911,0.0,0.058090000774533336,0.03333333333333334,0.033918128654970764,0.011859086152772931,0.03571428571428571,0.011262596324836987,0.08733624454148473,0.014376996805111819,0.01996672212978369,0.005720823798627002,0.01069137562366358,0
0.0,0.0,0.0,0.002628500397440458,0.0026285431082517983,0.00649506748815841,0.011111111111111113,0.008844180857758538,0.0,0.12307334830764464,0.047619047619047616,0.04678362573099415,0.018137425880711544,0.0510204081632653,0.01778304682868998,0.13537117903930132,0.019169329073482427,0.014975041597337773,0.009153318077803205,0.015680684248039915,0
0.014705882352941175,0.26875940657923025,0.4,0.0008188942808382334,0.0008188942516278848,0.00840040599736458,0.0,0.005612616564007704,0.02564102564102564,0.060413600805514674,0.047619047619047616,0.03508771929824561,0.011510289501220787,0.04591836734693877,0.011855364552459988,0.09170305676855896,0.020766773162939296,0.016638935108153074,0.005720823798627002,0.009265858873841768,0
0.08823529411764705,0.2303805633197161,0.6000000000000001,0.06991356472629258,0.06991357650063286,0.014450300936643044,0.06666666666666668,0.06802227349873187,0.038461538461538464,0.4256060723414143,0.18571428571428567,0.021052631578947368,0.12556679455877226,0.1683673469387755,0.11025489033787787,0.05676855895196507,0.08146964856230032,0.03161397670549085,0.06750572082379863,0.12401995723449752,0
0.0,0.0,0.0,0.0015276095914774385,0.0015275881347012773,0.01002528580077638,0.0,0.008376208547073744,0.0,0.07551700100689335,0.047619047619047616,0.03508771929824561,0.017439832577607256,0.0510204081632653,0.02252519264967397,0.1091703056768559,0.01757188498402556,0.013311148086522465,0.008009153318077803,0.008553100498930863,0
0.0,0.0,0.0,0.0010614677944815489,0.0010615248293800877,0.006477260586203213,0.011111111111111113,0.005612616564007704,0.0,0.07830532104407094,0.047619047619047616,0.03508771929824561,0.011510289501220787,0.0510204081632653,0.011262596324836987,0.1091703056768559,0.01757188498402556,0.014975041597337773,0.005720823798627002,0.009978617248752672,0
0.0,0.24811868415394536,0.4,0.0005641214639677528,0.0005641713825116718,0.017913743366929018,0.08888888888888889,0.006803333396899255,0.038461538461538464,0.034311827124157694,0.047619047619047616,0.023391812865497075,0.013951866062085806,0.0510204081632653,0.012448132780082987,0.034934497816593885,0.039936102236421724,0.02495840266222962,0.006864988558352402,0.0135424091233072,0
0.029411764705882363,0.4919372178026231,0.4400000000000001,0.017969573653614266,0.017969587280821424,0.011409772427793013,0.26666666666666666,0.030643604950513933,0.3205128205128205,0.2428162032375493,0.1619047619047619,0.02456140350877193,0.05197070108126962,0.16326530612244894,0.05453467694131594,0.034934497816593885,0.14536741214057508,0.033277870216306155,0.030892448512585814,0.0406272273699216,0
0.0,0.08955063427219953,0.6000000000000001,0.0018779222146743488,0.0018778722090215696,0.008609637095338152,0.04444444444444445,0.008605045862812029,0.01282051282051282,0.09038804120517388,0.05238095238095239,0.03157894736842105,0.01674223927450296,0.05612244897959183,0.016597510373443983,0.07860262008733625,0.025559105431309903,0.01996672212978369,0.009153318077803205,0.014255167498218103,0
0.0,0.4300150505267685,0.0,9.952063159003148e-05,9.95063598496832e-05,0.003881904626233128,0.03333333333333333,0.0013299261999656744,0.02564102564102564,0.03098133374641778,0.014285714285714287,0.03859649122807018,0.0038367631670735963,0.015306122448979591,0.004149377593360996,0.04366812227074236,0.014376996805111819,0.004991680532445922,0.0011441647597254007,0.002851033499643621,0
0.0,0.0,0.0,0.002953643931873954,0.0029537008992776693,0.007590191958403077,0.011111111111111113,0.010133297736417551,0.0,0.12067229494229725,0.047619047619047616,0.05847953216374269,0.02267178235088943,0.0510204081632653,0.028452874925903968,0.12663755458515286,0.025559105431309903,0.009983361064891848,0.010297482837528604,0.012116892373485387,0
0.044117647058823525,0.3185336486777037,0.4,0.009929719172039707,0.0099296902814611,0.007207343566366323,0.08888888888888889,0.01810637121226568,0.0641025641025641,0.22709317636124235,0.10476190476190478,0.021052631578947368,0.035228461806766656,0.09693877551020408,0.03438055720213396,0.0480349344978166,0.057507987220447275,0.018302828618968387,0.01830663615560641,0.030648610121168925,0
0.0,0.0,0.0,0.009010662191020542,0.009010697540081934,0.008760995761957335,0.011111111111111113,0.01901523675127291,0.0,0.1961892959491906,0.09047619047619047,0.05497076023391812,0.03418207185211022,0.09693877551020408,0.03438055720213396,0.18777292576419213,0.03194888178913738,0.02495840266222962,0.01945080091533181,0.028510334996436213,0
0.0,0.0,0.4,0.0004327542302689112,0.00043271141026116175,0.0059252466255920785,0.03333333333333333,0.003427220198707069,0.0,0.052281000697080006,0.028571428571428574,0.03859649122807018,0.008022322985699338,0.030612244897959183,0.008298755186721992,0.07860262008733625,0.01597444089456869,0.009983361064891848,0.003432494279176201,0.006414825374198147,0
