HALSTEAD_EFFORT,HALSTEAD_PROG_TIME,HALSTEAD_CONTENT,HALSTEAD_VOLUME,HALSTEAD_DIFFICULTY,HALSTEAD_LENGTH,Defective
0.15746184516294173,0.15746171716365634,0.5089091474153112,0.28307374078461184,0.4245581395348837,0.3264014466546112,1
0.009746076943565048,0.009745830340754928,0.14057805863462136,0.037014353148575166,0.20093023255813955,0.062386980108499086,1
0.008062782326459466,0.008062782078223783,0.1846576193929348,0.03858276864482334,0.15944186046511627,0.05877034358047016,0
0.004487851747661225,0.004487759245958911,0.16927380089091473,0.027562187295581915,0.12427906976744185,0.04249547920433997,0
0.025446923279862338,0.025446891708562763,0.1861079457163576,0.06881833404471878,0.2822325581395349,0.09945750452079566,1
0.012139616348357809,0.012139338884012096,0.1862115404537449,0.04754748813585862,0.19479069767441864,0.06871609403254972,0
0.0014620839534646654,0.0014619299692318606,0.059722366103801924,0.009346089442618976,0.11944186046511628,0.018083182640144663,1
0.0006587675114717817,0.0006589214304081434,0.07883559515176629,0.007205619018995255,0.06976744186046513,0.0162748643761302,0
0.00859048598335652,0.008590362567499269,0.1083600953071584,0.030507070497877205,0.21488372093023256,0.04972875226039783,0
0.055287333563605885,0.055287331861428105,0.4043820573914844,0.14951848886576535,0.2822325581395349,0.19168173598553345,1
0.07872775143347434,0.07872753349471089,0.3520149176421837,0.16647303512391998,0.3609302325581395,0.20524412296564198,1
0.04909522067664847,0.04909546546786192,0.12099865326841396,0.07707966590981989,0.4861395348837209,0.10759493670886076,0
9.550389403119442e-05,9.531916402876422e-05,0.040142960737594525,0.001958625148696397,0.0372093023255814,0.0054249547920434,0
0.00017567544143842534,0.00017567543602975733,0.07386304775717392,0.0036028095094976275,0.0372093023255814,0.0081374321880651,0
0.007363282496546913,0.007363405421222036,0.12638557961255567,0.030507070497877205,0.1841860465116279,0.04972875226039783,0
0.0011329926822527257,0.001132746344620896,0.11913394799544184,0.01161789256480132,0.07441860465116279,0.02079566003616637,0
0.03141019011771147,0.03141043545340888,0.1828447114886564,0.07578528114037192,0.31627906976744186,0.10578661844484627,0
0.00620408935851709,0.006204058379662881,0.09815601367450533,0.02467539355611064,0.1918139534883721,0.04159132007233273,0
0.1482278316512035,0.14822795023896293,0.1828447114886564,0.16463690297291764,0.6870697674418604,0.2088607594936709,1
0.050374270893809005,0.05037451564564325,0.25308194343727336,0.11290571069932134,0.3404651162790698,0.1518987341772152,0
0.002777740917886017,0.002777556105303292,0.15974308505127938,0.021063744345748484,0.10065116279069768,0.03616636528028933,0
0.00260129578033193,0.002601326488087321,0.1278877033046721,0.01823882851232886,0.10883720930232556,0.03074141048824593,0
0.02055319537649085,0.0205534718342954,0.1235367243344038,0.05038755774218887,0.3112558139534884,0.07504520795660036,0
0.04148304924414148,0.04148323269402991,0.15285403501502126,0.07962676257321166,0.3975813953488373,0.11301989150090415,0
0.014856335758194238,0.014856489240018088,0.22221071169584586,0.05745805561939784,0.1973953488372093,0.08227848101265822,0
0.011071001049218956,0.011070877556991994,0.1539417797575883,0.04128140303732121,0.20465116279069767,0.06148282097649186,1
0.0029305102029223767,0.0029305101126982864,0.04931109499637418,0.012019467546932498,0.18604651162790692,0.022603978300180832,0
0.02252758906453936,0.02252746521958876,0.17046514037086913,0.06196504024589523,0.2773953488372093,0.09041591320072333,0
0.0005369400102849873,0.0005370015694411193,0.06422873718015125,0.005873349817270754,0.06976744186046513,0.012658227848101266,0
0.0037206186595705204,0.0037207724842390866,0.15145550606029212,0.02373838526447122,0.11962790697674418,0.037070524412296565,1
0.00027709060163789485,0.0002770905931068727,0.07458821091888533,0.004546131873183126,0.04651162790697674,0.0108499095840868,0
0.012749554338252072,0.012749492370033429,0.2647881487620429,0.058104616596917215,0.16744186046511628,0.08047016274864376,0
2.503051768128984e-05,2.493815337961855e-05,0.16834144825442865,0.002052073414978494,0.009302325581395349,0.006329113924050633,0
0.03564124045334362,0.035641054628964615,0.16015746400082875,0.07554913484584824,0.36000000000000004,0.1030741410488246,0
0.003726622289272674,0.0037268684772874382,0.21273179322490413,0.028156972882323376,0.10102325581395348,0.045207956600361664,0
0.0004153895996998308,0.00041563588966030915,0.07764425567181188,0.005678876398251254,0.055813953488372085,0.011754068716094029,0
0.011780014323121077,0.011780229475345587,0.11726924272246968,0.037167153692090484,0.2418604651162791,0.05967450271247739,0
0.13779848007184406,0.13779826031442025,0.2600745882109189,0.18930219401375456,0.5555348837209302,0.2323688969258589,1
0.0020689431588962813,0.002068758368135912,0.1598466797886667,0.018184527492732503,0.08688372093023257,0.0325497287522604,0
0.023383090903174045,0.023383120971102768,0.3126489174349943,0.08550137520489164,0.20874418604651165,0.1193490054249548,0
0.002883805042624077,0.002883958893056332,0.12224179011706204,0.01877552463624631,0.1172093023255814,0.03164556962025317,0
2.4630275701146208e-05,2.43839721934048e-05,0.041437894954936286,0.001010251527374028,0.018604651162790697,0.003616636528028933,1
0.00035797026947153367,0.0003580010462940796,0.09634310577022688,0.005873349817270754,0.04651162790697674,0.012658227848101266,0
0.058375939348684985,0.0583757836121973,0.3410338754791257,0.14109804238510282,0.3157209302325581,0.17992766726943946,0
0.02974699996314695,0.029746783532395214,0.195483269449912,0.07625757372941927,0.2976744186046512,0.11482820976491866,1
0.00030449178335542,0.0003042454712313463,0.08893608204703203,0.005204058180385461,0.04465116279069768,0.011754068716094029,0
0.0002592952274438167,0.00025935679514803284,0.031026623847508542,0.0028362811631025835,0.06976744186046513,0.007233273056057866,0
0.000447347382422068,0.0004472242172744926,0.06143167927069304,0.005241942612661986,0.06511627906976744,0.0108499095840868,0
0.2458611669559852,0.2458613749013557,0.41686522324665903,0.3201398693239649,0.586046511627907,0.3679927667269439,0
0.004984675196397969,0.004984859769992639,0.2717289961669947,0.03680220032782662,0.10344186046511628,0.05605786618444846,0
0.034090949325024225,0.034091009851124766,0.17585206671501089,0.0774256770579455,0.336,0.10036166365280287,0
0.0009846568468425726,0.0009847799679018256,0.07609033461100176,0.008654067146367767,0.08688372093023257,0.0162748643761302,0
0.0024928917794022607,0.002492706975589427,0.07800683725266756,0.0139427338921708,0.1363720930232558,0.02622061482820976,0
0.04530058803859601,0.04530043270467018,0.14549880866052006,0.08118760118300453,0.4258604651162791,0.10849909584086802,0
0.007033206014306926,0.007033113434238644,0.23163783279809386,0.04036333696182007,0.1330232558139535,0.06148282097649186,1
0.014941895178411097,0.014941833142695003,0.11954832694499118,0.042266398276510894,0.2697674418604651,0.06600361663652803,1
4.618176693964914e-05,4.599703845574087e-05,0.03454884491867813,0.001262814409217535,0.027906976744186046,0.004520795660036167,0
3.694541355171931e-05,3.713013947632095e-05,0.0276079975137263,0.001010251527374028,0.027906976744186046,0.003616636528028933,0
0.022886513757194308,0.02288657462825526,0.1609344245312338,0.06068580924935785,0.2878139534883721,0.08770343580470162,0
0.18738285802391727,0.18738306776970887,0.35864498083497354,0.2592254906665387,0.5516279069767441,0.2911392405063291,1
0.035863097661721695,0.035863281284636325,0.3816430125349632,0.11699091531314007,0.23386046511627906,0.1491862567811935,0
0.033658995864915366,0.033658748525878045,0.26934631720708585,0.09521241801177448,0.2697674418604651,0.1220614828209765,1
0.06545997609447016,0.06545988171556763,0.2570185434579923,0.12970745641396067,0.3851162790697674,0.17450271247739602,1
0.00048610927880674676,0.0004860169003094547,0.1149901584999482,0.007477124116977022,0.04967441860465116,0.014466546112115732,0
0.0012132258053492093,0.0012131026166218892,0.10079767947788253,0.011058465781517951,0.08372093023255814,0.02079566003616637,0
0.040066962330548704,0.04006674558206758,0.1934631720708588,0.08803963216741888,0.3473488372093024,0.11844484629294755,1
0.0005727462735855286,0.0005724691653587992,0.04423495286439448,0.005033578235141094,0.08688372093023257,0.0108499095840868,0
0.16951002161275902,0.1695101703331294,0.4045374494975655,0.26185593308093885,0.493953488372093,0.2965641952983725,0
0.005347694672388238,0.005347848446962644,0.09970993473531543,0.02308929865813341,0.17674418604651165,0.037070524412296565,0
0.06425678712646916,0.06425675436029757,0.2302911012120584,0.12164312359669747,0.4031627906976745,0.16365280289330922,0
0.0006587675114717817,0.0006589214304081434,0.07883559515176629,0.007205619018995255,0.06976744186046513,0.0162748643761302,0
0.0006587675114717817,0.0006589214304081434,0.07883559515176629,0.007205619018995255,0.06976744186046513,0.0162748643761302,0
0.004164640954772932,0.004164671614396298,0.09328706101730032,0.019710007299067286,0.16130232558139534,0.03164556962025317,0
0.002404869331615289,0.0024051463481676552,0.1684968403605097,0.020130524497336724,0.09116279069767444,0.0352622061482821,0
0.03967041489176025,0.03967050603392476,0.3628405676991608,0.1199736829477119,0.25227906976744185,0.15551537070524413,0
0.03822951297539857,0.03822963494976902,0.2225732932767016,0.09223849007806716,0.31627906976744186,0.12025316455696206,1
0.049521293658433684,0.04952107661887408,0.2082772195172485,0.1015593232325018,0.37209302325581395,0.1301989150090416,1
0.10476897247816072,0.104769061616081,0.2763389619807314,0.17014403661151534,0.469953488372093,0.20795660036166366,1
0.02219588082653417,0.022196064870232932,0.38765150730342895,0.0927575068002556,0.18251162790697675,0.1274864376130199,0
0.003752884320739021,0.0037529149930394853,0.06640422666528539,0.01578770574403762,0.1813953488372093,0.028933092224231464,0
0.01373750548446967,0.013737597425052536,0.5358437791360199,0.08579561096223931,0.12223255813953487,0.11121157323688967,1
0.0009846568468425726,0.0009847799679018256,0.07609033461100176,0.008654067146367767,0.08688372093023257,0.0162748643761302,0
0.001835879175074185,0.0018360022699261392,0.10209261369522428,0.013691433824736513,0.10232558139534884,0.023508137432188058,0
0.03192693330192152,0.031926932318960086,0.3534652439656065,0.10622794810337904,0.2293953488372093,0.1410488245931284,0
6.366926268746294e-05,6.373083641458073e-05,0.1071169584585103,0.002611500198261862,0.018604651162790697,0.007233273056057866,0
3.078784462643276e-06,3.3250871172824727e-06,0.020718947477468143,0.000252562881843507,0.009302325581395349,0.0018083182640144665,0
0.00613998906600486,0.006139773362062086,0.4743085051279394,0.053966373777911365,0.08688372093023257,0.0759493670886076,0
0.0168507107574053,0.01685098732920136,0.18512379571117787,0.055851755690873126,0.23032558139534884,0.08318264014466546,1
0.0063063665783661006,0.006306581899112425,0.24634828550709625,0.03941622615490691,0.12204651162790695,0.062386980108499086,0
0.0006989764365539031,0.000698822475815533,0.06143167927069304,0.006552743969429789,0.08148837209302326,0.0135623869801085,0
0.03521122662744623,0.03521101002846275,0.2683621672019061,0.0972089275927474,0.2764651162790698,0.1274864376130199,1
0.047101830888465465,0.04710207574105109,0.1698435719465451,0.08944261897605955,0.4018604651162791,0.12386980108499095,0
0.0058996283630062965,0.005899812908431535,0.2349010670257951,0.03722776878373293,0.12093023255813952,0.05605786618444846,0
0.0018404665639235238,0.0018404357194158488,0.09784522946234332,0.013419928726754744,0.10474418604651163,0.023508137432188058,0
0.0368006183184412,0.03680040167052377,0.24696985393142026,0.09533238538065014,0.2945116279069767,0.12658227848101267,0
0.0004349090931929892,0.0004350322311777902,0.08603542940018646,0.006115810183840521,0.054325581395348835,0.012658227848101266,0
7.161252660108261e-05,7.148937302157316e-05,0.05355847922925515,0.001958625148696397,0.027906976744186046,0.0054249547920434,0
0.0039644276011672405,0.003964612206173135,0.08712317414275354,0.018583576846045242,0.16279069767441862,0.029837251356238693,0
0.002095205190362629,0.002095359065074172,0.15300942712110224,0.01790418269388621,0.08930232558139535,0.03074141048824593,0
0.0009381672014566591,0.0009382287482598713,0.06314099243758416,0.0076955910097716565,0.09302325581395347,0.015370705244122963,1
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0006989764365539031,0.000698822475815533,0.06143167927069304,0.006552743969429789,0.08148837209302326,0.0135623869801085,0
0.0002927924023973755,0.0002926076663208576,0.05474981870920957,0.004003121677219585,0.055813953488372085,0.009041591320072331,0
0.08012767472863824,0.08012794935227302,0.22764943540868124,0.13506431513786146,0.4526511627906976,0.16726943942133815,1
0.0009377669594765154,0.0009376745670736574,0.14197658758935044,0.011539598071429829,0.061953488372093024,0.0216998191681736,0
0.04486777251883761,0.04486761719823727,0.2418419144307469,0.10416956061635443,0.3287441860465117,0.14014466546112114,0
0.00020744849709290392,0.00020726376364394082,0.08722676888014089,0.004254421744653875,0.0372093023255814,0.0108499095840868,0
0.022793257375820844,0.02279347218897135,0.12519424013260128,0.05342336358194781,0.32558139534883723,0.07956600361663653,0
0.0002309088346982457,0.00023109355465113183,0.06215684243240442,0.0037884432276526045,0.04651162790697674,0.009041591320072331,0
0.06430275337849642,0.06430275139875331,0.2839531751787009,0.1351274558583223,0.3631627906976744,0.17721518987341772,0
0.027223628217564518,0.02722359659156404,0.10722055319589764,0.05402951449837223,0.38455813953488377,0.08047016274864376,0
0.01532237136230455,0.01532255561762385,0.8617528229565937,0.11490727153793115,0.10176744186046513,0.1410488245931284,0
0.0,0.0,0.0,0.0,0.0,0.0009041591320072332,0
0.12152227049516798,0.12152251305650875,0.2414793328498912,0.17130961431122313,0.5413953488372093,0.2260397830018083,1
0.0006518402464308344,0.0006517170749873646,0.08463690044545738,0.007426611540608322,0.06697674418604653,0.015370705244122963,0
0.004944035241491078,0.004943850362212823,0.0870195794053662,0.020739201042579567,0.18195348837209305,0.03435804701627486,1
0.0017241192990802346,0.0017240576703109619,0.1160261058738216,0.014143521383236391,0.09302325581395347,0.02531645569620253,0
0.016213032919502626,0.016213124783869336,0.2366103801926861,0.061937258328892436,0.19981395348837208,0.08951175406871609,0
5.360163749461944e-05,5.3755575062733316e-05,0.04009116336890086,0.001466127529101558,0.027906976744186046,0.004520795660036167,0
0.003370068260653957,0.003369975793365786,0.10079767947788253,0.018430776302529917,0.13953488372093026,0.03164556962025317,0
0.0074346795082356094,0.007434894794243609,0.19543147208121825,0.038118052942231286,0.14883720930232558,0.05877034358047016,0
0.014053696648783134,0.014053480701194372,0.0775924583031182,0.03302385961544775,0.3246511627906977,0.04972875226039783,1
5.360163749461944e-05,5.3755575062733316e-05,0.04009116336890086,0.001466127529101558,0.027906976744186046,0.004520795660036167,0
0.0020040731702683874,0.0020039191693489032,0.16285092717289962,0.018065822938266054,0.08465116279069768,0.03164556962025317,0
0.00036819183388750936,0.00036797630764592696,0.0688387029938879,0.005033578235141094,0.055813953488372085,0.0108499095840868,1
0.02724459473975512,0.02724465547664016,0.2103491142649953,0.07570067257495433,0.2746046511627907,0.10940325497287524,0
0.15231245499779236,0.15231226558135824,0.486480886770952,0.2722059599788857,0.4269767441860465,0.3074141048824593,0
0.0,0.0,0.0,0.001466127529101558,0.0,0.004520795660036167,0
0.00024938154147410537,0.00024938153379618544,0.04661763182430332,0.003409598904887344,0.055813953488372085,0.0081374321880651,0
0.38733673167509797,0.3873366273863042,0.6007976794778824,0.4824064696507813,0.6126511627906976,0.5479204339963833,0
0.000263513162157638,0.0002632360634515291,0.049259297627680505,0.0036028095094976275,0.055813953488372085,0.0081374321880651,0
0.02281896522608392,0.022818964523537183,0.26991608826271624,0.07848138990405136,0.22195348837209306,0.10488245931283906,1
0.027155679444473984,0.02715543230565974,0.1908215062674816,0.07198294695421792,0.2878139534883721,0.10216998191681737,1
0.020746543040744848,0.020746326887097776,0.06956386615559929,0.0379892458724911,0.4167441860465116,0.05786618444846293,0
0.007007375012665349,0.007007621099672812,0.14264995338236816,0.031615821549170205,0.16911627906976745,0.051537070524412296,0
0.00027709060163789485,0.0002770905931068727,0.07458821091888533,0.004546131873183126,0.04651162790697674,0.0108499095840868,0
0.0005126791887193583,0.0005126175972477143,0.13798819019993785,0.008411606779797999,0.04651162790697674,0.0162748643761302,1
0.002427683124483476,0.002427867776802419,0.08639801098104215,0.014483218459315909,0.1278139534883721,0.024412296564195298,0
0.008395629714715828,0.008395844971138244,0.23516005386926345,0.04443338780272818,0.14418604651162792,0.06690777576853528,0
0.0005408192787079179,0.0005408808377446155,0.07427742670672327,0.006338065519862807,0.06511627906976744,0.012658227848101266,0
0.01054708429721095,0.010547176336020005,0.19537967471252451,0.045396915196961166,0.17730232558139533,0.06690777576853528,0
0.0007450042642704197,0.0007448195142712739,0.061897855588936075,0.006790153078362685,0.08372093023255814,0.0135623869801085,0
0.0005408192787079179,0.0005408808377446155,0.07427742670672327,0.006338065519862807,0.06511627906976744,0.012658227848101266,0
0.0007216978658882103,0.0007215439044502966,0.1349321454470113,0.00986763179362582,0.055813953488372085,0.018083182640144663,0
0.011317950350967576,0.011318042366043323,0.12840567699160882,0.038118052942231286,0.2266046511627907,0.05877034358047016,0
0.0010595944606633099,0.0010595944280406813,0.049518284471148866,0.00724350345127178,0.11162790697674416,0.014466546112115732,0
0.00464246830337517,0.004642375796912545,0.2667046514037087,0.035185797884028175,0.10065116279069768,0.05424954792043401,0
0.017513819354969408,0.017513788027912997,0.31777685693566765,0.07459823559570744,0.17916279069767446,0.10036166365280287,0
0.00031834631343731474,0.0003181000008866899,0.021444110639179528,0.002611500198261862,0.09302325581395347,0.007233273056057866,0
0.2489276978564671,0.24892765940467645,0.5568217134569563,0.3723016813111044,0.510139534883721,0.4349005424954792,1
0.013122641439435182,0.013122456308355278,0.2110742774267067,0.05262905331854998,0.1903255813953489,0.07233273056057866,0
0.0036974354125668156,0.0036974968744181093,0.1518698850098415,0.023696712388967044,0.11906976744186047,0.0406871609403255,0
0.0006523636397894837,0.0006522712561735784,0.057339687143893085,0.006115810183840521,0.08148837209302326,0.012658227848101266,0
0.00033749635279495586,0.000337496342404171,0.06308919506889049,0.004614323851280872,0.055813953488372085,0.009945750452079566,0
0.00039888731498006287,0.0003990104540738968,0.07458821091888533,0.005454095433410533,0.055813953488372085,0.011754068716094029,0
0.020563878758576223,0.020564001276833454,0.16176318243033252,0.05767273406896481,0.2721860465116279,0.08589511754068715,0
0.051837247694767816,0.051836999796061316,0.2967471252460375,0.12402731720130016,0.3188837209302325,0.16365280289330922,0
0.04399364403420394,0.04399367346757819,0.20977934320936487,0.0960711318100424,0.3493953488372093,0.12839059674502712,0
0.002052841116156657,0.0020526871137357128,0.10913705583756343,0.01496940200686466,0.10474418604651163,0.02622061482820976,1
0.00014325584104679166,0.00014297874604314633,0.060240339790738624,0.0029373063158399863,0.0372093023255814,0.0081374321880651,0
0.0002342339219179004,0.00023441864176841442,0.06842432404433854,0.004003121677219585,0.04465116279069768,0.009041591320072331,0
0.0009002673647215203,0.0009005444275973363,0.2844193514969439,0.016001121379195384,0.042976744186046516,0.02802893309222423,0
0.014116503851821059,0.014116657356422738,0.1316171138506164,0.0431023814154129,0.2498604651162791,0.06419529837251356,0
0.0716407282667604,0.07164066448540952,0.7978348699886045,0.2390760239530637,0.2286511627906977,0.28119349005424954,1
0.0012088231435676295,0.0012086691671321784,0.11949652957629753,0.012019467546932498,0.07683720930232557,0.022603978300180832,0
0.0,0.0,0.0,0.000252562881843507,0.0,0.0018083182640144665,0
7.327507021090994e-06,7.2043554207786914e-06,0.049259297627680505,0.000599836844378329,0.009302325581395349,0.0027124773960217,0
0.03486800373555076,0.034867971874196435,0.2872164094064021,0.10007046504403434,0.26586046511627903,0.1365280289330922,0
0.005760713608051834,0.005760713430691886,0.154615145550606,0.029846618561856438,0.14734883720930236,0.04792043399638336,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.008906738723359241,0.008906800024827317,0.13710763493214542,0.03494460033186763,0.1944186046511628,0.0569620253164557,0
0.05987564604828315,0.0598753979020917,0.2863358541386097,0.1309349120197201,0.3490232558139535,0.16003616636528029,0
0.00020781795122842112,0.0002078179448301545,0.05594115818916399,0.003409598904887344,0.04651162790697674,0.0081374321880651,0
0.02334743857909664,0.023347653375185098,0.17077592458303115,0.06314072046087674,0.2822325581395349,0.09041591320072333,0
0.00018472706775859657,0.00018454233500917724,0.04972547394592354,0.003030754582122084,0.04651162790697674,0.007233273056057866,0
0.05557390682138871,0.05557384353470062,0.1878172588832487,0.10216042289128936,0.4150697674418604,0.1365280289330922,0
0.004255896126245679,0.004256111510121565,0.09908836631099137,0.02053715073710477,0.15813953488372093,0.0352622061482821,1
0.13729294366307804,0.13729284707259332,0.19045892468662592,0.16169707102825925,0.6479999999999999,0.21609403254972875,0
3.078784462643276e-06,3.3250871172824727e-06,0.020718947477468143,0.000252562881843507,0.009302325581395349,0.0018083182640144665,0
0.26080524807136474,0.26080542476879565,0.3845954625505024,0.31669870005884715,0.6284651162790698,0.3607594936708861,0
0.010549824415382702,0.010549947241951073,0.2191028695742256,0.04808039581654842,0.16744186046511628,0.07323688969258589,0
0.07006968613116281,0.07006956082249356,0.2046514037086916,0.1197514276116896,0.4465116279069768,0.16003616636528029,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.00015126068064966417,0.00015129146383635248,0.04071273179322489,0.002481430314112456,0.04651162790697674,0.006329113924050633,0
0.006636781726896978,0.0066368738860958145,0.17113850616388684,0.03370325376760678,0.15032558139534882,0.05334538878842676,0
0.00037407231221115806,0.00037407230069427816,0.03107842121620221,0.003409598904887344,0.08372093023255814,0.0081374321880651,0
0.03510380783754461,0.035104053059523486,0.2762871646120377,0.09847931888842024,0.272,0.12839059674502712,1
0.0,0.0,0.0,0.0,0.0,0.0009041591320072332,0
0.021131637401332268,0.02113148281151633,0.09074898995131046,0.0437931408972549,0.3681860465116279,0.06329113924050632,1
0.020150644308000242,0.020150582111918,0.1939293483891018,0.06250931325626798,0.24595348837209305,0.08951175406871609,0
0.04651279784507255,0.04651298114010586,0.17637004040194754,0.09056652380026316,0.392,0.12025316455696206,0
0.004416362372438648,0.0044162698729373374,0.11607790324251528,0.02264352517167962,0.14883720930232558,0.03887884267631103,0
0.006027428706050621,0.006027274581260696,0.10312856106909768,0.02493048206677257,0.18455813953488373,0.0379746835443038,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015393922313216384,0.001539515335301785,0.10359473738734072,0.012628144092175348,0.09302325581395347,0.022603978300180832,0
5.360163749461944e-05,5.3755575062733316e-05,0.04009116336890086,0.001466127529101558,0.027906976744186046,0.004520795660036167,0
0.06631427720716443,0.06631442910470921,0.4098207811043199,0.164847792979257,0.3069767441860465,0.2070524412296564,0
0.00621317177268189,0.0062129252786423,0.12001450326323422,0.02730457315610154,0.1735813953488372,0.04159132007233273,0
0.0005022113215463711,0.0005020881547096534,0.06899409509996891,0.005884715146953714,0.06511627906976744,0.011754068716094029,1
0.00019938208180077856,0.0001995052270369484,0.13581270071480367,0.005204058180385461,0.029209302325581395,0.011754068716094029,0
0.0428387304065772,0.04283875987550874,0.3515487413239408,0.1227177786589416,0.2664186046511628,0.15732368896925858,0
0.1489178180371265,0.14891790581579906,0.2761835698746504,0.2028029428626993,0.5603720930232559,0.2468354430379747,1
0.0021375692645686,0.0021374768352264164,0.17761317725059564,0.019483963519817345,0.08372093023255814,0.03345388788426763,1
0.0060547683120788925,0.006054983640571383,0.06790635035740182,0.020273222525578304,0.2279069767441861,0.0325497287522604,0
0.00011668593113418015,0.00011693223029110027,0.08722676888014089,0.003191132012092711,0.027906976744186046,0.0081374321880651,0
0.015585915312306816,0.015585791681075378,0.2414793328498912,0.06134499837096941,0.19386046511627908,0.08951175406871609,0
0.0059143757405823606,0.005914221619273092,0.08391173728374597,0.02227857180741575,0.2026046511627907,0.0352622061482821,0
0.008023066006891367,0.008022881032816395,0.17429814565420074,0.03739572310015886,0.16372093023255815,0.0569620253164557,0
0.012699893544869636,0.012700170244460405,0.13674505335128972,0.04167287550417865,0.2325581395348837,0.06690777576853528,1
