LOC_CODE_AND_COMMENT,PERCENT_COMMENTS,LOC_EXECUTABLE,LOC_COMMENTS,NODE_COUNT,CALL_PAIRS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,EDGE_COUNT,LOC_TOTAL,NUM_OPERANDS,NUM_UNIQUE_OPERANDS,LOC_BLANK,HALSTEAD_ERROR_EST,NUM_OPERATORS,HALSTEAD_LEVEL,CYCLOMATIC_DENSITY,HALSTEAD_LENGTH,NORMALIZED_CYLOMATIC_COMPLEXITY,HALSTEAD_DIFFICULTY,HALSTEAD_VOLUME,DECISION_COUNT,BRANCH_COUNT,MULTIPLE_CONDITION_COUNT,HALSTEAD_CONTENT,CONDITION_COUNT,Defective
0.0,0.0,0.010380622837370242,0.0,0.005427408412483039,0.027777777777777776,0.04,0.009641873278236915,0.004310344827586207,0.009389671361502348,0.0048266783677051355,0.035532994923857864,0.0,0.002407704654895666,0.004070556309362279,0.16,0.17,0.004400229577195332,0.065,0.0037659814339514016,0.002129149493480767,0.0,0.0,0.0,0.09996052112120016,0.0,0
0.030612244897959183,0.6265664160401002,0.0034602076124567475,0.0,0.005427408412483039,0.013888888888888888,0.07,0.011019283746556474,0.005387931034482759,0.007824726134585291,0.002193944712593243,0.02030456852791878,0.02298850574712644,0.0016051364365971107,0.003052917232021709,0.115,0.4,0.0026784006122058533,0.11,0.005253184293218835,0.0012958993335336626,0.00641025641025641,0.005714285714285715,0.006349206349206349,0.04370311883142519,0.006349206349206349,0
0.0,0.26106934001670845,0.010380622837370242,0.017094017094017096,0.005427408412483039,0.013888888888888888,0.07,0.013774104683195593,0.005387931034482759,0.009389671361502348,0.005265467310223783,0.04060913705583756,0.011494252873563218,0.002407704654895666,0.0044097693351424685,0.095,0.33,0.004782858236081882,0.09,0.006296625008995178,0.0026134728041757762,0.00641025641025641,0.005714285714285715,0.006349206349206349,0.07343071456770628,0.006349206349206349,0
0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.001755155770074594,0.02030456852791878,0.0,0.0008025682182985554,0.002374491180461329,0.25,1.0,0.002104457623876028,0.5,0.0023987142891410203,0.0008830204007146578,0.0,0.0,0.0,0.06514015001973944,0.0,0
0.0,0.0,0.04152249134948097,0.0,0.013568521031207596,0.0,0.12,0.04132231404958678,0.015086206896551725,0.03755868544600939,0.010969723562966214,0.05076142131979696,0.03448275862068965,0.0072231139646869984,0.011872455902306648,0.035,0.21,0.011478859766596518,0.08,0.017990357168557652,0.007159689958158211,0.019230769230769232,0.022857142857142857,0.022222222222222227,0.07043031977891827,0.022222222222222227,0
0.0,0.0,0.015570934256055362,0.0,0.005427408412483039,0.027777777777777776,0.09,0.015151515151515154,0.005387931034482759,0.014084507042253518,0.004387889425186486,0.04060913705583756,0.011494252873563218,0.003210272873194221,0.005427408412483039,0.09,0.22,0.004974172565525158,0.085,0.006752380723931972,0.0028435932722408078,0.0,0.005714285714285715,0.0,0.0745756020529017,0.0,0
0.0,0.14243943191311612,0.032871972318339104,0.025641025641025644,0.013568521031207596,0.027777777777777776,0.15,0.03581267217630854,0.01293103448275862,0.0297339593114241,0.017112768758227294,0.06091370558375634,0.03448275862068965,0.01203852327447833,0.019335142469470826,0.02,0.16,0.018366175626554432,0.055,0.029240327184629038,0.012214312797400602,0.01282051282051282,0.011428571428571429,0.012698412698412698,0.07394393999210422,0.012698412698412698,0
0.0,0.0,0.008650519031141871,0.0,0.005427408412483039,0.027777777777777776,0.04,0.009641873278236915,0.004310344827586207,0.007824726134585291,0.005265467310223783,0.02538071065989848,0.011494252873563218,0.002407704654895666,0.0044097693351424685,0.105,0.2,0.004782858236081882,0.065,0.0057569142939384475,0.002120586871413231,0.0,0.0,0.0,0.06517962889853929,0.0,0
0.0,0.0,0.006920415224913495,0.0,0.005427408412483039,0.013888888888888888,0.07,0.006887052341597796,0.005387931034482759,0.006259780907668232,0.002193944712593243,0.015228426395939085,0.0,0.0016051364365971107,0.0033921302578019,0.085,0.5,0.002869714941649129,0.165,0.006992252152846074,0.0013333608050791331,0.00641025641025641,0.005714285714285715,0.006349206349206349,0.033714962495065136,0.006349206349206349,0
0.040816326530612235,0.366436925647452,0.06401384083044982,0.13675213675213674,0.07191316146540026,0.2083333333333333,0.13,0.09366391184573004,0.06788793103448276,0.06416275430359937,0.05353225098727512,0.18274111675126906,0.11494252873563215,0.04012841091492777,0.04986431478968792,0.025,0.27,0.051463554620241055,0.08,0.02642183789488834,0.04041450583101183,0.05769230769230769,0.057142857142857134,0.060317460317460325,0.2707066719305172,0.060317460317460325,0
0.020408163265306117,0.5221386800334169,0.0034602076124567475,0.0,0.0,0.0,0.08,0.009641873278236915,0.0,0.006259780907668232,0.001755155770074594,0.015228426395939085,0.02298850574712644,0.0008025682182985554,0.003052917232021709,0.095,0.25,0.002487086282762579,0.065,0.006392573580560818,0.001203315982428429,0.0,0.0,0.0,0.03328069482826688,0.0,0
0.0,0.013262322472848788,0.13494809688581316,0.008547008547008548,0.07869742198100406,0.125,0.18,0.1184573002754821,0.07974137931034482,0.12206572769953053,0.05748135146994296,0.17258883248730966,0.06896551724137931,0.04494382022471912,0.05563093622795115,0.015,0.22,0.056437727185766215,0.1,0.04159370577370529,0.044997381710720916,0.11538461538461538,0.09142857142857144,0.11428571428571427,0.1914330833004343,0.11428571428571427,0
0.0,0.0,0.0034602076124567475,0.0,0.0,0.0,0.08,0.0027548209366391185,0.0,0.003129890453834116,0.002193944712593243,0.015228426395939085,0.0,0.0016051364365971107,0.004070556309362279,0.075,0.5,0.00325234360053568,0.165,0.007999712154285302,0.0015736493868493645,0.0,0.0,0.0,0.03482037110146072,0.0,0
0.030612244897959183,0.7832080200501252,0.0017301038062283738,0.0,0.0027137042062415195,0.027777777777777776,0.04,0.008264462809917356,0.0021551724137931034,0.006259780907668232,0.002193944712593243,0.02538071065989848,0.011494252873563218,0.0008025682182985554,0.002374491180461329,0.25,0.25,0.0022957719533193035,0.07,0.0023987142891410203,0.001017881698278351,0.0,0.0,0.0,0.07508882747729964,0.0,0
0.0,0.0,0.029411764705882363,0.0,0.010854816824966078,0.0,0.1,0.02479338842975207,0.015086206896551725,0.026604068857589987,0.00614304519526108,0.06598984771573603,0.0,0.004815409309791332,0.007801899592944369,0.095,0.41,0.0070786301894011855,0.185,0.0064525414377893464,0.004478518923260978,0.0,0.02,0.0,0.1227003553099092,0.0,0
0.0,0.26106934001670845,0.05190311418685122,0.08547008547008547,0.02170963364993216,0.027777777777777776,0.19,0.060606060606060615,0.02478448275862069,0.046948356807511735,0.01842913558578324,0.06598984771573603,0.03448275862068965,0.020064205457463884,0.03595658073270013,0.015,0.27,0.028314520757604742,0.09,0.03680827076686896,0.01980106353117717,0.02564102564102564,0.03428571428571429,0.0253968253968254,0.09518357678641927,0.0253968253968254,0
0.0,0.0,0.0,0.0,0.004070556309362279,0.013888888888888888,0.05,0.0,0.004310344827586207,0.0,0.0008775778850372973,0.01015228426395939,0.0,0.0008025682182985554,0.0016960651289009494,0.2,1.0,0.0013392003061029267,1.0,0.0029983928614262753,0.000525798511334637,0.00641025641025641,0.005714285714285715,0.006349206349206349,0.03103039873667588,0.006349206349206349,0
0.0,0.3480576441102757,0.006920415224913495,0.017094017094017096,0.004070556309362279,0.0,0.11,0.011019283746556474,0.004310344827586207,0.006259780907668232,0.003510311540149189,0.03045685279187817,0.011494252873563218,0.002407704654895666,0.0044097693351424685,0.07,0.5,0.004017600918308781,0.11,0.00879128786970184,0.0022969233696165524,0.00641025641025641,0.005714285714285715,0.006349206349206349,0.04622976707461508,0.006349206349206349,0
0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033921302578018993,0.0,1.0,0.0001913143294432753,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.02768166089965398,0.0,0.0013568521031207595,0.013888888888888888,0.13,0.033057851239669415,0.0010775862068965515,0.025039123630672927,0.02106186924089513,0.11675126903553296,0.0,0.016853932584269662,0.024762550881953862,0.035,0.06,0.023149033862636312,0.02,0.016275276451821825,0.016738855814274582,0.0,0.0,0.0,0.1820765890248717,0.0,0
0.010204081632653059,0.32132414369256473,0.031141868512110725,0.05982905982905984,0.03527815468113975,0.0972222222222222,0.12,0.04683195592286502,0.03448275862068965,0.0297339593114241,0.016235190873189996,0.09137055837563453,0.08045977011494253,0.011235955056179777,0.01729986431478969,0.04,0.05,0.016835660991008226,0.015,0.01478807359255439,0.011554455734321102,0.03205128205128205,0.03428571428571429,0.03492063492063492,0.13821555467824714,0.03492063492063492,0
0.0,0.32633667502088554,0.01903114186851211,0.042735042735042736,0.012211668928086837,0.041666666666666664,0.14,0.03168044077134986,0.009698275862068966,0.01721439749608764,0.017551557700745943,0.07106598984771573,0.06896551724137931,0.014446227929373997,0.024084124830393485,0.025,0.09,0.02123589056820356,0.02,0.0239871428914102,0.014278707461495625,0.00641025641025641,0.0,0.006349206349206349,0.10532964863797868,0.006349206349206349,0
0.030612244897959183,0.5221386800334169,0.005190311418685121,0.0,0.004070556309362279,0.013888888888888888,0.08,0.011019283746556474,0.004310344827586207,0.009389671361502348,0.003510311540149189,0.02538071065989848,0.011494252873563218,0.0016051364365971107,0.004070556309362279,0.08,0.33,0.003826286588865506,0.11,0.007675885725251266,0.001980373935057328,0.00641025641025641,0.005714285714285715,0.006349206349206349,0.045637583892617455,0.006349206349206349,0
0.0,0.11601921470342524,0.02768166089965398,0.017094017094017096,0.017639077340569874,0.1111111111111111,0.09,0.030303030303030307,0.016163793103448273,0.025039123630672927,0.009653356735410271,0.08121827411167512,0.03448275862068965,0.006420545746388443,0.010515603799185888,0.08,0.19,0.010139659460493592,0.065,0.0074240207248914575,0.006585726697693684,0.01282051282051282,0.011428571428571429,0.012698412698412698,0.15704697986577182,0.012698412698412698,0
0.0,0.0,0.0,0.0,0.0013568521031207595,0.013888888888888888,0.07,0.0,0.0010775862068965515,0.0,0.0004387889425186485,0.005076142131979695,0.0,0.0008025682182985554,0.002374491180461329,0.145,1.0,0.0015305146355462024,0.5,0.004197750005996786,0.0006421966550652058,0.0,0.0,0.0,0.02708251085669168,0.0,0
0.040816326530612235,0.3480576441102757,0.07958477508650519,0.1623931623931624,0.07462686567164177,0.2222222222222222,0.15,0.1115702479338843,0.07112068965517243,0.0782472613458529,0.0587977182974989,0.1878172588832487,0.1264367816091954,0.04494382022471912,0.05529172320217096,0.02,0.24,0.05682035584465276,0.075,0.03257454004653505,0.045302425121876884,0.0641025641025641,0.06285714285714285,0.06666666666666668,0.2460718515594157,0.06666666666666668,0
0.0,0.0,0.17301038062283738,0.0,0.1180461329715061,0.0972222222222222,0.2,0.1584022038567493,0.11206896551724138,0.1564945226917058,0.11276875822729268,0.24365482233502536,0.16091954022988506,0.09069020866773676,0.10244233378561736,0.01,0.01,0.1069447101587909,0.005,0.06421358152030511,0.09105519064811823,0.10897435897435898,0.09714285714285714,0.10793650793650794,0.2509277536517963,0.10793650793650794,0
0.010204081632653059,0.5221386800334169,0.0017301038062283738,0.0,0.0,0.0,0.07,0.004132231404958678,0.0,0.003129890453834116,0.0013163668275559454,0.015228426395939085,0.0,0.0008025682182985554,0.0027137042062415195,0.145,0.5,0.002104457623876028,0.125,0.004197750005996786,0.0009777444073367756,0.0,0.0,0.0,0.041215949467035135,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0013774104683195593,0.0,0.0,0.002193944712593243,0.015228426395939085,0.0,0.0016051364365971107,0.003731343283582089,0.075,1.0,0.003061029271092405,0.25,0.007999712154285302,0.0014810660357441304,0.0,0.0,0.0,0.03276746940386893,0.0,0
0.0,0.3956766917293233,0.10207612456747406,0.3076923076923077,0.05427408412483039,0.05555555555555555,0.26,0.1556473829201102,0.05387931034482758,0.09233176838810644,0.05572619569986837,0.12690355329949238,0.1954022988505747,0.05056179775280899,0.06953867028493893,0.01,0.19,0.0635163573751674,0.05,0.0792055458274365,0.05039236877714785,0.0641025641025641,0.057142857142857134,0.06349206349206349,0.11259376233714966,0.06349206349206349,0
0.040816326530612235,0.5221386800334169,0.006920415224913495,0.0,0.004070556309362279,0.0,0.1,0.015151515151515154,0.004310344827586207,0.012519561815336464,0.003510311540149189,0.02030456852791878,0.02298850574712644,0.002407704654895666,0.00508819538670285,0.05,0.25,0.004400229577195332,0.085,0.0119935714457051,0.0023432150451691692,0.00641025641025641,0.005714285714285715,0.006349206349206349,0.034583497828661665,0.006349206349206349,0
0.0,0.0,0.015570934256055362,0.0,0.008141112618724558,0.027777777777777776,0.11,0.013774104683195593,0.006465517241379309,0.014084507042253518,0.0065818341377797285,0.04060913705583756,0.0,0.004815409309791332,0.008141112618724558,0.05,0.11,0.007461258848287738,0.045,0.01236537216052196,0.004433029993527193,0.0,0.0,0.0,0.06336360047374655,0.0,0
0.0,0.18984962406015035,0.015570934256055362,0.017094017094017096,0.0027137042062415195,0.027777777777777776,0.07,0.01790633608815427,0.0021551724137931034,0.014084507042253518,0.012724879333040808,0.08629441624365483,0.011494252873563218,0.0072231139646869984,0.010854816824966078,0.085,0.11,0.011670174096039794,0.035,0.007160162153085945,0.00748373168702653,0.0,0.0,0.0,0.1849190682984604,0.0,0
0.0,0.5569131161236424,0.03633217993079585,0.20512820512820515,0.017639077340569874,0.05555555555555555,0.19,0.07300275482093664,0.017241379310344827,0.03286384976525822,0.014480035103115404,0.07614213197969542,0.08045977011494253,0.01203852327447833,0.018317503392130258,0.025,0.19,0.016644346661564953,0.035,0.025066564321523658,0.011843444229100443,0.01282051282051282,0.017142857142857144,0.012698412698412698,0.08361626529806554,0.012698412698412698,0
0.0,0.13053467000835425,0.03633217993079585,0.025641025641025644,0.013568521031207596,0.0,0.15,0.03994490358126722,0.01293103448275862,0.03286384976525822,0.02325581395348837,0.07106598984771573,0.03448275862068965,0.02086677367576244,0.037313432835820885,0.02,0.14,0.031184235699253875,0.05,0.03404974933435678,0.021188475888057636,0.01282051282051282,0.011428571428571429,0.012698412698412698,0.11010659297275956,0.012698412698412698,0
0.0,0.0,0.01903114186851211,0.0,0.008141112618724558,0.013888888888888888,0.13,0.04132231404958678,0.007543103448275861,0.01721439749608764,0.007898200965335674,0.06091370558375634,0.1264367816091954,0.005617977528089888,0.0101763907734057,0.05,0.18,0.009183087813277214,0.03,0.011693732159562473,0.005964669015857708,0.00641025641025641,0.005714285714285715,0.006349206349206349,0.09024871693643903,0.006349206349206349,0
0.11224489795918366,0.4337928153717627,0.06574394463667821,0.13675213675213674,0.08276797829036635,0.2222222222222222,0.13,0.10606060606060606,0.07650862068965518,0.07668231611893582,0.06450197455024133,0.18274111675126906,0.1264367816091954,0.04815409309791332,0.059362279511533236,0.02,0.22,0.06160321408073465,0.07,0.03183093861690134,0.04837720918994117,0.05769230769230769,0.057142857142857134,0.060317460317460325,0.2689301223845243,0.060317460317460325,0
0.010204081632653059,0.13053467000835425,0.02422145328719723,0.008547008547008548,0.017639077340569874,0.05555555555555555,0.08,0.027548209366391185,0.017241379310344827,0.023474178403755867,0.008336989907854322,0.06091370558375634,0.03448275862068965,0.005617977528089888,0.009158751696065129,0.08,0.27,0.008800459154390664,0.095,0.007591930725131329,0.005319796541396397,0.019230769230769232,0.017142857142857144,0.01904761904761905,0.12392420055270432,0.01904761904761905,0
0.0,0.2847744360902256,0.01384083044982699,0.025641025641025644,0.005427408412483039,0.0,0.09,0.02066115702479339,0.005387931034482759,0.012519561815336464,0.004387889425186486,0.035532994923857864,0.03448275862068965,0.002407704654895666,0.005427408412483039,0.08,0.25,0.004974172565525158,0.065,0.00771186643958838,0.0027828521719492245,0.00641025641025641,0.005714285714285715,0.006349206349206349,0.06387682589814449,0.006349206349206349,0
0.010204081632653059,0.05806182121971595,0.029411764705882363,0.0,0.006784260515603798,0.027777777777777776,0.1,0.026170798898071626,0.006465517241379309,0.028169014084507043,0.015357612988152696,0.13197969543147206,0.0,0.01043338683788122,0.013229308005427407,0.075,0.11,0.014157260378802371,0.05,0.008071673582959535,0.010236882263678988,0.00641025641025641,0.005714285714285715,0.006349206349206349,0.22439794709830246,0.006349206349206349,0
0.0,0.0,0.01903114186851211,0.0,0.006784260515603798,0.041666666666666664,0.08,0.04132231404958678,0.005387931034482759,0.01721439749608764,0.008336989907854322,0.05583756345177664,0.1954022988505747,0.004815409309791332,0.008480325644504749,0.07,0.09,0.008417830495504113,0.015,0.008287557868982227,0.0050013740332598994,0.0,0.0,0.0,0.10679036715357283,0.0,0
0.0,0.0,0.031141868512110725,0.0,0.01899592944369064,0.0,0.09,0.026170798898071626,0.01939655172413793,0.028169014084507043,0.008336989907854322,0.015228426395939085,0.0,0.004815409309791332,0.0101763907734057,0.02,0.28,0.00937440214272049,0.125,0.03418167862025954,0.004700344351198084,0.02564102564102564,0.022857142857142857,0.0253968253968254,0.024318989340702733,0.0253968253968254,0
0.0,0.0,0.012110726643598616,0.0,0.00949796472184532,0.05555555555555555,0.13,0.012396694214876032,0.008620689655172414,0.010954616588419406,0.004387889425186486,0.04060913705583756,0.011494252873563218,0.004012841091492777,0.007123473541383989,0.06,0.29,0.005930744212741534,0.1,0.009750773585358249,0.0036433956897366,0.00641025641025641,0.005714285714285715,0.006349206349206349,0.06616660086853535,0.006349206349206349,0
0.0,0.0,0.006920415224913495,0.0,0.005427408412483039,0.027777777777777776,0.11,0.006887052341597796,0.005387931034482759,0.006259780907668232,0.0057042562527424324,0.05076142131979696,0.0,0.004012841091492777,0.007462686567164178,0.07,0.5,0.006696001530514636,0.165,0.008575403583679147,0.004113537157632252,0.00641025641025641,0.005714285714285715,0.009523809523809523,0.08487958941966048,0.009523809523809523,0
0.0,0.3916040100250626,0.008650519031141871,0.025641025641025644,0.0,0.0,0.08,0.013774104683195593,0.0,0.007824726134585291,0.008336989907854322,0.06598984771573603,0.011494252873563218,0.005617977528089888,0.010515603799185888,0.085,0.2,0.009565716472163765,0.045,0.007016239295737485,0.005876634557725853,0.0,0.0,0.0,0.1483221476510067,0.0,0
0.0,0.2847744360902256,0.01384083044982699,0.025641025641025644,0.010854816824966078,0.027777777777777776,0.14,0.02066115702479339,0.010775862068965516,0.012519561815336464,0.010530934620447564,0.05583756345177664,0.03448275862068965,0.0072231139646869984,0.010515603799185888,0.035,0.38,0.010522288119380142,0.095,0.01831418359759169,0.0068343103195918405,0.01282051282051282,0.011428571428571429,0.012698412698412698,0.06600868535333597,0.012698412698412698,0
0.020408163265306117,0.2983500417710944,0.008650519031141871,0.0,0.006784260515603798,0.013888888888888888,0.07,0.012396694214876032,0.006465517241379309,0.010954616588419406,0.004387889425186486,0.035532994923857864,0.011494252873563218,0.002407704654895666,0.0033921302578019,0.1,0.29,0.003826286588865506,0.1,0.0059967857228525505,0.0020376364701339754,0.00641025641025641,0.005714285714285715,0.006349206349206349,0.0601263324121595,0.006349206349206349,0
0.010204081632653059,0.1683375104427736,0.04498269896193772,0.034188034188034185,0.03527815468113975,0.125,0.1,0.050964187327823686,0.03125,0.04225352112676056,0.028521281263712155,0.15736040609137056,0.05747126436781608,0.020064205457463884,0.026119402985074626,0.05,0.15,0.027166634780945092,0.055,0.012569262875098948,0.020356831219748187,0.019230769230769232,0.017142857142857144,0.01904761904761905,0.286498223450454,0.01904761904761905,0
0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0008775778850372973,0.01015228426395939,0.0,0.0,0.0010176390773405698,0.335,1.0,0.0009565716472163763,0.5,0.0017990357168557653,0.0003106626318877932,0.0,0.0,0.0,0.030556652191077775,0.0,0
0.0,0.14922723475355051,0.010380622837370242,0.008547008547008548,0.006784260515603798,0.027777777777777776,0.04,0.011019283746556474,0.005387931034482759,0.009389671361502348,0.0065818341377797285,0.02538071065989848,0.0,0.002407704654895666,0.005427408412483039,0.085,0.17,0.005930744212741534,0.055,0.007196142867423061,0.0026295277205524072,0.0,0.0,0.0,0.0646269245953415,0.0,0
0.0,0.18984962406015035,0.015570934256055362,0.017094017094017096,0.005427408412483039,0.013888888888888888,0.07,0.01790633608815427,0.005387931034482759,0.014084507042253518,0.007898200965335674,0.06598984771573603,0.011494252873563218,0.004012841091492777,0.006445047489823609,0.105,0.22,0.0070786301894011855,0.07,0.005816882151166975,0.004278902796311543,0.00641025641025641,0.005714285714285715,0.006349206349206349,0.13028030003947888,0.006349206349206349,0
0.32653061224489793,0.4403717627401838,0.08304498269896192,0.025641025641025644,0.04070556309362279,0.15277777777777776,0.25,0.12672176308539945,0.045258620689655166,0.12519561815336466,0.032909170688898634,0.1878172588832487,0.09195402298850576,0.033707865168539325,0.04647218453188602,0.02,0.16,0.04055863784197437,0.07,0.030391710043416724,0.0337766006550941,0.019230769230769232,0.045714285714285714,0.01904761904761905,0.1966837741808133,0.01904761904761905,1
0.0,0.14922723475355051,0.010380622837370242,0.008547008547008548,0.00949796472184532,0.0,0.08,0.011019283746556474,0.009698275862068966,0.009389671361502348,0.003949100482667837,0.02538071065989848,0.0,0.0016051364365971107,0.0033921302578019,0.07,0.5,0.0036349722594222313,0.165,0.008635371440907674,0.0018813686174014425,0.01282051282051282,0.011428571428571429,0.012698412698412698,0.03857086458744571,0.012698412698412698,0
0.0,0.3916040100250626,0.008650519031141871,0.025641025641025644,0.004070556309362279,0.0,0.09,0.015151515151515154,0.004310344827586207,0.007824726134585291,0.0026327336551118913,0.01015228426395939,0.02298850574712644,0.0016051364365971107,0.0044097693351424685,0.035,0.4,0.0036349722594222313,0.085,0.016191321451701886,0.001758816089059832,0.01282051282051282,0.005714285714285715,0.012698412698412698,0.01922621397552309,0.012698412698412698,0
0.0,0.0,0.0,0.0,0.0027137042062415195,0.027777777777777776,0.06,0.0,0.0021551724137931034,0.0,0.0008775778850372973,0.01015228426395939,0.0,0.0008025682182985554,0.002374491180461329,0.165,1.0,0.0017218289649894778,0.5,0.003598071433711531,0.0007224712369483564,0.0,0.0,0.0,0.03553099091985788,0.0,0
0.0,0.2847744360902256,0.01384083044982699,0.025641025641025644,0.005427408412483039,0.0,0.09,0.02066115702479339,0.005387931034482759,0.012519561815336464,0.004387889425186486,0.035532994923857864,0.03448275862068965,0.002407704654895666,0.005427408412483039,0.08,0.25,0.004974172565525158,0.065,0.00771186643958838,0.0027828521719492245,0.00641025641025641,0.005714285714285715,0.006349206349206349,0.06387682589814449,0.006349206349206349,0
0.0,0.0,0.029411764705882363,0.0,0.005427408412483039,0.013888888888888888,0.11,0.02479338842975207,0.005387931034482759,0.026604068857589987,0.007459412022817026,0.02030456852791878,0.0,0.006420545746388443,0.013907734056987787,0.02,0.12,0.011096231107709971,0.055,0.028040970040058524,0.006063406751573983,0.00641025641025641,0.005714285714285715,0.006349206349206349,0.03825503355704698,0.006349206349206349,0
