PERCENT_COMMENTS,LOC_COMMENTS,HALSTEAD_ERROR_EST,HALSTEAD_VOLUME,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_PROG_TIME,HALSTEAD_CONTENT,LOC_TOTAL,NUM_UNIQUE_OPERANDS,NUM_OPERATORS,HALSTEAD_LENGTH,LOC_EXECUTABLE,CALL_PAIRS,CYCLOMATIC_COMPLEXITY,NUMBER_OF_LINES,DECISION_COUNT,NUM_OPERANDS,BRANCH_COUNT,DESIGN_COMPLEXITY,NODE_COUNT,LOC_BLANK,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,Defective
0.6595300987070762,0.35103244837758113,0.30630630630630634,0.3068966740608496,0.29171697657570633,0.0939877692903866,0.09398773967230706,0.44089133770400335,0.33669354838709675,0.4180064308681672,0.3297872340425532,0.3389578163771712,0.3549160671462829,0.6153846153846154,0.15957446808510636,0.4119205298013245,0.08620689655172414,0.3539042821158689,0.15723270440251574,0.1935483870967742,0.21138211382113825,0.15853658536585366,0.1076923076923077,0.09836065573770493,0
0.6371472264701793,0.014749262536873156,0.014414414414414416,0.013900622903286131,0.054898172744103683,0.0011172638345072364,0.001117259136541456,0.07912540103222207,0.024193548387096774,0.03215434083601286,0.02700490998363339,0.022332506203473945,0.016786570743405275,0.038461538461538464,0.0,0.03178807947019868,0.0,0.0163727959697733,0.0,0.0,0.008130081300813006,0.04878048780487805,0.0,0.0,0
0.0,0.0,0.009009009009009007,0.00807627573707817,0.05876197375835145,0.0007358517204932997,0.0007358517483987715,0.0389873064583624,0.012096774193548385,0.01607717041800643,0.016366612111292964,0.014392059553349875,0.016786570743405275,0.0,0.0,0.010596026490066223,0.0,0.012594458438287154,0.0,0.0,0.004065040650406503,0.018292682926829267,0.0,0.0,0
0.5440011121924093,0.02064896755162242,0.012612612612612614,0.012017902381151387,0.057715527650326,0.0010207553492881894,0.0010207553879979714,0.0638513042265309,0.018145161290322585,0.03215434083601286,0.020458265139116204,0.01935483870967742,0.019184652278177457,0.1153846153846154,0.0,0.029139072847682117,0.0,0.018891687657430732,0.0,0.0,0.012195121951219513,0.042682926829268296,0.0,0.0,0
0.08174614208258027,0.002949852507374631,0.10090090090090093,0.1004618708505435,0.33003300330033003,0.03507867041408497,0.03507864330234973,0.11350955502859532,0.12096774193548385,0.10610932475884244,0.1407528641571195,0.13449131513647644,0.13908872901678654,0.2692307692307693,0.11702127659574467,0.1086092715231788,0.13793103448275862,0.12594458438287154,0.12578616352201258,0.12903225806451613,0.17479674796747968,0.13414634146341464,0.12307692307692307,0.13114754098360654,0
0.5741693312943138,0.014749262536873156,0.09549549549549552,0.0954601240274465,0.2509860742171778,0.025794572149286585,0.025794573127485967,0.14520853675547502,0.06854838709677419,0.10932475884244372,0.12111292962356793,0.13250620347394546,0.05035971223021583,0.038461538461538464,0.042553191489361694,0.06490066225165562,0.06896551724137931,0.15113350125944586,0.050314465408805034,0.016129032258064516,0.06910569105691057,0.06707317073170732,0.061538461538461535,0.06557377049180327,0
0.5819546781593216,0.0471976401179941,0.03963963963963965,0.03873617799916898,0.09482411655799726,0.004515297308327674,0.004515283258553594,0.14496443018552102,0.04032258064516129,0.09646302250803858,0.05237315875613748,0.053598014888337465,0.04556354916067146,0.15384615384615385,0.010638297872340424,0.08079470198675498,0.017241379310344827,0.05667506297229219,0.012578616352201257,0.03225806451612903,0.03252032520325203,0.11585365853658534,0.015384615384615384,0.016393442622950817,0
0.7758932295287084,0.06489675516224189,0.025225225225225228,0.024027386337738783,0.05884246961281495,0.0019499226813399129,0.0019499559376341747,0.1347816989817269,0.0282258064516129,0.05787781350482316,0.041734860883797055,0.03622828784119106,0.031175059952038363,0.1153846153846154,0.010638297872340424,0.06225165562913908,0.017241379310344827,0.02896725440806045,0.012578616352201257,0.0,0.024390243902439032,0.07317073170731707,0.015384615384615384,0.016393442622950817,1
0.5106353399138049,0.04424778761061947,0.03423423423423424,0.033928656257084265,0.12009981485953472,0.00488101417235093,0.004880990655774967,0.09799135165295024,0.054435483870967735,0.06109324758842444,0.057283142389525366,0.04863523573200992,0.05995203836930455,0.07692307692307693,0.03191489361702128,0.07947019867549669,0.03448275862068965,0.03652392947103274,0.03773584905660377,0.04838709677419355,0.03252032520325203,0.11585365853658534,0.04615384615384616,0.04098360655737705,0
0.3089114416794105,0.0,0.028828828828828836,0.028964191028484944,0.17797633421878772,0.005984649543033579,0.00598468295233551,0.0502859534105175,0.04032258064516129,0.04823151125401929,0.041734860883797055,0.04267990074441687,0.03597122302158273,0.0,0.02127659574468085,0.03311258278145696,0.017241379310344827,0.04534005037783375,0.025157232704402517,0.0,0.024390243902439032,0.03658536585365853,0.030769230769230767,0.02459016393442624,0
0.5533157236201862,0.06784660766961652,0.13693693693693695,0.13703090584052258,0.15946228769218385,0.024270919374368285,0.0242709060737804,0.3411563676942391,0.1370967741935484,0.2282958199356913,0.176759410801964,0.16724565756823825,0.12709832134292565,0.5,0.05319148936170212,0.1708609271523179,0.08620689655172414,0.15365239294710328,0.0628930817610063,0.0967741935483871,0.11382113821138212,0.1951219512195122,0.07692307692307693,0.08196721311475409,1
0.6060058390101488,0.05014749262536873,0.025225225225225228,0.024110969267338498,0.08226676326169202,0.00256324147612826,0.002563279496016639,0.09837494769144932,0.03024193548387097,0.05787781350482316,0.03764320785597382,0.035732009925558306,0.03836930455635491,0.038461538461538464,0.03191489361702128,0.05298013245033112,0.017241379310344827,0.03400503778337532,0.03773584905660377,0.03225806451612903,0.020325203252032523,0.054878048780487805,0.04615384615384616,0.032786885245901634,1
0.6731544557208397,0.5014749262536873,0.5477477477477478,0.5469264031258814,0.5571118087418498,0.30973970515797394,0.3097397453461473,0.4211884502720045,0.4092741935483871,0.5209003215434084,0.585924713584288,0.5781637717121588,0.4556354916067146,0.19230769230769232,0.3723404255319149,0.6980132450331126,0.4827586206896552,0.5667506297229219,0.4276729559748428,0.4032258064516129,0.4390243902439025,0.9451219512195124,0.476923076923077,0.4836065573770492,1
0.7175031280411511,0.06489675516224189,0.06666666666666668,0.06670398834890043,0.1852209611205023,0.0137437535180398,0.013743720856891852,0.13401450690472871,0.06653225806451613,0.10932475884244372,0.09083469721767597,0.08982630272952853,0.05755395683453238,0.15384615384615385,0.02127659574468085,0.09933774834437084,0.03448275862068965,0.08942065491183879,0.025157232704402517,0.016129032258064516,0.04878048780487805,0.12804878048780488,0.030769230769230767,0.032786885245901634,0
0.0,0.0,0.001801801801801802,0.001831007342670168,0.0198824760524833,0.00010118719610421805,0.00010119668061235423,0.02695633979634538,0.004032258064516127,0.0064308681672025705,0.004909983633387888,0.003473945409429281,0.007194244604316545,0.0,0.010638297872340424,0.001324503311258279,0.0,0.0025188916876574307,0.012578616352201257,0.0,0.008130081300813006,0.0,0.015384615384615384,0.008196721311475409,0
0.6649520367023495,0.05899705014749264,0.06306306306306307,0.06227529571219573,0.30097399983900824,0.020190201780143788,0.02019018832480414,0.07030269214674292,0.03830645161290322,0.06430868167202572,0.08428805237315876,0.09181141439205956,0.04316546762589928,0.1153846153846154,0.03191489361702128,0.0781456953642384,0.05172413793103448,0.10453400503778336,0.03773584905660377,0.03225806451612903,0.05284552845528456,0.08536585365853659,0.04615384615384616,0.04918032786885247,0
0.17378006395106352,0.017699115044247787,0.07747747747747749,0.07673814911314905,0.09297271190533687,0.008600954331875724,0.008600949917711568,0.3064932347607756,0.07056451612903225,0.180064308681672,0.0916530278232406,0.09826302729528537,0.08633093525179858,0.15384615384615385,0.0,0.054304635761589407,0.0,0.10957178841309824,0.0,0.016129032258064516,0.012195121951219513,0.006097560975609756,0.0,0.0,0
0.0,0.0,0.012612612612612614,0.011396742911536188,0.22917169765757064,0.003290328316756634,0.003290342662540982,0.001848235458222904,0.016129032258064516,0.0064308681672025705,0.020458265139116204,0.020843672456575684,0.02158273381294964,0.0,0.042553191489361694,0.013245033112582785,0.03448275862068965,0.022670025188916882,0.050314465408805034,0.0,0.03658536585365853,0.018292682926829267,0.061538461538461535,0.04918032786885247,0
0.3707771444459891,0.005899705014749263,0.0054054054054054074,0.0054683680703587895,0.0778394912661998,0.0006852486417707041,0.0006852534080925944,0.013879202120239922,0.012096774193548385,0.0064308681672025705,0.012274959083469723,0.009925558312655087,0.011990407673860913,0.0,0.0,0.013245033112582785,0.0,0.00755667506297229,0.0,0.0,0.0,0.018292682926829267,0.0,0.0,0
0.0,0.0,0.012612612612612614,0.01127888496764018,0.06512114626096756,0.00106422896380481,0.0010642716671820358,0.051994699400195285,0.010080645161290322,0.028938906752411574,0.015548281505728312,0.01935483870967742,0.01438848920863309,0.0,0.010638297872340424,0.006622516556291393,0.017241379310344827,0.026448362720403025,0.012578616352201257,0.0,0.024390243902439032,0.006097560975609756,0.015384615384615384,0.016393442622950817,0
0.27067982761017656,0.05309734513274336,0.24864864864864866,0.248716340583,0.1535860903163487,0.04232568545342425,0.0423257249812112,0.6560538429348585,0.1774193548387097,0.3504823151125402,0.2995090016366612,0.2873449131513648,0.20383693045563547,0.19230769230769232,0.1702127659574468,0.14437086092715232,0.2413793103448276,0.2695214105793451,0.20125786163522014,0.2419354838709677,0.2398373983739837,0.024390243902439025,0.2461538461538461,0.2459016393442623,1
0.4312526067009592,0.19174041297935104,0.3333333333333334,0.3328963770107257,0.3589310150527248,0.1239676450503714,0.12396764027088628,0.3902566606221231,0.2903225806451613,0.3440514469453376,0.36088379705400986,0.3816377171215881,0.34292565947242204,0.3076923076923077,0.13829787234042554,0.28874172185430463,0.2241379310344828,0.41435768261964734,0.16352201257861634,0.08064516129032258,0.22764227642276424,0.06097560975609756,0.2,0.21311475409836067,0
0.4835256499374392,0.04424778761061947,0.1891891891891892,0.18865869842737812,0.2713515253964421,0.054225898893655054,0.05422589146937578,0.2832682382480123,0.1875,0.2572347266881029,0.21685761047463176,0.2248138957816377,0.16546762589928055,0.3461538461538461,0.15957446808510636,0.2543046357615894,0.2413793103448276,0.2380352644836272,0.18867924528301888,0.16129032258064518,0.2723577235772358,0.4695121951219513,0.2307692307692308,0.2377049180327869,0
0.02780481023217016,0.0,0.04504504504504505,0.04409991707851805,0.15455204056991065,0.007833446652627437,0.007833442209357331,0.10109499232807924,0.08669354838709678,0.0932475884244373,0.05891980360065467,0.059553349875930514,0.10311750599520383,0.038461538461538464,0.11702127659574467,0.05695364238410595,0.017241379310344827,0.06171284634760705,0.08176100628930819,0.1935483870967742,0.0813008130081301,0.006097560975609756,0.015384615384615384,0.016393442622950817,0
0.3022382872236897,0.008849557522123894,0.018018018018018014,0.016759880674844966,0.07840296224744425,0.0017641963465060675,0.00176420115374455,0.06789649881433953,0.02620967741935484,0.03536977491961415,0.02782324058919804,0.027295285359801486,0.02877697841726618,0.1153846153846154,0.042553191489361694,0.026490066225165563,0.05172413793103448,0.027707808564231738,0.050314465408805034,0.06451612903225806,0.04878048780487805,0.03048780487804878,0.061538461538461535,0.05737704918032786,0
0.4084526623105797,0.1828908554572272,0.3027027027027027,0.3031534817100707,0.2193512034130242,0.07119118898340022,0.0711911822024903,0.5749058446087321,0.2862903225806452,0.3729903536977492,0.3887070376432079,0.3424317617866005,0.34292565947242204,0.4615384615384616,0.1914893617021277,0.2821192052980132,0.25862068965517243,0.2720403022670025,0.2138364779874214,0.27419354838709675,0.29268292682926833,0.06097560975609756,0.2307692307692308,0.2459016393442623,1
0.3310162658139858,0.014749262536873156,0.009009009009009007,0.008772599711729091,0.04274329872011591,0.0006136221762439199,0.0006135795364953112,0.0606779188171293,0.018145161290322585,0.02572347266881029,0.017184942716857613,0.013895781637717122,0.02398081534772182,0.038461538461538464,0.010638297872340424,0.01721854304635762,0.0,0.010075566750629723,0.012578616352201257,0.016129032258064516,0.004065040650406503,0.0,0.015384615384615384,0.008196721311475409,0
0.7724176282496872,0.09144542772861357,0.04324324324324325,0.042378950571220174,0.11293568381228368,0.0057172377512865954,0.005717271150447552,0.1345724647789092,0.06854838709677419,0.09646302250803858,0.056464811783960726,0.058560794044665014,0.062350119904076726,0.15384615384615385,0.02127659574468085,0.11390728476821192,0.03448275862068965,0.06297229219143577,0.025157232704402517,0.03225806451612903,0.04878048780487805,0.13414634146341464,0.030769230769230767,0.032786885245901634,0
0.2527457250104268,0.005899705014749263,0.0054054054054054074,0.004122622772199236,0.02551718586492796,0.00022387655287220136,0.0002238955227038934,0.04460175756730368,0.004032258064516127,0.019292604501607715,0.006546644844517185,0.006947890818858561,0.007194244604316545,0.07692307692307693,0.0,0.00794701986754967,0.0,0.008816120906801008,0.0,0.016129032258064516,0.004065040650406503,0.018292682926829267,0.0,0.0,0
0.2356457667176421,0.011799410029498523,0.07207207207207209,0.0719276207908629,0.07856395395637124,0.007025532355764967,0.007025575285210813,0.33236853117589626,0.0967741935483871,0.13183279742765275,0.10474631751227496,0.09875930521091812,0.10311750599520383,0.1153846153846154,0.03191489361702128,0.07152317880794702,0.05172413793103448,0.0906801007556675,0.03773584905660377,0.06451612903225806,0.1016260162601626,0.018292682926829267,0.04615384615384616,0.04918032786885247,1
1.0,0.08849557522123894,0.019819819819819826,0.019862070126679253,0.13917733236738308,0.003383144080821123,0.003383177391466987,0.04167247872785605,0.04032258064516129,0.03215434083601286,0.029459901800327336,0.03225806451612903,0.02398081534772182,0.038461538461538464,0.02127659574468085,0.07417218543046357,0.03448275862068965,0.037783375314861464,0.025157232704402517,0.0,0.03252032520325203,0.042682926829268296,0.030769230769230767,0.032786885245901634,0
0.11580703461698875,0.0,0.02342342342342343,0.021956453894994583,0.03952346454157611,0.0013310055506291884,0.0013310008607690673,0.1709792160691868,0.034274193548387094,0.06430868167202572,0.030278232405891982,0.034243176178660045,0.03836930455635491,0.038461538461538464,0.010638297872340424,0.0304635761589404,0.017241379310344827,0.04156171284634761,0.012578616352201257,0.016129032258064516,0.016260162601626018,0.042682926829268296,0.015384615384615384,0.016393442622950817,0
0.34756012790212704,0.014749262536873156,0.030630630630630637,0.030074220438852474,0.157208403767206,0.00553616168532646,0.005536123972589182,0.06203794113544427,0.04838709677419355,0.03536977491961415,0.054828150572831434,0.04764267990074442,0.05035971223021583,0.1153846153846154,0.03191489361702128,0.046357615894039736,0.03448275862068965,0.037783375314861464,0.03773584905660377,0.03225806451612903,0.04878048780487805,0.042682926829268296,0.04615384615384616,0.04098360655737705,0
0.1463923258723759,0.0,0.04504504504504505,0.044004909144152886,0.0778394912661998,0.004330770278310392,0.004330808365228206,0.2001325149951179,0.0625,0.07717041800643086,0.0695581014729951,0.06650124069478908,0.0671462829736211,0.3076923076923077,0.042553191489361694,0.05298013245033112,0.06896551724137931,0.06297229219143577,0.050314465408805034,0.08064516129032258,0.0894308943089431,0.06097560975609756,0.061538461538461535,0.06557377049180327,0
0.0,0.0,0.014414414414414416,0.013317346344208936,0.06640907993238349,0.0012515338302746856,0.0012515623197487456,0.06203794113544427,0.024193548387096774,0.03215434083601286,0.020458265139116204,0.022332506203473945,0.031175059952038363,0.07692307692307693,0.0,0.018543046357615896,0.0,0.026448362720403025,0.0,0.0,0.012195121951219513,0.018292682926829267,0.0,0.0,0
0.2876407618518004,0.014749262536873156,0.027027027027027032,0.0272125574031325,0.06576511309667551,0.0023921153738438844,0.0023921154645593183,0.1394197238108523,0.034274193548387094,0.05466237942122186,0.04991816693944354,0.04168734491315136,0.040767386091127095,0.038461538461538464,0.02127659574468085,0.037086092715231785,0.03448275862068965,0.030226700251889168,0.025157232704402517,0.04838709677419355,0.028455284552845524,0.042682926829268296,0.030769230769230767,0.032786885245901634,0
0.6714861671069094,1.0,0.7639639639639642,0.7642672753588505,0.33067697013603803,0.2623275973254346,0.2623275646105821,1.0000000000000002,0.9052419354838708,1.0,0.7569558101472995,0.7384615384615385,0.9712230215827338,0.9230769230769232,0.7553191489361701,0.7231788079470198,0.8965517241379309,0.7103274559193954,0.8679245283018868,0.6451612903225806,0.9227642276422764,0.25609756097560976,1.0,0.9590163934426228,1
0.0,0.0,0.016216216216216217,0.014758099576733644,0.04242131530226193,0.0009690240707776802,0.0009690478092027883,0.10677918817129306,0.016129032258064516,0.03858520900321543,0.02782324058919804,0.02382133995037221,0.02158273381294964,0.0,0.0,0.018543046357615896,0.0,0.018891687657430732,0.0,0.0,0.004065040650406503,0.042682926829268296,0.0,0.0,0
0.6415959961073265,0.05604719764011799,0.041441441441441434,0.0401174009437054,0.1671898897206794,0.007683159064072761,0.007683183057115885,0.08261263774585019,0.05241935483870967,0.0707395498392283,0.05400981996726678,0.0575682382133995,0.05275779376498802,0.15384615384615385,0.042553191489361694,0.08741721854304635,0.06896551724137931,0.06423173803526447,0.050314465408805034,0.04838709677419355,0.05691056910569106,0.09146341463414634,0.061538461538461535,0.06557377049180327,0
0.2876407618518004,0.05309734513274336,0.1657657657657658,0.16469986211823195,0.28511631650969976,0.049668156623558564,0.049668115844089526,0.2325638164318594,0.125,0.19614147909967844,0.21603927986906712,0.20347394540942929,0.1510791366906475,0.2307692307692308,0.1808510638297872,0.13642384105960267,0.15517241379310345,0.18513853904282115,0.2138364779874214,0.1935483870967742,0.1869918699186992,0.14634146341463414,0.2307692307692308,0.19672131147540986,0
0.7098568052273043,0.06784660766961652,0.021621621621621626,0.021439923416389117,0.0743781695242695,0.002115587917423967,0.0021155737766464684,0.09534105175059283,0.034274193548387094,0.05787781350482316,0.033551554828150566,0.031265508684863524,0.040767386091127095,0.3461538461538461,0.02127659574468085,0.05165562913907285,0.017241379310344827,0.02896725440806045,0.025157232704402517,0.04838709677419355,0.05284552845528456,0.0,0.030769230769230767,0.02459016393442624,0
0.34756012790212704,0.02064896755162242,0.03423423423423424,0.0329382887387336,0.1352330354986718,0.0052700961487885814,0.005270077387303075,0.08299623378434927,0.03629032258064517,0.06430868167202572,0.04909983633387889,0.04714640198511166,0.04316546762589928,0.07692307692307693,0.02127659574468085,0.037086092715231785,0.017241379310344827,0.04534005037783375,0.025157232704402517,0.03225806451612903,0.028455284552845524,0.024390243902439025,0.030769230769230767,0.02459016393442624,1
0.2453774502989017,0.0,0.007207207207207208,0.006697458056702901,0.056025114706592605,0.0006069146018746018,0.0006069241055612777,0.032675408006695494,0.02016129032258064,0.012861736334405145,0.013911620294599018,0.012406947890818858,0.019184652278177457,0.0,0.0,0.01721854304635762,0.0,0.011335012594458438,0.0,0.0,0.004065040650406503,0.024390243902439025,0.0,0.0,0
0.0,0.0,0.001801801801801802,0.001831007342670168,0.03557916767286485,0.0001661771922903339,0.00016621512127560376,0.012205328497698427,0.006048387096774193,0.0032154340836012853,0.004909983633387888,0.003473945409429281,0.009592326139088728,0.038461538461538464,0.0,0.009271523178807948,0.0,0.0025188916876574307,0.0,0.016129032258064516,0.008130081300813006,0.03048780487804878,0.0,0.0,0
0.7724176282496872,0.029498525073746312,0.001801801801801802,0.0005153278465249046,0.0165016501650165,4.165332578318018e-05,4.1639106356516746e-05,0.014472032361556704,0.0020161290322580645,0.0032154340836012853,0.0016366612111292954,0.0009925558312655087,0.004796163069544364,0.0,0.0,0.002649006622516558,0.0,0.0012594458438287153,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0
0.6951202558042541,0.029498525073746312,0.03423423423423424,0.03316859278216305,0.18964823311599446,0.00720140353362792,0.007201432248737003,0.05551680848095969,0.03024193548387097,0.05144694533762058,0.04991816693944354,0.04813895781637717,0.02398081534772182,0.038461538461538464,0.02127659574468085,0.04370860927152317,0.03448275862068965,0.04659949622166247,0.025157232704402517,0.016129032258064516,0.028455284552845524,0.054878048780487805,0.030769230769230767,0.032786885245901634,0
0.3381064924231892,0.02064896755162242,0.030630630630630637,0.029379700412322414,0.10931337036142638,0.00392646234507115,0.003926448272966868,0.0917143255684196,0.046370967741935484,0.06109324758842444,0.0458265139116203,0.04267990074441687,0.05275779376498802,0.1153846153846154,0.042553191489361694,0.038410596026490065,0.05172413793103448,0.03904282115869018,0.050314465408805034,0.06451612903225806,0.04471544715447155,0.0,0.061538461538461535,0.05737704918032786,1
0.7061031558459613,0.08849557522123894,0.036036036036036036,0.03478072108616919,0.17040972389921918,0.006828585647410149,0.0068285574643559,0.06761751987724927,0.05241935483870967,0.03858520900321543,0.05891980360065467,0.056575682382133986,0.05995203836930455,0.19230769230769232,0.05319148936170212,0.10066225165562914,0.06896551724137931,0.05415617128463476,0.0628930817610063,0.06451612903225806,0.05691056910569106,0.12804878048780488,0.07692307692307693,0.07377049180327869,0
