PERCENT_COMMENTS,LOC_CODE_AND_COMMENT,LOC_BLANK,NUM_UNIQUE_OPERANDS,HALSTEAD_DIFFICULTY,HALSTEAD_VOLUME,HALSTEAD_PROG_TIME,HALSTEAD_EFFORT,HALSTEAD_CONTENT,HALSTEAD_ERROR_EST,NUMBER_OF_LINES,NUM_OPERANDS,HALSTEAD_LENGTH,LOC_TOTAL,EDGE_COUNT,NODE_COUNT,NUM_OPERATORS,LOC_COMMENTS,NUM_UNIQUE_OPERATORS,LOC_EXECUTABLE,Defective
0.13306365765382158,0.023809523809523808,0.025974025974025976,0.022929936305732482,0.03475083294522266,0.0040607661532646964,0.0003596071314321929,0.00035959224663589866,0.019086312984179645,0.003878474466709762,0.0202247191011236,0.00922003488661849,0.007501562825588662,0.01835985312117503,0.011119936457505955,0.012486992715920915,0.006266786034019696,0.01282051282051282,0.125,0.017135862913096694,0
0.33617202469661484,0.09523809523809523,0.16883116883116886,0.03821656050955414,0.07286927238204421,0.013295451092930146,0.0021912531744593023,0.00219123680021305,0.03363946333625093,0.013251454427925016,0.05730337078651687,0.026912534263643158,0.02302563033965409,0.03671970624235006,0.017474185861795076,0.017689906347554633,0.020232766338406444,0.10256410256410256,0.140625,0.03182374541003671,0
0.0,0.0,0.012987012987012988,0.04076433121019108,0.1168631103786766,0.013820244596221444,0.0035287234978719586,0.0035287134551275907,0.021581512012227785,0.013574660633484163,0.0303370786516854,0.02616496386743085,0.022608876849343616,0.03182374541003671,0.04527402700555997,0.04162330905306972,0.020053715308863025,0.0,0.28125,0.03182374541003671,0
0.08228656589312328,0.16666666666666666,0.7402597402597403,0.1859872611464968,0.16777128936337907,0.07907197632859163,0.028171869707793482,0.028171862296422188,0.09545116072478346,0.07886231415643181,0.2820224719101124,0.10864689758285573,0.1014794748906022,0.2276621787025704,0.2184273232724384,0.2195629552549428,0.0963294538943599,0.10256410256410256,0.453125,0.219094247246022,0
0.0,0.0,0.07792207792207792,0.016560509554140127,0.05373840146168452,0.0038991586281288014,0.0005037887699188826,0.0005037723228881257,0.011633375573177266,0.003878474466709762,0.03258426966292136,0.00697732369798156,0.007188997707855802,0.02815177478580172,0.012708498808578236,0.012486992715920915,0.007341092211280216,0.0,0.203125,0.02815177478580172,0
0.16127315307643178,0.023809523809523808,0.06493506493506494,0.03821656050955414,0.0856948375308996,0.01060468579941748,0.002034889359155106,0.0020348753308445547,0.02229349288672319,0.010342598577892695,0.04269662921348316,0.019187640169449287,0.01750364659304022,0.03549571603427172,0.017474185861795076,0.017689906347554633,0.01629364368845121,0.05128205128205128,0.265625,0.03427172582619339,0
0.13306365765382158,0.023809523809523808,0.06493506493506494,0.01019108280254777,0.028302224769820517,0.0018399555428472187,0.00014381462041339278,0.00014379737362937652,0.009497432949691041,0.0016160310277957336,0.02359550561797753,0.00398704211313232,0.003750781412794332,0.01835985312117503,0.010325655281969815,0.011446409989594177,0.003581020590868397,0.01282051282051282,0.109375,0.017135862913096694,0
0.5322546306152863,0.09523809523809523,0.2857142857142857,0.047133757961783436,0.057428438362053524,0.009587635774562243,0.0012807236828490675,0.0012807096220094892,0.029935856401949124,0.009372979961215257,0.07640449438202247,0.01794168950909544,0.01541987914148781,0.03304773561811505,0.032565528196981726,0.031217481789802288,0.013607878245299913,0.2435897435897436,0.234375,0.02815177478580172,1
0.0,0.0,0.012987012987012988,0.030573248407643312,0.07007487550603661,0.010751209955540693,0.0017148213670807769,0.0017148112460983337,0.0278195095823481,0.010665804783451844,0.0303370786516854,0.014203837528033891,0.018545530318816426,0.03182374541003671,0.010325655281969815,0.010405827263267432,0.02166517457475381,0.0,0.234375,0.03182374541003671,0
0.0,0.0,0.0,0.022929936305732482,0.03589725217640526,0.0041528824425921575,0.0003777321778211599,0.00037772435184681917,0.018955674291611692,0.003878474466709762,0.02471910112359551,0.00872165462247695,0.007605751198166285,0.026927784577723376,0.01985702938840349,0.02081165452653486,0.006803939122649956,0.0,0.140625,0.026927784577723376,0
0.0,0.0,0.012987012987012988,0.005095541401273886,0.02267760541683087,0.0009255801656283203,6.514570801018921e-05,6.512845783298863e-05,0.005186356094948203,0.0006464124111182935,0.0101123595505618,0.00199352105656616,0.0019795790789747863,0.00979192166462668,0.003971405877680699,0.004162330905306972,0.0019695613249776185,0.0,0.09375,0.00979192166462668,0
0.0,0.0,0.012987012987012988,0.0025477707006369425,0.0801776949808333,0.001610688333854428,0.00031752709772073587,0.0003175114268827398,0.0015284727030451884,0.0016160310277957336,0.012359550561797751,0.00323947171692001,0.0035424046676390923,0.012239902080783351,0.011119936457505955,0.011446409989594177,0.0037600716204118172,0.0,0.140625,0.012239902080783351,0
0.0,0.0,0.025974025974025976,0.017834394904458598,0.051947121412961705,0.0040607661532646964,0.0005082917993566398,0.0005082816263335993,0.012671953179092586,0.003878474466709762,0.02471910112359551,0.00772489409419387,0.007501562825588662,0.024479804161566702,0.013502779984114376,0.013527575442247659,0.007341092211280216,0.0,0.1875,0.024479804161566702,0
0.1901213540557803,0.0,0.16883116883116886,0.02038216560509554,0.07641600687851538,0.00702357078075612,0.0012231865418199164,0.0012231693415918749,0.015787685996838545,0.006787330316742082,0.04606741573033708,0.014453027660104659,0.013231923317357782,0.02815177478580172,0.013502779984114376,0.013527575442247659,0.01235452103849597,0.0641025641025641,0.15625,0.02815177478580172,0
0.0,0.0,0.012987012987012988,0.016560509554140127,0.06316053451796654,0.003806288170350707,0.0005689909422480407,0.0005689823402964763,0.009392921995636669,0.003555268261150614,0.031460674157303366,0.007226513830052329,0.006876432590122942,0.03304773561811505,0.01826846703733121,0.017689906347554633,0.006624888093106536,0.0,0.234375,0.03304773561811505,0
0.29806259314456035,0.16666666666666666,0.3116883116883117,0.0624203821656051,0.07251101637229965,0.017837699932749727,0.002915760967227008,0.002915740703097134,0.04620037362666074,0.017776341305753077,0.11123595505617978,0.03089957637677548,0.02781829547822464,0.07466340269277845,0.028594122319301037,0.03017689906347555,0.02560429722470904,0.1794871794871795,0.21875,0.06609547123623011,0
0.3623589525228869,0.3333333333333333,0.1948051948051948,0.05350318471337578,0.1526528857521585,0.029257103135552295,0.00956148426513058,0.009561474482594073,0.03705566514690321,0.029088558500323214,0.0696629213483146,0.03712932967854473,0.045738695561575324,0.055079559363525085,0.015885623510722795,0.01664932362122789,0.051924798567591766,0.02564102564102564,0.34375,0.0379436964504284,0
0.0,0.0,0.0,0.014012738853503185,0.032780424891627566,0.002924234298158989,0.0002504192546263828,0.0002503988755337428,0.013991403974029029,0.002908855850032321,0.019101123595505615,0.0067281335659107894,0.005938737236924359,0.020807833537331698,0.009531374106433677,0.009365244536940688,0.005371530886302597,0.0,0.09375,0.020807833537331698,0
0.0,0.0,0.0,0.0025477707006369425,0.05330849424999105,0.0011206943176423918,0.00015877766494011014,0.00015876512416160393,0.0017636223496675246,0.0009696186166774404,0.005617977528089888,0.00323947171692001,0.002708897687018129,0.0061199510403916755,0.003177124702144559,0.0031217481789802297,0.002327663384064459,0.0,0.078125,0.0061199510403916755,0
0.0,0.0,0.012987012987012988,0.003821656050955413,0.06591910579299967,0.0016546455806913914,0.000271819231515537,0.00027180904829285097,0.0025343906358185164,0.0016160310277957336,0.013483146067415729,0.00373785198106155,0.0036465930402167115,0.013463892288861688,0.013502779984114376,0.013527575442247659,0.003581020590868397,0.0,0.125,0.013463892288861688,0
0.0,0.0,0.0,0.0025477707006369425,0.0035825600974456343,0.00023454638814723004,6.5498610003743874e-06,6.540450562652024e-06,0.005715442799848459,0.0,0.0,0.00049838026414154,0.0005209418628881017,0.0,0.003971405877680699,0.004162330905306972,0.0005371530886302597,0.0,0.03125,0.0,0
0.2456887374920161,0.0,0.07792207792207792,0.01019108280254777,0.02042059255544012,0.0015086601163186322,9.265794742771009e-05,9.264540379729728e-05,0.010451095405437184,0.0012928248222365873,0.02134831460674157,0.00299028158484924,0.003021462804750989,0.012239902080783351,0.003971405877680699,0.004162330905306972,0.003043867502238138,0.038461538461538464,0.109375,0.012239902080783351,0
0.0,0.0,0.2337662337662338,0.011464968152866241,0.03711532260953677,0.0020079196306384594,0.00019542300795082545,0.00019540419493943402,0.007838321554077888,0.001939237233354881,0.03483146067415732,0.00373785198106155,0.003750781412794332,0.015911872705018357,0.010325655281969815,0.009365244536940688,0.0037600716204118172,0.0,0.1875,0.015911872705018357,0
0.0,0.0,0.0,0.0025477707006369425,0.017017160462866766,0.0007220624223071823,4.223531058862105e-05,4.221492251649381e-05,0.005271271245117379,0.0006464124111182935,0.0044943820224719105,0.0009967605282830802,0.0016670139612419256,0.00489596083231334,0.0071485305798252565,0.007284079084287202,0.0021486123545210387,0.0,0.078125,0.00489596083231334,0
0.31158186076218863,0.07142857142857142,0.2337662337662338,0.043312101910828016,0.05964962562246981,0.010481217650213656,0.0014467005484576929,0.001446695121270654,0.031738670359387045,0.010342598577892695,0.06629213483146068,0.019187640169449287,0.017295269847884976,0.03916768665850673,0.02462271644162033,0.022892819979188347,0.015935541629364367,0.11538461538461538,0.203125,0.03549571603427172,0
0.08867362146050671,0.023809523809523808,0.03896103896103896,0.02420382165605096,0.03464335614229929,0.004281306555900151,0.0003773086954288944,0.0003772898902626814,0.020294720890433326,0.004201680672268909,0.0303370786516854,0.008223274358335409,0.007709939570743905,0.02815177478580172,0.008737092930897536,0.009365244536940688,0.007341092211280216,0.01282051282051282,0.15625,0.026927784577723376,0
0.0,0.0,0.03896103896103896,0.005095541401273886,0.01909504531938523,0.0007075177450449518,4.53549642116442e-05,4.5333007820702976e-05,0.004493971024337989,0.0006464124111182935,0.007865168539325843,0.00224271118863693,0.0015628255886643053,0.00489596083231334,0.003971405877680699,0.004162330905306972,0.0010743061772605193,0.0,0.0625,0.00489596083231334,0
0.4968064722163083,0.023809523809523808,0.06493506493506494,0.005095541401273886,0.007165120194891269,0.0006548336918506496,2.1922271839615133e-05,2.1902667118022585e-05,0.009915476765908529,0.0006464124111182935,0.02247191011235956,0.00149514079242462,0.0015628255886643053,0.011015911872705016,0.005559968228752979,0.006243496357960458,0.0016114592658907788,0.07692307692307693,0.03125,0.00979192166462668,0
0.4633808814136683,0.2380952380952381,0.4675324675324676,0.07261146496815286,0.06233654569555404,0.016356189880653918,0.0023341925979286802,0.0023341754456210717,0.04876089200099285,0.016160310277957342,0.1359550561797753,0.026663344131572387,0.0245884559283184,0.07099143206854344,0.021445591739475776,0.021852237252861603,0.023097582811101164,0.3461538461538461,0.265625,0.058751529987760086,1
0.05918671492441984,0.0,0.012987012987012988,0.01019108280254777,0.13524164367857272,0.005358690056806122,0.0016040524893438418,0.001604030600183371,0.005506420891739717,0.005171299288946349,0.02134831460674157,0.01270869673560927,0.010835590748072516,0.020807833537331698,0.01906274821286736,0.018730489073881376,0.009489704565801251,0.01282051282051282,0.171875,0.020807833537331698,0
0.40376836278475625,0.09523809523809523,0.2207792207792208,0.025477707006369425,0.041020313115752514,0.005119941873005359,0.0005176789923851938,0.0005176688197670459,0.02098057402641514,0.004848093083387202,0.05168539325842697,0.00872165462247695,0.009064388414252968,0.026927784577723376,0.013502779984114376,0.012486992715920915,0.009310653536257834,0.08974358974358974,0.1875,0.02203182374541004,1
0.0,0.0,0.05194805194805195,0.008917197452229299,0.02350159423924336,0.0011697152669336134,8.215558409952357e-05,8.214382424280407e-05,0.0067017649287365935,0.0009696186166774404,0.011235955056179777,0.00224271118863693,0.0021879558241300274,0.0073439412484700125,0.003177124702144559,0.0031217481789802297,0.0021486123545210387,0.0,0.15625,0.0073439412484700125,0
0.33617202469661484,0.0,0.05194805194805195,0.008917197452229299,0.032637122487729736,0.0018188388262294613,0.00016004811211690686,0.00016002694489965037,0.008021215723673038,0.0016160310277957336,0.025842696629213485,0.00448542237727386,0.003854969785371953,0.015911872705018357,0.008737092930897536,0.009365244536940688,0.003401969561324978,0.07692307692307693,0.09375,0.015911872705018357,0
0.0,0.0,0.012987012987012988,0.006369426751592357,0.04607172285315087,0.001527945280984849,0.00018349492056867806,0.00018348081240291585,0.0040628633388637035,0.0012928248222365873,0.0101123595505618,0.00348866184899078,0.003125651177328611,0.00979192166462668,0.0071485305798252565,0.007284079084287202,0.0028648164726947185,0.0,0.140625,0.00979192166462668,0
0.03544815839897806,0.0,0.05194805194805195,0.03184713375796178,0.11722136638842115,0.009693003880950849,0.002496273425528461,0.0024962602013452297,0.014298404901563746,0.009696186166774402,0.038202247191011236,0.01819087964116621,0.01604500937695353,0.03549571603427172,0.030182684670373317,0.029136316337148808,0.01450313339301701,0.01282051282051282,0.328125,0.03549571603427172,0
0.6878858846071961,0.19047619047619047,0.7792207792207793,0.04840764331210192,0.04231003475083295,0.01091324843407695,0.0011139986650141069,0.0011139822443032084,0.045788861745071664,0.010665804783451844,0.1404494382022472,0.020682780961873908,0.018024588455928317,0.0379436964504284,0.010325655281969815,0.012486992715920915,0.01611459265890779,0.4358974358974359,0.140625,0.02815177478580172,1
0.0,0.0,0.05194805194805195,0.026751592356687896,0.02554365349478738,0.0046420145520034714,0.0003186422680203686,0.00031862581300378637,0.029152024246541338,0.004524886877828055,0.025842696629213485,0.0099676052828308,0.008543446551364867,0.02325581395348837,0.007942811755361398,0.009365244536940688,0.0075201432408236344,0.0,0.09375,0.02325581395348837,0
0.0,0.0,0.025974025974025976,0.01019108280254777,0.08419016228997242,0.003957768290578086,0.0007679712022938968,0.0007679563351113526,0.006910786836845336,0.003878474466709762,0.026966292134831458,0.00797408422626464,0.007918316315899145,0.026927784577723376,0.022239872915011914,0.021852237252861603,0.007878245299910474,0.0,0.171875,0.026927784577723376,0
0.36384926548860974,0.19047619047619047,0.3116883116883117,0.07133757961783439,0.042739941962526416,0.014857549430893712,0.0015235484865741542,0.0015235352204348946,0.06254327406691315,0.014867485455720747,0.11573033707865167,0.024669823075006227,0.02271306522192124,0.07343941248470012,0.034948371723590145,0.035379812695109265,0.021307072515666964,0.2435897435897436,0.1875,0.06364749082007343,0
0.4790291675537578,0.2857142857142857,0.4675324675324676,0.07133757961783439,0.0635187905277111,0.015901210828221327,0.002309122440306557,0.0023091139134111586,0.046487778750310266,0.01583710407239819,0.13033707865168542,0.026663344131572387,0.023963325692852682,0.06854345165238677,0.03891977760127085,0.038501560874089485,0.022023276633840645,0.3076923076923077,0.265625,0.05385556915544675,1
0.0,0.0,0.05194805194805195,0.022929936305732482,0.08956400243614088,0.0068726293522791936,0.0013861849146029404,0.0013861653687253616,0.012907102825714922,0.006787330316742082,0.02808988764044944,0.014453027660104659,0.0122942279641592,0.025703794369645042,0.03335980937251787,0.03329864724245578,0.010743061772605192,0.0,0.21875,0.025703794369645042,0
0.0,0.0,0.012987012987012988,0.005095541401273886,0.011929925124493965,0.0005844805492414897,2.7427542939067745e-05,2.7418133401851324e-05,0.005891805034815213,0.00032320620555914683,0.0101123595505618,0.00149514079242462,0.001250260470931444,0.00979192166462668,0.004765687053216839,0.005202913631633715,0.0010743061772605193,0.0,0.0625,0.00979192166462668,0
0.19714711517990205,0.11904761904761905,0.03896103896103896,0.021656050955414008,0.04091283631282915,0.005012203522914762,0.000505863833640984,0.0005058520920598468,0.020555998275569257,0.004848093083387202,0.03370786516853933,0.00797408422626464,0.009168576786830591,0.03304773561811505,0.02065131056393964,0.02081165452653486,0.010026857654431513,0.0,0.171875,0.026927784577723376,0
0.21290185224611446,0.023809523809523808,0.012987012987012988,0.005095541401273886,0.009565435460179844,0.0005024916648225453,2.0863565858951167e-05,2.0849450678497207e-05,0.006094295008295557,0.00032320620555914683,0.0067415730337078645,0.0012459506603538502,0.0010418837257762034,0.0061199510403916755,0.003177124702144559,0.0031217481789802297,0.0008952551477170994,0.0,0.0625,0.00489596083231334,0
0.0,0.0,0.012987012987012988,0.007643312101910828,0.014330240389782537,0.0010979615257732758,5.364110302030749e-05,5.3626205026943405e-05,0.01009837093550368,0.0009696186166774404,0.012359550561797751,0.0024919013207077003,0.002396332569285268,0.012239902080783351,0.006354249404289118,0.006243496357960458,0.002327663384064459,0.0,0.0625,0.012239902080783351,0
0.2661273153076432,0.0,0.16883116883116886,0.029299363057324838,0.06362626733063448,0.010265094519931921,0.0015016685629737655,0.0015016474536239098,0.02912589650802775,0.01001939237233355,0.06853932584269662,0.01844006977323697,0.018545530318816426,0.04406364749082007,0.014297061159650515,0.01664932362122789,0.018621307072515667,0.15384615384615385,0.140625,0.04406364749082007,0
0.2339791356184799,0.09523809523809523,0.09090909090909093,0.06751592356687898,0.059506323218572,0.014025809368194305,0.0019234570256702888,0.0019234406398733266,0.043365513997935916,0.013897866839043307,0.1101123595505618,0.021679541490156988,0.02115023963325693,0.09179926560587516,0.03653693407466243,0.035379812695109265,0.020769919427036702,0.20512820512820512,0.296875,0.0869033047735618,1
0.3130721737279114,0.023809523809523808,0.05194805194805195,0.029299363057324838,0.03940816107190198,0.00545910219909056,0.0005322044384399033,0.0005321856399547257,0.023403921773550888,0.005171299288946349,0.02359550561797753,0.01196112633939696,0.009689518649718691,0.015911872705018357,0.011914217633042096,0.012486992715920915,0.008057296329453893,0.05128205128205128,0.140625,0.014687882496940025,0
0.0,0.0,0.012987012987012988,0.011464968152866241,0.025077920682119444,0.0018230406218829954,0.00012937387083713633,0.00012935662343025494,0.010627457640403936,0.0016160310277957336,0.012359550561797751,0.00398704211313232,0.0036465930402167115,0.012239902080783351,0.0071485305798252565,0.008324661810613945,0.003401969561324978,0.0,0.109375,0.012239902080783351,0
0.022461145411965082,0.07142857142857142,0.1038961038961039,0.17961783439490445,0.2384910256869559,0.0910141260060338,0.04551912010296608,0.0455191134398245,0.07768429853554026,0.09082094376212024,0.16853932584269665,0.13157238973336655,0.11700354240466765,0.1738066095471236,0.28276409849086576,0.29552549427679503,0.10653536257833483,0.0,0.515625,0.1701346389228886,0
0.0,0.0,0.012987012987012988,0.01910828025477707,0.08419016228997242,0.008246077839234128,0.001563934590716549,0.0015639268159060454,0.017100604857146588,0.008080155138978671,0.017977528089887642,0.01221031647146773,0.01531569076891019,0.01835985312117503,0.006354249404289118,0.006243496357960458,0.017547000895255148,0.0,0.203125,0.01835985312117503,0
0.3690653608686396,0.047619047619047616,0.2337662337662338,0.04968152866242038,0.06692222262028445,0.01595561869501708,0.0024286574035633896,0.002428641039556967,0.044377963865337634,0.01583710407239819,0.08876404494382023,0.02591577373536008,0.026047093144405085,0.0624235006119951,0.03097696584590945,0.036420395421436005,0.026141450313339303,0.3076923076923077,0.1875,0.059975520195838426,1
0.0,0.0,0.012987012987012988,0.01019108280254777,0.040482929101135684,0.0020774108664468947,0.00021716177075379217,0.00021714374290673333,0.007394149999346808,0.001939237233354881,0.016853932584269666,0.00423623224520309,0.004063346530527193,0.017135862913096694,0.010325655281969815,0.010405827263267432,0.003939122649955239,0.0,0.15625,0.017135862913096694,0
0.0,0.0,0.025974025974025976,0.006369426751592357,0.0609035216565758,0.0019345498142267629,0.00029169467179253523,0.0002916727260268334,0.0038277136922413688,0.001939237233354881,0.012359550561797751,0.00423623224520309,0.003959158157949573,0.011015911872705016,0.010325655281969815,0.010405827263267432,0.0037600716204118172,0.0,0.15625,0.011015911872705016,0
0.09676389184585904,0.023809523809523808,0.012987012987012988,0.008917197452229299,0.03464335614229929,0.0015596203559114846,0.00014617200573033786,0.00014615711172805997,0.006153082419951142,0.0012928248222365873,0.013483146067415729,0.00323947171692001,0.003021462804750989,0.013463892288861688,0.0071485305798252565,0.007284079084287202,0.0028648164726947185,0.0,0.15625,0.012239902080783351,0
0.0,0.0,0.025974025974025976,0.016560509554140127,0.06996739870311325,0.004868803778944177,0.0007908674836357227,0.0007908518332140656,0.011293714972500556,0.004848093083387202,0.017977528089887642,0.00897084475454772,0.009064388414252968,0.017135862913096694,0.011914217633042096,0.012486992715920915,0.009131602506714413,0.0,0.203125,0.017135862913096694,0
0.023099850968703428,0.023809523809523808,0.06493506493506494,0.13503184713375796,0.0694300146884964,0.041066734642383015,0.006417014573920674,0.006416995245035192,0.11406717441571845,0.041047188106011635,0.10898876404494384,0.060054821829055575,0.05636590956449261,0.11138310893512852,0.12073073868149325,0.12382934443288242,0.053715308863025966,0.01282051282051282,0.234375,0.11015911872705016,0
0.0,0.0,0.025974025974025976,0.003821656050955413,0.06305305771504317,0.0014527439126216124,0.00023223774391844702,0.00023222128517502448,0.0021294106888578267,0.0012928248222365873,0.0101123595505618,0.00299028158484924,0.003021462804750989,0.008567931456548347,0.010325655281969815,0.010405827263267432,0.003043867502238138,0.0,0.15625,0.008567931456548347,0
0.24760485416223124,0.2380952380952381,0.2857142857142857,0.05605095541401273,0.04248916275570523,0.010495223635725434,0.0010755605798761338,0.0010755512155474817,0.04380315361803859,0.010342598577892695,0.07303370786516854,0.01819087964116621,0.016565951239841642,0.05263157894736842,0.021445591739475776,0.021852237252861603,0.01539838854073411,0.0,0.203125,0.04039167686658506,1
0.5971896955503513,0.09523809523809523,0.4285714285714286,0.029299363057324838,0.0282305735678716,0.0043848431103372144,0.00032653315659625067,0.00032652219150682514,0.025134884450076424,0.004201680672268909,0.08314606741573034,0.00897084475454772,0.007709939570743905,0.026927784577723376,0.014297061159650515,0.015608740894901147,0.006803939122649956,0.2435897435897436,0.140625,0.02203182374541004,0
0.15211837342984882,0.023809523809523808,0.05194805194805195,0.007643312101910828,0.011643320316698312,0.0010356887594209106,4.419744567278493e-05,4.4188821085581956e-05,0.011247991430101769,0.0009696186166774404,0.012359550561797751,0.00299028158484924,0.002396332569285268,0.008567931456548347,0.003177124702144559,0.0031217481789802297,0.0019695613249776185,0.0,0.03125,0.0073439412484700125,0
0.0,0.0,0.012987012987012988,0.008917197452229299,0.03682871780174112,0.002159292012515748,0.00020757695260884777,0.00020755735589499973,0.008661345317256066,0.001939237233354881,0.011235955056179777,0.00373785198106155,0.004375911648260054,0.011015911872705016,0.0071485305798252565,0.006243496357960458,0.004834377797672337,0.0,0.140625,0.011015911872705016,0
0.0,0.0,0.03896103896103896,0.06624203821656051,0.13165908358112707,0.019899704215133655,0.0056650933542936426,0.005665073208749256,0.028472703045187925,0.01971557853910796,0.05393258426966293,0.03314228756541241,0.029589497812044174,0.055079559363525085,0.048451151707704525,0.054110301768990635,0.027036705461056403,0.0,0.421875,0.055079559363525085,0
0.0,0.0,0.16883116883116886,0.08152866242038216,0.07100634113137247,0.02057576236195216,0.003295850530365113,0.0032958404775763595,0.05475067605523404,0.02036199095022625,0.060674157303370786,0.03538499875404934,0.03052719316524276,0.050183598531211744,0.06671961874503575,0.06867845993756505,0.027036705461056403,0.0,0.25,0.050183598531211744,0
0.4418777943368107,0.14285714285714285,0.29870129870129875,0.06114649681528664,0.03697202020563895,0.011828701194796754,0.0010754194190787118,0.0010754045651571679,0.05620076554273845,0.011635423400129285,0.0853932584269663,0.021430351358086217,0.018649718691394042,0.0452876376988984,0.01906274821286736,0.02081165452653486,0.016651745747538048,0.20512820512820512,0.15625,0.0379436964504284,1
