PERCENT_COMMENTS,LOC_CODE_AND_COMMENT,HALSTEAD_PROG_TIME,HALSTEAD_EFFORT,HALSTEAD_VOLUME,HALSTEAD_CONTENT,HALSTEAD_LENGTH,HALSTEAD_DIFFICULTY,NUM_OPERATORS,HALSTEAD_ERROR_EST,NODE_COUNT,NUM_UNIQUE_OPERANDS,EDGE_COUNT,CALL_PAIRS,CYCLOMATIC_COMPLEXITY,LOC_BLANK,LOC_TOTAL,MAINTENANCE_SEVERITY,NUMBER_OF_LINES,LOC_EXECUTABLE,NUM_OPERANDS,BRANCH_COUNT,LOC_COMMENTS,Defective
0.0336,0.0,0.08718843287847639,0.08718833138700254,0.16533331324041614,0.2304405874499333,0.2116212338593974,0.4798197492163009,0.2274881516587678,0.16666666666666666,0.2769230769230769,0.2129032258064516,0.2731277533039648,0.3555555555555556,0.2352941176470588,0.21428571428571427,0.2647058823529412,0.03225806451612903,0.2295081967213115,0.26582278481012656,0.1887477313974592,0.26785714285714285,0.02631578947368421,0
0.0,0.0,0.0004532503332177809,0.00045299287091076347,0.0027841248372944645,0.024966622162883832,0.0043041606886657134,0.032131661442006264,0.0035545023696682467,0.002824858757062147,0.015384615384615384,0.019354838709677417,0.013215859030837005,0.04444444444444444,0.0,0.0,0.0,0.4623655913978495,0.003278688524590161,0.0,0.007259528130671506,0.0,0.0,0
0.0,0.0,0.0049987301575531535,0.004998558596630112,0.025541237259049814,0.10307076101468624,0.039454806312769014,0.11344043887147336,0.04146919431279621,0.025423728813559324,0.05128205128205128,0.06451612903225806,0.04405286343612335,0.15555555555555556,0.0,0.0,0.02941176470588235,0.4623655913978495,0.022950819672131143,0.02953586497890295,0.038112522686025406,0.0,0.0,0
0.32662857142857143,0.1111111111111111,0.007885999662611205,0.007886016962644267,0.038147031177300526,0.1465954606141522,0.05308464849354376,0.13146551724137934,0.05568720379146922,0.03954802259887005,0.07179487179487179,0.10967741935483873,0.06607929515418504,0.2,0.029411764705882342,0.17857142857142855,0.037815126050420166,0.2795698924731184,0.052459016393442616,0.033755274261603366,0.05081669691470055,0.035714285714285705,0.02631578947368421,1
0.0,0.0,0.04950686240160266,0.0495067087693196,0.14435442398943615,0.3326212728081887,0.18077474892395984,0.28742163009404403,0.1765402843601896,0.1440677966101695,0.15897435897435894,0.2645161290322581,0.15859030837004404,0.2666666666666667,0.14705882352941174,0.42857142857142855,0.21008403361344533,0.5376344086021505,0.20327868852459016,0.2109704641350211,0.1887477313974592,0.14285714285714285,0.0,0
0.0,0.0,0.016613926494969136,0.016613686474727298,0.057793194905692014,0.14899866488651534,0.08249641319942612,0.2164968652037618,0.08767772511848343,0.05932203389830507,0.18974358974358974,0.10967741935483873,0.19383259911894274,0.08888888888888889,0.2058823529411765,0.14285714285714285,0.06722689075630252,1.0000000000000002,0.06885245901639342,0.06751054852320675,0.07622504537205083,0.25,0.0,1
0.12708571428571427,0.0,0.01644059763543596,0.0164403061182016,0.0596251038395681,0.1633288829550512,0.08608321377331421,0.20572100313479627,0.08293838862559241,0.05932203389830507,0.0564102564102564,0.11612903225806452,0.048458149779735685,0.1111111111111111,0.0,0.17857142857142855,0.0546218487394958,0.4623655913978495,0.0622950819672131,0.05485232067510548,0.09255898366606173,0.0,0.02631578947368421,0
0.3462857142857143,0.0,0.025434851521122948,0.025434783299014004,0.07061749929831766,0.13818424566088114,0.09899569583931134,0.2921238244514107,0.1066350710900474,0.07062146892655367,0.14358974358974358,0.11612903225806452,0.14096916299559473,0.22222222222222224,0.1176470588235294,0.17857142857142855,0.10084033613445376,0.10752688172043012,0.11147540983606556,0.10126582278481013,0.08892921960072595,0.14285714285714285,0.13157894736842105,0
0.08159999999999999,0.0,0.017975840243315406,0.017975651740467752,0.06977453863208675,0.2123275478415665,0.09540889526542323,0.19083072100313486,0.0995260663507109,0.07062146892655367,0.13846153846153847,0.14838709677419354,0.1365638766519824,0.17777777777777778,0.1176470588235294,0.14285714285714285,0.09663865546218488,0.6451612903225807,0.0918032786885246,0.0970464135021097,0.09074410163339383,0.12499999999999994,0.02631578947368421,0
0.22537142857142856,0.3333333333333333,0.3320471157892395,0.3320470699947022,0.4275882659875261,0.4283489096573209,0.4641319942611191,0.7548981191222571,0.4715639810426541,0.4293785310734464,0.5230769230769231,0.5612903225806452,0.5550660792951543,0.4222222222222223,0.7058823529411764,0.7857142857142857,0.5336134453781511,0.5483870967741935,0.5278688524590164,0.5232067510548523,0.4537205081669691,0.7142857142857142,0.2894736842105263,0
0.2285714285714285,0.0,0.006660957010117339,0.0066608541364157215,0.019665000838251387,0.023319982198486883,0.0272596843615495,0.22296238244514108,0.027251184834123227,0.019774011299435026,0.015384615384615384,0.05161290322580647,0.013215859030837005,0.022222222222222227,0.0,0.0,0.021008403361344536,0.4623655913978495,0.022950819672131143,0.021097046413502102,0.029038112522686024,0.0,0.02631578947368421,1
0.17577142857142858,0.0,0.026958662457339785,0.026958611426059008,0.12144190541133655,0.454828660436137,0.14634146341463414,0.16163793103448276,0.15047393364928913,0.12146892655367232,0.19487179487179487,0.3161290322580645,0.18502202643171808,0.4,0.1176470588235294,0.3571428571428571,0.13445378151260504,0.10752688172043012,0.14754098360655735,0.1350210970464135,0.14156079854809436,0.14285714285714285,0.07894736842105263,0
0.104,0.1111111111111111,0.009919910326259909,0.009919893331859459,0.0350266639290067,0.08362260792167336,0.04949784791965567,0.1994514106583072,0.05213270142180095,0.036723163841807904,0.0564102564102564,0.08387096774193549,0.05726872246696036,0.1111111111111111,0.05882352941176471,0.17857142857142855,0.07563025210084033,0.19354838709677424,0.07540983606557376,0.07172995780590716,0.04718693284936479,0.05357142857142857,0.0,1
0.0,0.0,0.0051943044322135855,0.005194115709975053,0.020007836237701724,0.04775255896751223,0.028694404591104738,0.15948275862068967,0.03554502369668247,0.019774011299435026,0.035897435897435895,0.04516129032258065,0.03964757709251101,0.06666666666666668,0.05882352941176471,0.0,0.050420168067226885,0.19354838709677424,0.03934426229508197,0.050632911392405056,0.019963702359346643,0.05357142857142857,0.0,0
0.0,0.0,0.0017203121031742349,0.0017201576506506828,0.006938649416897264,0.012550066755674223,0.010760401721664276,0.10286050156739812,0.008293838862559242,0.008474576271186442,0.010256410256410256,0.025806451612903226,0.008810572687224669,0.022222222222222227,0.0,0.0,0.01680672268907563,0.4623655913978495,0.016393442622950817,0.016877637130801686,0.01633393829401089,0.0,0.0,0
0.0,0.0,0.01385549501918976,0.01385527211627281,0.03575189265861317,0.047797062750333776,0.04949784791965567,0.2950626959247649,0.04976303317535546,0.036723163841807904,0.030769230769230767,0.07741935483870968,0.03083700440528635,0.04444444444444444,0.029411764705882342,0.0,0.05882352941176471,1.0000000000000002,0.045901639344262286,0.05907172995780589,0.05081669691470055,0.035714285714285705,0.0,0
0.0,0.0,0.0019171222342306274,0.0019170021144301773,0.009295171860371806,0.031820204717400984,0.015064562410329984,0.09071316614420064,0.016587677725118488,0.011299435028248588,0.030769230769230767,0.025806451612903226,0.026431718061674013,0.08888888888888889,0.0,0.0,0.021008403361344536,0.4623655913978495,0.016393442622950817,0.021097046413502102,0.014519056261343012,0.0,0.0,0
0.1558857142857143,0.0,0.056785129681501276,0.05678497617414729,0.12468000459625482,0.19919893190921228,0.1606886657101865,0.4004702194357367,0.1789099526066351,0.12429378531073446,0.26153846153846155,0.1870967741935484,0.2643171806167401,0.2888888888888889,0.2647058823529412,0.17857142857142855,0.15546218487394958,0.021505376344086016,0.14754098360655735,0.15611814345991562,0.13430127041742287,0.32142857142857145,0.07894736842105263,0
0.0,0.0,0.022325436828891355,0.022325196906685718,0.06011675240691172,0.10809968847352024,0.08034433285509326,0.2987852664576802,0.08056872037914692,0.06214689265536723,0.09230769230769233,0.12903225806451613,0.09691629955947137,0.13333333333333333,0.1176470588235294,0.10714285714285714,0.07142857142857142,0.6451612903225807,0.06557377049180327,0.07172995780590716,0.08166969147005446,0.14285714285714285,0.0,0
0.0,0.0,0.002681499415130961,0.0026812934850884915,0.015005641714403044,0.06831330663106364,0.022955523672883792,0.0865987460815047,0.02251184834123223,0.01694915254237288,0.015384615384615384,0.05161290322580647,0.013215859030837005,0.06666666666666668,0.0,0.0,0.01680672268907563,0.4623655913978495,0.013114754098360656,0.016877637130801686,0.02540834845735028,0.0,0.0,0
0.4749714285714286,0.0,0.07859119785999108,0.07859094173889633,0.1860126924446236,0.3440587449933244,0.22094691535150648,0.37284482758620696,0.2322274881516588,0.1864406779661017,0.2461538461538461,0.3290322580645161,0.24229074889867844,0.4222222222222223,0.2058823529411765,0.42857142857142855,0.2394957983193277,0.04301075268817205,0.2819672131147541,0.2405063291139241,0.20508166969147004,0.21428571428571427,0.42105263157894735,0
0.0,0.0,0.013874341829228129,0.01387430773803174,0.06473466988906826,0.2456608811748999,0.08393113342898137,0.14733542319749215,0.09004739336492891,0.06497175141242938,0.09230769230769233,0.18064516129032251,0.08810572687224671,0.2888888888888889,0.05882352941176471,0.25,0.07983193277310924,0.19354838709677424,0.08852459016393442,0.08016877637130801,0.07622504537205083,0.05357142857142857,0.0,1
0.4571428571428571,0.0,0.0769197020844572,0.07691956608737903,0.12323708198098585,0.12763684913217624,0.1556671449067432,0.5724921630094044,0.1575829383886256,0.12429378531073446,0.14871794871794872,0.1870967741935484,0.14977973568281938,0.17777777777777778,0.14705882352941174,0.17857142857142855,0.1680672268907563,0.07526881720430109,0.18688524590163927,0.16877637130801687,0.1542649727767695,0.14285714285714285,0.2894736842105263,0
0.32,0.2222222222222222,0.19597283834812965,0.1959725499125074,0.30058847131202354,0.35371606586559856,0.3414634146341464,0.6191222570532916,0.3471563981042654,0.30225988700564976,0.3282051282051282,0.4258064516129032,0.3392070484581498,0.3555555555555556,0.38235294117647056,0.6785714285714285,0.3529411764705882,0.0,0.3836065573770492,0.3459915611814345,0.3339382940108893,0.375,0.3157894736842105,1
0.0,0.0,0.004790797318933135,0.004790625754440996,0.014389668221984038,0.012149532710280374,0.02367288378766141,0.2000391849529781,0.027251184834123227,0.014124293785310738,0.04102564102564102,0.019354838709677417,0.04405286343612335,0.0,0.05882352941176471,0.03571428571428571,0.037815126050420166,0.19354838709677424,0.032786885245901634,0.03797468354430378,0.019963702359346643,0.07142857142857142,0.0,0
0.0,0.0,0.0021948809592223007,0.0021946750208271847,0.008239351852723942,0.01148197596795728,0.012195121951219513,0.12245297805642633,0.01184834123222749,0.008474576271186442,0.005128205128205124,0.025806451612903226,0.004405286343612334,0.022222222222222227,0.0,0.07142857142857142,0.021008403361344536,0.4623655913978495,0.022950819672131143,0.021097046413502102,0.014519056261343012,0.0,0.0,0
0.2432,0.1111111111111111,0.04632453218200951,0.04632430983641296,0.08643219488120378,0.09928793947485537,0.11836441893830706,0.4725705329153606,0.13388625592417064,0.08757062146892655,0.2358974358974359,0.10967741935483873,0.25550660792951546,0.17777777777777778,0.3529411764705882,0.25,0.1638655462184874,0.3870967741935484,0.17049180327868854,0.16033755274261602,0.09618874773139746,0.42857142857142855,0.10526315789473684,1
0.21988571428571427,0.0,0.055601179254173023,0.05560092273846215,0.1641644705736088,0.3878059635068981,0.19368723098995694,0.2844827586206896,0.1966824644549764,0.1638418079096045,0.2153846153846154,0.34838709677419355,0.20704845814977973,0.4222222222222223,0.14705882352941174,0.3571428571428571,0.18067226890756305,0.3870967741935484,0.1901639344262296,0.18143459915611806,0.19056261343012704,0.1607142857142857,0.13157894736842105,0
0.0,0.0,0.0110161149494751,0.011016080809218188,0.04373882723921434,0.1300400534045394,0.06025824964131996,0.17633228840125392,0.06516587677725118,0.04519774011299435,0.09230769230769233,0.10967741935483873,0.09251101321585904,0.13333333333333333,0.08823529411764706,0.10714285714285714,0.046218487394957986,0.13978494623655915,0.045901639344262286,0.04641350210970463,0.0544464609800363,0.10714285714285712,0.0,0
0.3730285714285714,0.2222222222222222,0.028259401314086108,0.028259230152424868,0.11479899861923985,0.3817979528259902,0.14203730272596846,0.1857366771159875,0.15521327014218012,0.11581920903954802,0.1794871794871795,0.2645161290322581,0.1806167400881057,0.3555555555555556,0.1764705882352941,0.3571428571428571,0.1638655462184874,0.6021505376344086,0.18032786885245905,0.15611814345991562,0.1234119782214156,0.17857142857142855,0.15789473684210525,1
0.20617142857142856,0.0,0.29051338092616313,0.2905131799366607,0.4554200958055408,0.5717846016911438,0.4992826398852224,0.6087382445141066,0.5177725118483413,0.4548022598870056,0.641025641025641,0.567741935483871,0.6387665198237886,0.6,0.5882352941176471,0.75,0.44957983193277307,0.31182795698924737,0.4557377049180328,0.4514767932489451,0.4718693284936479,0.6785714285714285,0.2894736842105263,1
0.0,0.0,0.004759282980836193,0.004759008427768355,0.018515937136796973,0.044014241210502895,0.0272596843615495,0.15438871473354235,0.027251184834123227,0.019774011299435026,0.030769230769230767,0.05161290322580647,0.03083700440528635,0.06666666666666668,0.029411764705882342,0.03571428571428571,0.02941176470588235,0.2795698924731184,0.026229508196721308,0.02953586497890295,0.029038112522686024,0.035714285714285705,0.0,0
0.06354285714285714,0.0,0.027660319926145226,0.02766016591887341,0.08343050142502736,0.18811748998664887,0.1047345767575323,0.2672413793103449,0.10900473933649288,0.0847457627118644,0.13846153846153847,0.2,0.14096916299559473,0.2,0.14705882352941174,0.07142857142857142,0.13025210084033614,0.07526881720430109,0.11147540983606556,0.1308016877637131,0.0998185117967332,0.14285714285714285,0.02631578947368421,0
0.5872,0.1111111111111111,0.3063413027533027,0.306341239352861,0.378858546490929,0.3571428571428571,0.4225251076040173,0.7874216300940439,0.43009478672985785,0.3785310734463277,0.4820512820512821,0.4709677419354839,0.4845814977973569,0.6,0.4705882352941176,0.3214285714285714,0.3277310924369748,0.5268817204301076,0.38032786885245895,0.3248945147679325,0.411978221415608,0.5535714285714285,0.7105263157894737,0
