LOC_COMMENTS,LOC_BLANK,EDGE_COUNT,MAINTENANCE_SEVERITY,NUM_UNIQUE_OPERANDS,HALSTEAD_ERROR_EST,NODE_COUNT,HALSTEAD_DIFFICULTY,NUMBER_OF_LINES,MULTIPLE_CONDITION_COUNT,HALSTEAD_CONTENT,CONDITION_COUNT,HALSTEAD_EFFORT,HALSTEAD_PROG_TIME,BRANCH_COUNT,HALSTEAD_VOLUME,NUM_OPERANDS,CYCLOMATIC_COMPLEXITY,MODIFIED_CONDITION_COUNT,NUM_OPERATORS,HALSTEAD_LENGTH,LOC_EXECUTABLE,LOC_TOTAL,CALL_PAIRS,DECISION_COUNT,DESIGN_COMPLEXITY,ESSENTIAL_DENSITY,Defective
0.14285714285714285,0.14705882352941174,0.06201550387596898,0.30208333333333337,0.1208791208791209,0.04878048780487805,0.06666666666666668,0.06662225183211193,0.13855421686746988,0.043478260869565216,0.18467373910982046,0.05128205128205128,0.005923503035535742,0.005923166320467807,0.04255319148936172,0.04630565426705355,0.08108108108108109,0.038461538461538464,0.045454545454545456,0.06397306397306396,0.06990291262135923,0.1111111111111111,0.1111111111111111,0.12,0.05882352941176471,0.07999999999999999,0.0,0
0.26190476190476186,0.4411764705882353,0.5038759689922481,0.8020833333333335,0.5494505494505495,0.3414634146341464,0.4857142857142858,0.3404397068620919,0.4879518072289157,0.5,0.3874236946601079,0.5897435897435896,0.1288803594338478,0.1288799292487995,0.5957446808510638,0.3377427487801433,0.3873873873873874,0.5384615384615385,0.6363636363636365,0.3703703703703704,0.37864077669902907,0.5092592592592593,0.5092592592592593,0.4,0.5294117647058824,0.36000000000000004,0.0,1
0.26190476190476186,0.3529411764705882,0.4108527131782946,0.4791666666666667,0.5714285714285715,0.3089430894308943,0.4095238095238096,0.225405285365312,0.3855421686746988,0.3695652173913043,0.5037041427132105,0.4358974358974359,0.08248872003462666,0.08248826089709417,0.425531914893617,0.3043257370760387,0.3738738738738739,0.38461538461538464,0.4545454545454545,0.31986531986531985,0.3436893203883495,0.3796296296296296,0.3796296296296296,0.56,0.4117647058823529,0.32,0.0,1
0.30952380952380953,0.4411764705882353,0.3488372093023256,0.6562500000000001,0.40659340659340665,0.2926829268292683,0.3904761904761905,0.3097934710193204,0.4096385542168675,0.13043478260869565,0.36033900314111306,0.15384615384615385,0.10260511925783,0.10260455920408984,0.17021276595744686,0.29041284952020785,0.40540540540540543,0.15384615384615385,0.18181818181818185,0.3097643097643097,0.35145631067961164,0.3703703703703704,0.3703703703703704,0.4,0.1176470588235294,0.16,0.0,0
0.0,0.05882352941176471,0.03875968992248062,0.4791666666666667,0.14285714285714288,0.06504065040650406,0.047619047619047616,0.18809682433932934,0.04819277108433735,0.0,0.10662004385704972,0.0,0.016109300278757423,0.016108969920527447,0.0,0.06281039785261737,0.1036036036036036,0.0,0.0,0.07407407407407407,0.0854368932038835,0.05555555555555555,0.05555555555555555,0.16,0.0,0.04,0.0,0
0.30952380952380953,0.2647058823529412,0.3255813953488372,0.04166666666666667,0.3186813186813187,0.38211382113821135,0.3047619047619048,1.0,0.3975903614457832,0.4347826086956522,0.14194274877022464,0.5128205128205128,0.388093047438235,0.3880930059660582,0.425531914893617,0.3817309468696681,0.5090090090090089,0.38461538461538464,0.4545454545454545,0.4141414141414141,0.4563106796116505,0.4074074074074074,0.4074074074074074,0.04,0.5882352941176471,0.04,0.0,0
0.023809523809523808,0.029411764705882363,0.007751937984496123,0.4791666666666667,0.010989010989010992,0.008130081300813006,0.009523809523809523,0.027759271596713302,0.04216867469879519,0.0,0.04622770106086648,0.0,0.0006125707552696149,0.0006117201079241753,0.0,0.004659363827035719,0.004504504504504504,0.0,0.0,0.016835016835016838,0.009708737864077669,0.04629629629629629,0.04629629629629629,0.0,0.0,0.0,0.0,0
0.023809523809523808,0.05882352941176471,0.08527131782945736,1.0,0.10989010989010993,0.04065040650406504,0.08571428571428574,0.09482567177437264,0.04819277108433735,0.043478260869565216,0.12682984650032594,0.05128205128205128,0.006701286909203534,0.006700326591136084,0.0851063829787234,0.04129038568121801,0.054054054054054064,0.07692307692307693,0.0909090909090909,0.06397306397306396,0.05825242718446603,0.04629629629629629,0.04629629629629629,0.2,0.0,0.04,1.0,0
0.0,0.14705882352941174,0.1395348837209302,0.1041666666666667,0.2637362637362637,0.15447154471544716,0.1238095238095238,0.30646235842771485,0.1987951807228916,0.043478260869565216,0.17868784448527236,0.05128205128205128,0.05450864160491836,0.05450844868189125,0.14893617021276595,0.1519142785729034,0.16216216216216214,0.19230769230769235,0.045454545454545456,0.202020202020202,0.18446601941747573,0.25925925925925924,0.25925925925925924,0.24,0.05882352941176471,0.24,0.0,0
0.023809523809523808,0.05882352941176471,0.02325581395348837,0.4791666666666667,0.09890109890109892,0.03252032520325203,0.028571428571428574,0.05463024650233178,0.04819277108433735,0.0,0.14502459550761573,0.0,0.003783732170018143,0.003783677796091936,0.0,0.031767895760658124,0.058558558558558564,0.0,0.0,0.043771043771043766,0.04854368932038836,0.04629629629629629,0.04629629629629629,0.08,0.0,0.04,0.0,0
0.0,0.029411764705882363,0.124031007751938,0.4791666666666667,0.3076923076923077,0.14634146341463414,0.1523809523809524,0.07728181212524983,0.1325301204819277,0.0,0.5287737805962189,0.0,0.0189017537383865,0.018901027975727267,0.0,0.14562753344417995,0.22072072072072071,0.0,0.0,0.16835016835016836,0.19029126213592232,0.04629629629629629,0.1944444444444444,0.08,0.0,0.04,0.0,0
0.0,0.3235294117647059,0.2325581395348837,0.7187500000000001,0.3626373626373627,0.3170731707317073,0.2,0.6606706640017765,0.3373493975903615,0.21739130434782608,0.18301428317430216,0.25641025641025644,0.21930946476566435,0.21930931795761052,0.3404255319148936,0.3166275443115009,0.36936936936936937,0.3461538461538462,0.2727272727272727,0.3670033670033669,0.3689320388349514,0.4166666666666666,0.4166666666666666,0.08,0.2352941176470588,0.2,0.0,0
0.16666666666666666,0.14705882352941174,0.05426356589147287,0.7395833333333334,0.10989010989010993,0.04878048780487805,0.047619047619047616,0.1836553408838552,0.1325301204819277,0.06521739130434782,0.08261719907544599,0.07692307692307691,0.012845717102377498,0.012845101030835191,0.0851063829787234,0.04964192177702431,0.07207207207207207,0.07692307692307693,0.0909090909090909,0.06734006734006734,0.06796116504854369,0.0925925925925926,0.0925925925925926,0.0,0.05882352941176471,0.0,0.0,0
0.14285714285714285,0.08823529411764705,0.06201550387596898,1.0,0.1318681318681319,0.06504065040650406,0.05714285714285716,0.20430823895180988,0.10240963855421688,0.043478260869565216,0.10590884845611333,0.05128205128205128,0.01830943747599744,0.018308711343680492,0.0851063829787234,0.06727686673404405,0.1036036036036036,0.07692307692307693,0.0909090909090909,0.08754208754208752,0.09320388349514563,0.07407407407407407,0.07407407407407407,0.08,0.0,0.04,1.0,0
0.023809523809523808,0.0,0.007751937984496123,0.4791666666666667,0.03296703296703297,0.016260162601626015,0.009523809523809523,0.10726182544970016,0.01807228915662651,0.0,0.03490784092929533,0.0,0.0032230741906188343,0.003223019466792484,0.0,0.0146491485454091,0.01801801801801801,0.0,0.0,0.026936026936026945,0.021359223300970873,0.018518518518518517,0.018518518518518517,0.04,0.0,0.04,0.0,0
0.023809523809523808,0.029411764705882363,0.06201550387596898,0.30208333333333337,0.09890109890109892,0.03252032520325203,0.06666666666666668,0.05463024650233178,0.060240963855421686,0.043478260869565216,0.14502459550761573,0.05128205128205128,0.003783732170018143,0.003783677796091936,0.04255319148936172,0.031767895760658124,0.058558558558558564,0.038461538461538464,0.045454545454545456,0.043771043771043766,0.04854368932038836,0.07407407407407407,0.07407407407407407,0.2,0.05882352941176471,0.07999999999999999,0.0,0
0.0,0.14705882352941174,0.08527131782945736,0.16666666666666669,0.1318681318681319,0.05691056910569105,0.0761904761904762,0.13990672884743505,0.10843373493975904,0.10869565217391304,0.12238487524447345,0.1282051282051282,0.011351593656973654,0.011351033388275807,0.12765957446808512,0.05480933285517122,0.08108108108108109,0.1153846153846154,0.13636363636363635,0.07407407407407407,0.07572815533980583,0.12037037037037035,0.12037037037037035,0.08,0.1176470588235294,0.07999999999999999,0.0,0
0.0,0.05882352941176471,0.015503875968992246,0.4791666666666667,0.07692307692307693,0.024390243902439025,0.019047619047619056,0.11547856984232735,0.054216867469879526,0.0,0.06365198838380845,0.0,0.005238254394047698,0.005237917251324033,0.0,0.0260190830154642,0.045045045045045036,0.0,0.0,0.03367003367003367,0.03689320388349514,0.06481481481481481,0.06481481481481481,0.04,0.0,0.04,0.0,0
0.07142857142857142,0.05882352941176471,0.16279069767441862,0.1041666666666667,0.1318681318681319,0.07317073170731707,0.1523809523809524,0.13990672884743505,0.10843373493975904,0.17391304347826084,0.17116102649202872,0.20512820512820512,0.01497056659078702,0.014970292257196137,0.2127659574468085,0.07450363511883415,0.0900900900900901,0.19230769230769235,0.22727272727272724,0.12121212121212124,0.10679611650485438,0.12037037037037035,0.12037037037037035,0.24,0.1764705882352941,0.2,0.0,0
0.14285714285714285,0.08823529411764705,0.06201550387596898,0.30208333333333337,0.15384615384615385,0.04878048780487805,0.06666666666666668,0.06862091938707528,0.1325301204819277,0.043478260869565216,0.1992532448290168,0.05128205128205128,0.006567164721053365,0.006566544731139311,0.04255319148936172,0.05093513296167096,0.06756756756756757,0.038461538461538464,0.045454545454545456,0.07407407407407407,0.06990291262135923,0.12037037037037035,0.12037037037037035,0.16,0.05882352941176471,0.07999999999999999,0.0,0
0.3333333333333333,0.29411764705882354,0.1937984496124031,0.21875,0.3296703296703297,0.17073170731707318,0.2190476190476191,0.12325116588940707,0.31927710843373497,0.08695652173913042,0.4587802998873941,0.10256410256410256,0.030249035514522838,0.030248997657285594,0.0851063829787234,0.1733446353470479,0.2477477477477477,0.07692307692307693,0.0909090909090909,0.202020202020202,0.22135922330097088,0.2685185185185185,0.2685185185185185,0.32,0.1176470588235294,0.12,0.0,0
1.0,0.5882352941176471,0.18604651162790692,0.13541666666666669,0.3406593406593407,0.22764227642276424,0.1904761904761905,0.3559848989562514,0.6385542168674698,0.17391304347826084,0.23653173709476685,0.20512820512820512,0.08962596079059243,0.0896256763132579,0.17021276595744686,0.2231821688999011,0.26576576576576577,0.15384615384615385,0.18181818181818185,0.26936026936026936,0.2679611650485437,0.3333333333333333,0.4074074074074074,0.28,0.2352941176470588,0.16,0.0,0
0.16666666666666666,0.1764705882352941,0.13178294573643412,0.13541666666666669,0.20879120879120885,0.11382113821138212,0.1238095238095238,0.2447257383966245,0.1927710843373494,0.08695652173913042,0.1637527410656078,0.10256410256410256,0.0347606245169346,0.034759795180993584,0.14893617021276595,0.11514741520772885,0.13963963963963966,0.15384615384615385,0.0909090909090909,0.15488215488215487,0.14757281553398058,0.17592592592592593,0.17592592592592593,0.2,0.1176470588235294,0.16,0.0,0
0.07142857142857142,0.14705882352941174,0.06976744186046513,0.21875,0.20879120879120885,0.07317073170731707,0.06666666666666668,0.07172995780590717,0.10240963855421688,0.06521739130434782,0.26474248799857764,0.07692307692307691,0.008979605314256971,0.008978703153371202,0.0851063829787234,0.06963235853465045,0.1081081081081081,0.07692307692307693,0.0909090909090909,0.08417508417508418,0.09320388349514563,0.08333333333333333,0.08333333333333333,0.16,0.05882352941176471,0.12,0.0,0
0.0,0.029411764705882363,0.02325581395348837,0.4791666666666667,0.08791208791208792,0.024390243902439025,0.028571428571428574,0.04330446369087276,0.060240963855421686,0.0,0.1231553369288212,0.0,0.002537939019679141,0.0025377703976487073,0.0,0.023074039057151243,0.045045045045045036,0.0,0.0,0.030303030303030307,0.03495145631067961,0.08333333333333333,0.08333333333333333,0.12,0.0,0.04,0.0,0
0.42857142857142855,0.1764705882352941,0.10852713178294572,0.30208333333333337,0.16483516483516486,0.0975609756097561,0.1238095238095238,0.19298245614035087,0.2590361445783133,0.043478260869565216,0.16422687133289873,0.05128205128205128,0.023709841283637848,0.023709005051031143,0.04255319148936172,0.09385833360501636,0.1216216216216216,0.038461538461538464,0.045454545454545456,0.13468013468013468,0.12815533980582525,0.17592592592592593,0.17592592592592593,0.24,0.05882352941176471,0.07999999999999999,0.0,0
0.023809523809523808,0.08823529411764705,0.1007751937984496,0.30208333333333337,0.20879120879120885,0.08130081300813008,0.1142857142857143,0.06107039751276928,0.13855421686746988,0.043478260869565216,0.3460558288389736,0.05128205128205128,0.009610728504181872,0.009609826737172773,0.04255319148936172,0.08260793966463448,0.13063063063063066,0.038461538461538464,0.045454545454545456,0.10437710437710436,0.1145631067961165,0.17592592592592593,0.17592592592592593,0.24,0.05882352941176471,0.07999999999999999,0.0,0
0.07142857142857142,0.3235294117647059,0.1007751937984496,0.4791666666666667,0.20879120879120885,0.21138211382113825,0.1238095238095238,0.326004885631801,0.20481927710843373,0.0,0.2425176317193149,0.0,0.07868427948953458,0.07868415838955235,0.0,0.2109591497408144,0.3603603603603604,0.0,0.0,0.2491582491582492,0.2970873786407767,0.1851851851851852,0.1851851851851852,0.12,0.0,0.04,0.0,0
0.0,0.0,0.06976744186046513,0.21875,0.08791208791208792,0.04065040650406504,0.06666666666666668,0.0655118809682434,0.03614457831325302,0.08695652173913042,0.15148462039945476,0.10256410256410256,0.004871517581779217,0.004871293680798526,0.0851063829787234,0.03753844314761082,0.04954954954954957,0.07692307692307693,0.0909090909090909,0.06734006734006734,0.05825242718446603,0.05555555555555555,0.05555555555555555,0.04,0.1176470588235294,0.04,0.0,1
0.0,0.029411764705882363,0.08527131782945736,0.21875,0.08791208791208792,0.05691056910569105,0.08571428571428574,0.30779480346435706,0.054216867469879526,0.08695652173913042,0.049072482664612116,0.10256410256410256,0.021737439476937084,0.02173699916054436,0.0851063829787234,0.05534726523870071,0.0900900900900901,0.07692307692307693,0.0909090909090909,0.07070707070707072,0.07766990291262135,0.07407407407407407,0.07407407407407407,0.0,0.1176470588235294,0.0,0.0,0
0.0,0.0,0.0,0.4791666666666667,0.0,0.0,0.0,0.06284699089495893,0.0,0.0,0.012208854382741656,0.0,0.0008425188215016933,0.000842519347307921,0.0,0.002436996707201773,0.0,0.0,0.0,0.0101010101010101,0.0038834951456310674,0.0,0.0,0.0,0.0,0.0,0.0,0
0.09523809523809523,0.1176470588235294,0.06201550387596898,0.4791666666666667,0.3076923076923077,0.13821138211382114,0.0761904761904762,0.17010881634465913,0.14457831325301207,0.0,0.28258163930539915,0.0,0.031142445876959687,0.031141557547645745,0.0,0.1394250100522718,0.18468468468468469,0.0,0.0,0.16498316498316498,0.17281553398058253,0.14814814814814814,0.14814814814814814,0.36,0.0,0.04,0.0,0
0.0,0.029411764705882363,0.0,0.4791666666666667,0.03296703296703297,0.008130081300813006,0.0,0.027759271596713302,0.03614457831325302,0.0,0.07159367036093167,0.0,0.0009537199588850816,0.0009528127891373217,0.0,0.009017159499668543,0.022522522522522525,0.0,0.0,0.016835016835016838,0.017475728155339803,0.04629629629629629,0.04629629629629629,0.04,0.0,0.04,0.0,0
0.21428571428571427,0.5882352941176471,0.875968992248062,0.0,1.0,1.0,0.8285714285714286,0.9982234066178104,0.7530120481927711,0.13043478260869565,0.4265394417116104,0.15384615384615385,1.0000000000000002,1.0,0.6382978723404256,1.0,0.9864864864864864,1.0000000000000002,0.13636363636363635,1.0,1.0,0.8888888888888888,0.8888888888888888,0.52,0.1764705882352941,0.5599999999999999,0.0,0
0.0,0.0,0.015503875968992246,0.4791666666666667,0.06593406593406595,0.016260162601626015,0.019047619047619056,0.022207417277370647,0.01807228915662651,0.0,0.10448645765424053,0.0,0.0011497403311603914,0.0011478687834837616,0.0,0.013040785055260328,0.022522522522522525,0.0,0.0,0.0202020202020202,0.01941747572815534,0.027777777777777776,0.027777777777777776,0.12,0.0,0.04,0.0,0
0.2857142857142857,0.2058823529411765,0.1937984496124031,0.6145833333333334,0.19780219780219785,0.0975609756097561,0.18095238095238092,0.2760381967577171,0.2469879518072289,0.2391304347826087,0.12072541930895515,0.28205128205128205,0.033288344152088215,0.033288194721029084,0.25531914893617025,0.09865897260348404,0.13063063063063066,0.2307692307692308,0.2727272727272727,0.12121212121212124,0.12427184466019416,0.2037037037037037,0.2037037037037037,0.16,0.2941176470588235,0.12,0.0,0
0.09523809523809523,0.1176470588235294,0.124031007751938,0.30208333333333337,0.2307692307692308,0.07317073170731707,0.14285714285714288,0.03508771929824561,0.1325301204819277,0.043478260869565216,0.4008771409944883,0.05128205128205128,0.006482912838903197,0.006482803414194766,0.04255319148936172,0.07232473728251773,0.1081081081081081,0.038461538461538464,0.045454545454545456,0.09090909090909093,0.0970873786407767,0.12962962962962962,0.12962962962962962,0.4,0.05882352941176471,0.07999999999999999,0.0,0
0.07142857142857142,0.1176470588235294,0.0930232558139535,0.4791666666666667,0.15384615384615385,0.04878048780487805,0.1142857142857143,0.016433488785254288,0.11445783132530125,0.0,0.3625318556273337,0.0,0.0034926234782252,0.003492625657931017,0.0,0.04958486834240754,0.08108108108108109,0.0,0.0,0.07070707070707072,0.07378640776699029,0.1111111111111111,0.1111111111111111,0.4,0.0,0.04,0.0,0
0.07142857142857142,0.29411764705882354,0.20930232558139533,0.21875,0.38461538461538464,0.17886178861788618,0.2380952380952381,0.09171663335554074,0.2228915662650603,0.043478260869565216,0.5678895276477212,0.05128205128205128,0.02497827180837276,0.02497737963206925,0.0851063829787234,0.1743281278866321,0.2342342342342342,0.07692307692307693,0.045454545454545456,0.202020202020202,0.21553398058252424,0.2222222222222222,0.2222222222222222,0.6,0.05882352941176471,0.12,0.0,0
0.2857142857142857,0.2352941176470588,0.18604651162790692,0.40625,0.17582417582417584,0.13008130081300814,0.18095238095238092,0.3013546524539196,0.26506024096385544,0.1956521739130435,0.1447282640905589,0.2307692307692308,0.04463778186864322,0.0446371856381599,0.2127659574468085,0.12470250709092688,0.19369369369369369,0.19230769230769235,0.22727272727272724,0.15488215488215487,0.170873786407767,0.2222222222222222,0.2222222222222222,0.16,0.2352941176470588,0.12,0.0,0
0.5,0.2058823529411765,0.03875968992248062,0.4791666666666667,0.10989010989010993,0.04878048780487805,0.047619047619047616,0.1416833222296247,0.21084337349397592,0.0,0.10294553428554497,0.0,0.010113005886454902,0.01011227463884004,0.0,0.047520077375324654,0.07657657657657659,0.0,0.0,0.06397306397306396,0.06796116504854369,0.06481481481481481,0.06481481481481481,0.12,0.0,0.0,0.0,0
0.0,0.05882352941176471,0.08527131782945736,0.21875,0.05494505494505495,0.08943089430894308,0.08571428571428574,0.5940484121696646,0.054216867469879526,0.08695652173913042,0.03787115509986369,0.10256410256410256,0.061438912080692985,0.06143855327683859,0.0851063829787234,0.09165226746650147,0.14414414414414414,0.07692307692307693,0.0909090909090909,0.1447811447811448,0.1436893203883495,0.06481481481481481,0.06481481481481481,0.0,0.1176470588235294,0.0,0.0,0
0.30952380952380953,0.2647058823529412,0.2325581395348837,0.8229166666666667,0.4395604395604396,0.21951219512195125,0.2476190476190477,0.2280701754385965,0.3253012048192772,0.15217391304347824,0.3476560184910805,0.17948717948717946,0.05962593639442454,0.05962586013566095,0.17021276595744686,0.21579782436235992,0.2567567567567568,0.15384615384615385,0.18181818181818185,0.2457912457912458,0.25048543689320385,0.2962962962962963,0.2962962962962963,0.48,0.1764705882352941,0.16,0.0,0
0.0,0.05882352941176471,0.04651162790697674,0.4791666666666667,0.18681318681318684,0.07317073170731707,0.05714285714285716,0.09438152342882523,0.06626506024096386,0.0,0.2309607064540984,0.0,0.011202436621167058,0.01120193299469162,0.0,0.07336800008693857,0.11711711711711713,0.0,0.0,0.09090909090909093,0.10097087378640776,0.08333333333333333,0.08333333333333333,0.16,0.0,0.04,0.0,0
0.19047619047619047,0.4117647058823529,0.37209302325581395,0.4166666666666667,0.4175824175824176,0.23577235772357724,0.3238095238095238,0.1909837885853875,0.4337349397590362,0.5217391304347826,0.4386297635275292,0.5641025641025641,0.05564459526445418,0.05564406263850508,0.5957446808510638,0.23256338364902895,0.2972972972972973,0.5384615384615385,0.6363636363636365,0.26599326599326595,0.27961165048543685,0.46296296296296297,0.46296296296296297,0.24,0.4705882352941176,0.32,0.0,0
0.09523809523809523,0.1764705882352941,0.07751937984496124,0.21875,0.1318681318681319,0.05691056910569105,0.0761904761904762,0.10726182544970016,0.1325301204819277,0.08695652173913042,0.15978190007704618,0.10256410256410256,0.009651124019394615,0.00965067616007255,0.0851063829787234,0.056624175442028274,0.07207207207207207,0.07692307692307693,0.0909090909090909,0.08754208754208752,0.07961165048543689,0.1111111111111111,0.1111111111111111,0.12,0.1176470588235294,0.04,0.0,0
0.2857142857142857,0.29411764705882354,0.25581395348837205,0.13541666666666669,0.38461538461538464,0.22764227642276424,0.2761904761904762,0.3164556962025317,0.3493975903614458,0.13043478260869565,0.2656314822497481,0.15384615384615385,0.08096509424665173,0.08096457742293246,0.17021276595744686,0.22316858474880186,0.28378378378378377,0.15384615384615385,0.13636363636363635,0.2491582491582492,0.2640776699029126,0.3333333333333333,0.3333333333333333,0.56,0.1764705882352941,0.2,0.0,0
0.047619047619047616,0.0,0.1395348837209302,0.13541666666666669,0.15384615384615385,0.04878048780487805,0.13333333333333336,0.04041749944481457,0.04819277108433735,0.10869565217391304,0.2701949860724234,0.1282051282051282,0.004992647392143265,0.0049917994783528685,0.17021276595744686,0.05125571892761277,0.07657657657657659,0.15384615384615385,0.18181818181818185,0.07407407407407407,0.07378640776699029,0.05555555555555555,0.05555555555555555,0.36,0.05882352941176471,0.2,0.0,0
0.023809523809523808,0.4411764705882353,0.37209302325581395,0.010416666666666671,0.5494505494505495,0.43089430894308944,0.29523809523809524,0.5034421496779924,0.4277108433734939,0.043478260869565216,0.346944823090144,0.05128205128205128,0.2328039497282353,0.23280392481255224,0.4042553191489362,0.4341195839989568,0.3963963963963964,0.653846153846154,0.045454545454545456,0.5353535353535354,0.4776699029126213,0.5092592592592593,0.5092592592592593,0.64,0.05882352941176471,0.72,0.0,0
0.0,0.029411764705882363,0.06201550387596898,0.30208333333333337,0.17582417582417584,0.04878048780487805,0.06666666666666668,0.04263824117255163,0.09036144578313253,0.043478260869565216,0.2554376815029929,0.05128205128205128,0.004967967547877054,0.0049672898246130035,0.04255319148936172,0.04964192177702431,0.07657657657657659,0.038461538461538464,0.045454545454545456,0.06397306397306396,0.06796116504854369,0.12962962962962962,0.12962962962962962,0.16,0.05882352941176471,0.07999999999999999,0.0,1
