LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,label
0.017897091722595078,0.021818181818181816,0.0,0.0029069767441860465,0.019189765458422173,0.0199501246882793,0.03658536585365854,0.015226628895184136,0.06497244550528275,0.06927307508369202,0.0009994568086142516,0.013358070500927645,0.022627650752280536,0.03,0.0009994587394512847,0.013265328337317183,0.027805362462760677,0.01974169741697417,0.028265107212475632,0.04866180048661801,0.015402499273467015,0
0.049217002237136466,0.04363636363636363,0.0,0.0,0.03837953091684435,0.03491271820448878,0.042682926829268296,0.03151558073654391,0.09363263013794798,0.0827116212338594,0.002054202936345088,0.02300556586270872,0.03873948584290961,0.03,0.002054203580511185,0.022828670060566717,0.0407149950347567,0.037638376383763834,0.031189083820662766,0.043795620437956206,0.032548677709968034,0
0.0044742729306487695,0.0048484848484848485,0.018518518518518517,0.0,0.0042643923240938165,0.004987531172069825,0.0,0.0038951841359773373,0.0475973182631893,0.010234337637494022,1.5966006315268823e-05,0.0014842300556586272,0.003435611894325317,0.23,1.596729333070945e-05,0.0014348785325843598,0.0036411784177424696,0.0033210332103321034,0.008771929824561403,0.0170316301703163,0.004649811101424005,0
0.10961968680089486,0.01212121212121212,0.0,0.01744186046511628,0.010660980810234541,0.00997506234413965,0.01829268292682927,0.04886685552407932,0.37784759029800974,0.0816594930655189,0.008080069152942623,0.09090909090909093,0.12308968131737946,0.03,0.008080070120800132,0.09095163123423798,0.14697120158887786,0.10977859778597786,0.11403508771929824,0.043795620437956206,0.056378959604766056,1
0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0017705382436260624,0.0346098494155639,0.007962697274031564,7.049598935301679e-06,0.0007421150278293136,0.0022509181376614146,0.3,7.048311927266378e-06,0.0008130566029893963,0.0026481297583581596,0.002029520295202952,0.005847953216374269,0.012165450121654502,0.002034292356873002,1
0.006711409395973154,0.008484848484848484,0.0,0.0,0.008528784648187633,0.004987531172069825,0.0,0.008852691218130312,0.06541121134472955,0.03859397417503587,0.00031292754612981396,0.007421150278293136,0.012913161947636536,0.06,0.00031292883324080277,0.007447390673388496,0.013902681231380339,0.012361623616236161,0.025341130604288498,0.04866180048661801,0.008427782621331007,0
0.0044742729306487695,0.0048484848484848485,0.0,0.0,0.0042643923240938165,0.0024937655860349127,0.012195121951219514,0.0031869688385269125,0.043297413036610624,0.015351506456241034,3.2687487678465e-05,0.001855287569573284,0.004146428148323659,0.16,3.2687487688982284e-05,0.0019583618041272054,0.004634227077126779,0.003874538745387454,0.011695906432748537,0.026763990267639905,0.0034873583260680036,0
0.0,0.0036363636363636364,0.0,0.0,0.0042643923240938165,0.0024937655860349127,0.0,0.006373937677053825,0.04680753975218506,0.021520803443328552,6.949855636810418e-05,0.0029684601113172545,0.005686530031986731,0.11,6.949855639046552e-05,0.002968714205346951,0.005958291956305859,0.005535055350553505,0.015594541910331383,0.038929440389294405,0.005521650682941005,0
0.0022371364653243847,0.0024242424242424242,0.018518518518518517,0.0,0.0021321961620469083,0.0024937655860349127,0.0,0.0031869688385269125,0.024500684474709537,0.014347202295552367,1.6170319200888018e-05,0.0011131725417439704,0.0026063262646605855,0.17,1.616999745351498e-05,0.001036081257666086,0.0029791459781529296,0.0023985239852398524,0.005847953216374269,0.019464720194647202,0.003777971519907004,0
0.0044742729306487695,0.0,0.0,0.0,0.0,0.0,0.0,0.0017705382436260624,0.043490470005967216,0.017216642754662843,4.133137062674796e-05,0.0022263450834879408,0.00497571377798839,0.14,4.133426641322937e-05,0.0022068679223997897,0.005296259516716319,0.004797047970479705,0.009746588693957114,0.021897810218978103,0.0023249055507120024,0
0.035794183445190156,0.03151515151515152,0.018518518518518517,0.03488372093023256,0.027718550106609806,0.029925187032418952,0.042682926829268296,0.021954674220963175,0.20153392537470602,0.027498804399808705,0.000488608957040805,0.0163265306122449,0.02511550764127473,0.09,0.0004886096007031679,0.01633423664709459,0.030453492221118837,0.02214022140221402,0.05847953216374269,0.03649635036496351,0.02702702702702703,1
0.020134228187919462,0.009696969696969697,0.0,0.005813953488372093,0.008528784648187633,0.0024937655860349127,0.0,0.008144475920679886,0.06442837586436871,0.03462458153993305,0.00024749626407212283,0.006679035250463822,0.012083876317971805,0.07,0.00024749594239917945,0.00657273325063815,0.012578616352201259,0.011808118081180811,0.02046783625730994,0.038929440389294405,0.01017146178436501,0
0.0044742729306487695,0.0048484848484848485,0.0,0.0029069767441860465,0.0042643923240938165,0.004987531172069825,0.0,0.0035410764872521247,0.0408578749692864,0.02403156384505022,7.557839304001019e-05,0.0029684601113172545,0.006041938158985903,0.1,7.557968007463126e-05,0.00289239351098449,0.005627275736511089,0.006273062730627306,0.010721247563352826,0.031630170316301706,0.004068584713746003,0
0.0022371364653243847,0.0024242424242424242,0.0,0.0,0.0021321961620469083,0.0024937655860349127,0.0,0.004957507082152974,0.03627715960546176,0.022357723577235773,5.8140690443131605e-05,0.0022263450834879408,0.005212652529321171,0.11,5.814133396699028e-05,0.002390557113855632,0.005627275736511089,0.004981549815498155,0.009746588693957114,0.026763990267639905,0.004649811101424005,0
0.020134228187919462,0.024242424242424242,0.0,0.005813953488372093,0.021321961620469086,0.012468827930174564,0.01829268292682927,0.018059490084985835,0.07155393309698481,0.07998565279770446,0.0014673175508059955,0.016697588126159554,0.027129487027603365,0.03,0.0014673172295255328,0.016866131275552587,0.03277060575968223,0.023985239852398522,0.036062378167641324,0.06082725060827251,0.01830863121185702,0
0.0044742729306487695,0.007272727272727272,0.0,0.0,0.006396588486140725,0.0,0.0,0.0056657223796034,0.027484292182947807,0.04184600669536107,0.0001543533979203774,0.003339517625231911,0.008529795047980097,0.06,0.00015435050219685803,0.003390890104632332,0.011585567692816948,0.006826568265682656,0.00682261208576998,0.0170316301703163,0.005521650682941005,0
0.0022371364653243847,0.0024242424242424242,0.0,0.0,0.0021321961620469083,0.0024937655860349127,0.0,0.002478753541076487,0.046719786584295694,0.017479674796747967,4.5735198131425005e-05,0.0022263450834879408,0.00509418315365478,0.14,4.573584165129218e-05,0.002406019167008481,0.006289308176100629,0.004428044280442804,0.012670565302144249,0.024330900243309004,0.0026155187445510027,0
0.0044742729306487695,0.0048484848484848485,0.0,0.0,0.0042643923240938165,0.0024937655860349127,0.0,0.00424929178470255,0.0475973182631893,0.015973218555714968,3.891790455583523e-05,0.0022263450834879408,0.004620305650989219,0.15,3.8919191578660696e-05,0.0022402659572099432,0.005627275736511089,0.004059040590405904,0.01364522417153996,0.026763990267639905,0.004359197907585004,0
0.0044742729306487695,0.007272727272727272,0.0,0.0,0.006396588486140725,0.004987531172069825,0.0,0.007790368271954675,0.05481062866369476,0.025490196078431376,0.00011412081233991219,0.004081632653061225,0.008292856296647317,0.09,0.00011412242113951026,0.00411711181711533,0.01026150281363787,0.007195571955719557,0.015594541910331383,0.026763990267639905,0.007265329845975008,0
0.03131991051454139,0.013333333333333332,0.0,0.0,0.021321961620469086,0.0,0.0,0.021954674220963175,0.047790375232545895,0.05760401721664276,0.0005084224806572302,0.00816326530612245,0.01480867195829878,0.04,0.0005084224808208163,0.008114361798189777,0.012909632571996028,0.015867158671586716,0.016569200779727095,0.051094890510948905,0.022667829119442026,0
0.006711409395973154,0.0024242424242424242,0.0,0.005813953488372093,0.0021321961620469083,0.0024937655860349127,0.0,0.004603399433427763,0.04647407771420548,0.023481587757054043,8.217946888467698e-05,0.003339517625231911,0.006634285037317854,0.1,8.218204293172548e-05,0.003216849234343867,0.00827540549486925,0.0057195571955719554,0.01364522417153996,0.026763990267639905,0.005521650682941005,0
0.0022371364653243847,0.0024242424242424242,0.0,0.0,0.0021321961620469083,0.0024937655860349127,0.0,0.002478753541076487,0.03919056477938854,0.010473457675753228,1.3749131068156611e-05,0.0011131725417439704,0.002961734391659756,0.23,1.3749131072580427e-05,0.0012081429851509863,0.0033101621979476996,0.0027675276752767526,0.007797270955165692,0.0170316301703163,0.0026155187445510027,0
0.049217002237136466,0.0,0.0,0.014534883720930232,0.0,0.0,0.0,0.010269121813031162,0.513724595457896,0.005547584887613582,5.069083130356177e-05,0.008534322820037106,0.013979386328634049,0.43,5.069340534047872e-05,0.008399976844029199,0.01919894074809666,0.01107011070110701,0.04873294346978557,0.009732360097323601,0.01656495204882302,1
0.015659955257270694,0.02909090909090909,0.0,0.0377906976744186,0.0255863539445629,0.004987531172069825,0.04878048780487805,0.0169971671388102,0.049001368949419075,0.08328550932568149,0.001090024045396892,0.011873840445269018,0.025470915768273903,0.03,0.001090021149974427,0.012030343227892851,0.025157232704402517,0.025645756457564575,0.011695906432748537,0.026763990267639905,0.02005231037489102,1
0.008948545861297539,0.0024242424242424242,0.0,0.0,0.0021321961620469083,0.0024937655860349127,0.0,0.004957507082152974,0.08240022464810981,0.02211860353897657,0.00012924897494785443,0.005194805194805196,0.00995142755597678,0.11,0.00012924994024716825,0.005371764658150085,0.012247600132406488,0.00867158671586716,0.023391812865497075,0.029197080291970802,0.005521650682941005,1
0.0022371364653243847,0.0024242424242424242,0.0,0.0,0.0021321961620469083,0.0024937655860349127,0.0,0.0031869688385269125,0.047439362560988456,0.011669057867049259,2.0668741962843872e-05,0.0014842300556586272,0.003554081269991707,0.21,2.067002897979762e-05,0.001629947795160699,0.004303210857332009,0.003136531365313653,0.011695906432748537,0.021897810218978103,0.0034873583260680036,0
0.013422818791946308,0.009696969696969697,0.0,0.005813953488372093,0.008528784648187633,0.004987531172069825,0.0,0.009560906515580737,0.04554389413457826,0.054782400765184126,0.00043829103697257013,0.007421150278293136,0.013623978201634877,0.04,0.0004382926458764708,0.007354247265195734,0.013571665011585568,0.013653136531365313,0.016569200779727095,0.046228710462287104,0.01075268817204301,0
0.0044742729306487695,0.007272727272727272,0.0,0.0,0.006396588486140725,0.0024937655860349127,0.012195121951219514,0.0056657223796034,0.02753694408368142,0.034791965566714496,0.00010681477660171525,0.0029684601113172545,0.005686530031986731,0.07,0.00010681348962577964,0.0028231235128597276,0.006620324395895399,0.005166051660516605,0.010721247563352826,0.038929440389294405,0.005521650682941005,0
0.017897091722595078,0.0024242424242424242,0.0,0.0029069767441860465,0.0021321961620469083,0.0,0.0,0.004603399433427763,0.048194039804836955,0.026231468197034914,0.00010629836371759114,0.003710575139146568,0.007345101291316195,0.09,0.000106298041999217,0.003725612631285201,0.00893743793445879,0.006457564575645757,0.015594541910331383,0.031630170316301706,0.0066841034582970065,0
0.011185682326621923,0.021818181818181816,0.0,0.0,0.019189765458422173,0.007481296758104738,0.054878048780487805,0.0113314447592068,0.039015058443609814,0.068675274988044,0.0005901878539768806,0.007792207792207792,0.014216325079966828,0.03,0.000590187532414199,0.007899624804003014,0.015557762330354188,0.013468634686346863,0.017543859649122806,0.05352798053527981,0.011624527753560012,1
0.006711409395973154,0.0048484848484848485,0.0,0.0,0.0042643923240938165,0.004987531172069825,0.0,0.004957507082152974,0.030450349257608204,0.016403634624581543,2.6242140080474896e-05,0.0014842300556586272,0.003317142518658927,0.15,2.6241496583766608e-05,0.00147124528159986,0.0026481297583581596,0.0036900369003690036,0.00682261208576998,0.029197080291970802,0.005521650682941005,0
0.013422818791946308,0.03151515151515152,0.009259259259259259,0.011627906976744186,0.027718550106609806,0.02743142144638404,0.054878048780487805,0.03364022662889519,0.09264979465758715,0.09866092778574845,0.002891445288107548,0.027087198515769944,0.04181968961023576,0.02,0.0028914468978007567,0.026940834020673134,0.04832836809003641,0.038191881918819184,0.04483430799220273,0.06326034063260341,0.03138622493461203,0
0.008948545861297539,0.0,0.0,0.0029069767441860465,0.0,0.0,0.0,0.0031869688385269125,0.03531187475867879,0.017479674796747967,3.462122065889235e-05,0.001855287569573284,0.0042648975239900485,0.14,3.4621864175183574e-05,0.0018201928971533494,0.004303210857332009,0.004243542435424354,0.007797270955165692,0.021897810218978103,0.004359197907585004,0
0.022371364653243846,0.0024242424242424242,0.0,0.026162790697674417,0.0021321961620469083,0.0024937655860349127,0.0,0.010623229461756374,0.10561971287163467,0.028909612625538022,0.0002830766291594101,0.008905380333951763,0.015519488212297122,0.08,0.0002830792032710978,0.009000770381336287,0.018867924528301886,0.013653136531365313,0.03216374269005848,0.0340632603406326,0.014821272885789015,0
0.053691275167785234,0.04363636363636363,0.0,0.12790697674418605,0.03837953091684435,0.02743142144638404,0.0,0.03647308781869688,0.15255010705886482,0.07333811573409853,0.0026299788489477084,0.033024118738404454,0.051178770287880586,0.03,0.002629975954020728,0.03297016887530757,0.060906984442237674,0.045756457564575644,0.05263157894736842,0.043795620437956206,0.04998546934030805,1
0.006711409395973154,0.0,0.0,0.0377906976744186,0.0,0.0,0.0,0.0038951841359773373,0.0,0.0,0.0,0.0003710575139146568,0.0015401018836630732,0.0,0.0,0.0003734395077476019,0.0,0.0023985239852398524,0.0,0.012165450121654502,0.008137169427492008,0
0.0022371364653243847,0.009696969696969697,0.0,0.0,0.008528784648187633,0.0024937655860349127,0.0,0.004603399433427763,0.02190319070518446,0.0553323768531803,0.00021509224041291848,0.003710575139146568,0.008055917545314536,0.04,0.00021509224048212492,0.0035730949389855015,0.00893743793445879,0.0075645756457564575,0.00682261208576998,0.029197080291970802,0.004359197907585004,0
0.0022371364653243847,0.026666666666666665,0.0,0.0,0.023454157782515993,0.02743142144638404,0.06707317073170732,0.008144475920679886,0.05553020464038752,0.055475848876135825,0.0005480025520140171,0.008905380333951763,0.016822651344627414,0.04,0.0005480019086851866,0.009080925664880654,0.01919894074809666,0.015498154981549815,0.01949317738791423,0.038929440389294405,0.007265329845975008,0
0.008948545861297539,0.0,0.0,0.0,0.0,0.0,0.0,0.007790368271954675,0.16446698725824002,0.022070779531324726,0.0002569072051610611,0.010760667903525046,0.02049520199028551,0.11,0.00025690720524372166,0.010699740781771303,0.026481297583581597,0.017158671586715867,0.025341130604288498,0.014598540145985401,0.008137169427492008,0
0.006711409395973154,0.007272727272727272,0.0,0.0029069767441860465,0.006396588486140725,0.007481296758104738,0.0,0.0038951841359773373,0.05063357787216119,0.014251554280248685,3.295422056378518e-05,0.0022263450834879408,0.004501836275322829,0.17,3.2953898821812396e-05,0.0021263415495797536,0.004303210857332009,0.004612546125461255,0.011695906432748537,0.026763990267639905,0.004649811101424005,0
0.006711409395973154,0.0048484848484848485,0.0,0.0,0.0042643923240938165,0.004987531172069825,0.0,0.004957507082152974,0.060830495980904904,0.023314203730272598,0.00010602551753333116,0.004081632653061225,0.007937448169648146,0.1,0.00010602583932002101,0.004180568083254621,0.009930486593843098,0.006826568265682656,0.01949317738791423,0.031630170316301706,0.005231037489102005,0
0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.00141643059490085,0.037189792551511114,0.007675753228120517,7.044450894089227e-06,0.0007421150278293136,0.0022509181376614146,0.31,7.042520380900506e-06,0.0008424963521924202,0.0029791459781529296,0.0018450184501845018,0.00682261208576998,0.012165450121654502,0.0023249055507120024,0
0.0022371364653243847,0.0024242424242424242,0.0,0.0,0.0021321961620469083,0.0024937655860349127,0.0,0.0038951841359773373,0.03782161536031451,0.028694404591104734,9.986427745975327e-05,0.003339517625231911,0.006871223788650634,0.08,9.986363398673308e-05,0.003199284341962231,0.006620324395895399,0.007011070110701107,0.009746588693957114,0.029197080291970802,0.003777971519907004,0
0.0044742729306487695,0.007272727272727272,0.0,0.0,0.006396588486140725,0.007481296758104738,0.0,0.005311614730878187,0.03936607111516726,0.021736011477761837,5.964134445656141e-05,0.002597402597402598,0.005686530031986731,0.11,5.964134447575116e-05,0.0025221701102926806,0.00827540549486925,0.004243542435424354,0.010721247563352826,0.019464720194647202,0.005231037489102005,0
0.006711409395973154,0.009696969696969697,0.0,0.0,0.008528784648187633,0.00997506234413965,0.0,0.007790368271954675,0.06469163536803679,0.032281205164992825,0.00021613697102647046,0.006307977736549166,0.013031631323302926,0.07,0.00021613471882798188,0.006155010422660789,0.013902681231380339,0.012546125461254613,0.01364522417153996,0.021897810218978103,0.007846556233653008,1
0.08277404921700224,0.019393939393939394,0.018518518518518517,0.03488372093023256,0.017057569296375266,0.007481296758104738,0.0,0.08675637393767706,0.29277966934606336,0.12443806791009086,0.01453719611273197,0.10723562152133581,0.14405876081033053,0.02,0.014537198369677382,0.10738940178924405,0.18636213174445548,0.12047970479704796,0.11598440545808966,0.05352798053527981,0.08631211857018309,1
0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.002124645892351275,0.03332865316437923,0.012290769966523195,1.6161953633917784e-05,0.0011131725417439704,0.002961734391659756,0.19,1.6164205907149105e-05,0.0012081429851509863,0.0029791459781529296,0.002952029520295203,0.00682261208576998,0.019464720194647202,0.0023249055507120024,0
0.0022371364653243847,0.0024242424242424242,0.0,0.0029069767441860465,0.0021321961620469083,0.0024937655860349127,0.0,0.002124645892351275,0.04119133700726596,0.01520803443328551,3.0577434286511174e-05,0.001855287569573284,0.004027958772657268,0.16,3.057936481180483e-05,0.0018472824142771404,0.004634227077126779,0.0036900369003690036,0.010721247563352826,0.024330900243309004,0.002906131938390003,0
0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.00141643059490085,0.03399557724033838,0.005978000956480154,3.8957801875231736e-06,0.0007421150278293136,0.0016585712593294635,0.4,3.897710704231941e-06,0.0005990617873539701,0.0019860973187686196,0.0014760147601476014,0.005847953216374269,0.012165450121654502,0.0017436791630340018,0
0.008948545861297539,0.007272727272727272,0.0,0.011627906976744186,0.006396588486140725,0.004987531172069825,0.012195121951219514,0.007790368271954675,0.055038786900207096,0.037183165949306554,0.00024385595542976757,0.005936920222634509,0.010780713185641512,0.06,0.0002438530597350459,0.006030695515311886,0.011916583912611719,0.01014760147601476,0.021442495126705652,0.046228710462287104,0.009009009009009009,0
0.011185682326621923,0.007272727272727272,0.0,0.005813953488372093,0.006396588486140725,0.0,0.0,0.007436260623229462,0.03711959001719962,0.028694404591104734,9.80019735511487e-05,0.0029684601113172545,0.006397346285985073,0.08,9.800454760328813e-05,0.0031396626650048464,0.007944389275074478,0.005535055350553505,0.012670565302144249,0.031630170316301706,0.008427782621331007,1
0.040268456375838924,0.0,0.05555555555555555,0.005813953488372093,0.0,0.0,0.0,0.020892351274787536,0.29944891010565483,0.03727881396461023,0.001335108452160981,0.033024118738404454,0.047980097144888045,0.06,0.0013351078090854038,0.03291302112685464,0.05097649784839457,0.046309963099630994,0.0769980506822612,0.038929440389294405,0.025573961057832027,0
0.013422818791946308,0.021818181818181816,0.0,0.0,0.019189765458422173,0.004987531172069825,0.03658536585365854,0.009206798866855525,0.04849240057566078,0.05064562410329986,0.000398696808502449,0.007421150278293136,0.013742447577301267,0.05,0.00039869584337300307,0.007238096321911535,0.014895729890764648,0.013099630996309963,0.016569200779727095,0.038929440389294405,0.010462074978204011,0
0.0044742729306487695,0.0048484848484848485,0.009259259259259259,0.0,0.0042643923240938165,0.0024937655860349127,0.0,0.0084985835694051,0.04987890062831268,0.04227642276422764,0.00028601616069172034,0.006307977736549166,0.011609998815306244,0.06,0.000286015517278595,0.006217848206673967,0.013902681231380339,0.01033210332103321,0.018518518518518517,0.038929440389294405,0.007555943039814007,0
0.008948545861297539,0.0,0.0,0.0029069767441860465,0.0,0.0,0.0,0.0035410764872521247,0.05884727438660536,0.023314203730272598,0.0001025515549726533,0.004081632653061225,0.008055917545314536,0.1,0.00010255091150049775,0.004043636140532993,0.008606421714664018,0.007749077490774908,0.015594541910331383,0.029197080291970802,0.004649811101424005,0
0.011185682326621923,0.0024242424242424242,0.0,0.005813953488372093,0.0021321961620469083,0.0024937655860349127,0.0,0.005311614730878187,0.029081399838534173,0.03617886178861789,0.00012196803591056817,0.0029684601113172545,0.006989693164317024,0.07,0.00012196996646526698,0.0031002035053587763,0.007282356835484939,0.006826568265682656,0.007797270955165692,0.026763990267639905,0.0066841034582970065,1
0.08501118568232661,0.009696969696969697,0.0,0.0029069767441860465,0.008528784648187633,0.00997506234413965,0.0,0.034702549575070823,0.2717364596861947,0.09100908656145386,0.0072171811903751805,0.07272727272727272,0.10626702997275204,0.03,0.0072171818362024775,0.07289628252659348,0.1343925852366766,0.09059040590405903,0.07797270955165692,0.03649635036496351,0.04010462074978204,1
0.040268456375838924,0.019393939393939394,0.0,0.0755813953488372,0.017057569296375266,0.007481296758104738,0.0,0.021954674220963175,0.06142721752255256,0.06097560975609757,0.0007322647823684384,0.011131725417439703,0.0206136713659519,0.04,0.000732265747861774,0.011039905951133975,0.022509102946044357,0.01955719557195572,0.01949317738791423,0.03649635036496351,0.031095611740773032,0
0.026845637583892617,0.016969696969696968,0.027777777777777776,0.055232558139534885,0.014925373134328358,0.014962593516209474,0.0,0.01841359773371105,0.07246656604303416,0.07950741272118604,0.0014688336489430626,0.017068645640074213,0.02961734391659756,0.03,0.0014688346146733912,0.016983024397388125,0.025157232704402517,0.032103321033210334,0.023391812865497075,0.051094890510948905,0.025283347863993028,1
0.013422818791946308,0.0048484848484848485,0.0,0.0,0.0042643923240938165,0.004987531172069825,0.0,0.006019830028328612,0.042630488960651476,0.023314203730272598,7.429781778841271e-05,0.0029684601113172545,0.006041938158985903,0.1,7.429395678140764e-05,0.0029296261349765497,0.005958291956305859,0.006088560885608856,0.011695906432748537,0.031630170316301706,0.006974716652136007,0
0.0022371364653243847,0.0,0.0,0.005813953488372093,0.0,0.0,0.0,0.0010623229461756375,0.024202323703885708,0.003586800573888092,9.980764900641628e-07,0.0003710575139146568,0.0009477550053311219,0.67,9.961459749300057e-07,0.00025580420736072895,0.0009930486593843098,0.0009225092250922509,0.0029239766081871343,0.0072992700729927005,0.002034292356873002,0
0.0022371364653243847,0.007272727272727272,0.0,0.0,0.006396588486140725,0.007481296758104738,0.01829268292682927,0.002478753541076487,0.03766365965811366,0.02104256336681014,5.347688685722572e-05,0.0022263450834879408,0.00509418315365478,0.11,5.347913914246322e-05,0.0023362543831828278,0.005296259516716319,0.004981549815498155,0.009746588693957114,0.026763990267639905,0.0026155187445510027,0
0.06711409395973154,0.026666666666666665,0.018518518518518517,0.055232558139534885,0.023454157782515993,0.007481296758104738,0.030487804878048787,0.016643059490084988,0.04952788795675524,0.08469631755141081,0.0011393152529958184,0.012244897959183675,0.021206018244283854,0.03,0.0011393130010943647,0.012366055325947502,0.025488248924197286,0.018819188191881917,0.024366471734892786,0.05596107055961071,0.029642545771578033,0
0.0022371364653243847,0.041212121212121214,0.0,0.07267441860465117,0.03624733475479744,0.007481296758104738,0.10365853658536585,0.0113314447592068,0.04259538769349574,0.11358201817312291,0.0017619952908376666,0.014100185528756958,0.026418670773605026,0.02,0.0017619969001674723,0.014260837167510195,0.028136378682555446,0.025461254612546124,0.016569200779727095,0.046228710462287104,0.017146178436501017,1
0.006711409395973154,0.014545454545454545,0.0,0.0,0.01279317697228145,0.004987531172069825,0.03658536585365854,0.012393767705382436,0.04071746990066341,0.0659971305595409,0.0005686095174823114,0.007792207792207792,0.013979386328634049,0.04,0.0005686082306549595,0.007920282107015219,0.015888778550148957,0.012915129151291513,0.01949317738791423,0.05596107055961071,0.011333914559721011,0
