LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019083969465648856,0.08287578990987257,0.009302325581395349,1.2315137850573104e-05,0.0,0.003616636528028933,1.0,1.21919860967024e-05,0.001010251527374028,0.007009345794392522,0.0014749262536873156,0.025,0.02702702702702703,0.024390243902439025,0
0.034482758620689655,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.07999999999999999,0.10687022900763359,0.20247591422355746,0.2736744186046512,0.02604205231649128,0.07196969696969698,0.10397830018083182,0.035,0.02604208230255633,0.07261182853000825,0.10046728971962617,0.10619469026548672,0.15833333333333333,0.35135135135135137,0.11498257839721254,0
0.034482758620689655,0.022727272727272724,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.09541984732824427,0.6210504506371076,0.12967441860465115,0.01793142567948234,0.10606060606060606,0.13924050632911392,0.07,0.017931640642318163,0.10552582329185409,0.10747663551401869,0.1592920353982301,0.275,0.2702702702702703,0.10801393728222997,0
0.0,0.045454545454545456,0.0,0.0,0.04545454545454545,0.022727272727272728,0.07999999999999999,0.026717557251908396,0.06712938982699679,0.1549767441860465,0.0027709060163789486,0.015151515151515152,0.024412296564195298,0.06,0.0027709059310687275,0.013638395619549376,0.02336448598130841,0.025073746312684365,0.05,0.2702702702702703,0.027874564459930314,0
0.017241379310344827,0.15909090909090912,0.0,0.0,0.1590909090909091,0.04545454545454545,0.12,0.04580152671755725,0.11680306640422666,0.31627906976744186,0.02006554670545278,0.04924242424242424,0.06871609403254973,0.03,0.020065792390427294,0.048412516006172635,0.07476635514018691,0.06489675516224189,0.13333333333333333,0.4594594594594595,0.04878048780487805,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030534351145038167,0.11504195586864187,0.11162790697674418,0.0024616113292618047,0.015151515151515152,0.03164556962025317,0.085,0.0024616728291614576,0.016828264817232867,0.02803738317757009,0.03392330383480826,0.058333333333333334,0.1891891891891892,0.0313588850174216,0
0.0,0.022727272727272724,0.0,0.0,0.022727272727272728,0.0,0.0,0.026717557251908396,0.053351289754480474,0.07441860465116279,0.0005075068308221176,0.003787878787878788,0.011754068716094032,0.125,0.0005076299665717908,0.005204058180385461,0.009345794392523364,0.01327433628318584,0.025,0.16216216216216217,0.027874564459930314,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04961832061068702,0.30679581477260953,0.1041860465116279,0.0057190268664276435,0.041666666666666664,0.06238698010849909,0.09,0.005719149841725854,0.04188881676815485,0.06542056074766354,0.06047197640117994,0.16666666666666666,0.21621621621621623,0.07665505226480836,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030534351145038167,0.1411996270589454,0.09674418604651162,0.0022698030572391287,0.01893939393939394,0.03074141048824593,0.095,0.0022699261387315013,0.01790418269388621,0.03037383177570093,0.030973451327433628,0.08333333333333333,0.21621621621621623,0.04529616724738676,0
0.017241379310344827,0.022727272727272724,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.030534351145038167,0.08748575572360924,0.08372093023255814,0.0010529442862240003,0.011363636363636364,0.017179023508137433,0.11,0.0010529442538061164,0.009597389510053265,0.016355140186915886,0.017699115044247787,0.058333333333333334,0.24324324324324326,0.03484320557491289,0
0.034482758620689655,0.022727272727272724,0.0,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.0,0.0916030534351145,0.15420076660105664,0.21767441860465114,0.012547462926124166,0.045454545454545456,0.07414104882459313,0.045,0.01254721623706541,0.04398761431627439,0.06074766355140186,0.08259587020648967,0.08333333333333333,0.24324324324324326,0.10104529616724739,0
0.017241379310344827,0.09090909090909091,0.0,0.0,0.09090909090909091,0.06818181818181818,0.0,0.11450381679389313,0.18439863254946648,0.2481860465116279,0.019511796532001763,0.06060606060606061,0.08589511754068715,0.035,0.01951161120421355,0.059983684437832904,0.0911214953271028,0.08259587020648967,0.15833333333333333,0.35135135135135137,0.12195121951219512,0
0.017241379310344827,0.022727272727272724,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.03435114503816794,0.05847922925515383,0.16744186046511628,0.0028146555435931094,0.011363636363636364,0.023508137432188065,0.055,0.002814686244779613,0.01282766876883172,0.02102803738317757,0.025073746312684365,0.041666666666666664,0.2702702702702703,0.05226480836236934,0
0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.015267175572519083,0.06992644773645498,0.037209302325581395,0.0001662543609827369,0.003787878787878788,0.0081374321880651,0.25,0.00016625435586412363,0.003409598904887344,0.009345794392523364,0.007374631268436578,0.03333333333333333,0.10810810810810811,0.024390243902439025,0
0.0,0.022727272727272724,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.019083969465648856,0.08846990572878896,0.06511627906976744,0.0006443280123419849,0.007575757575757576,0.0162748643761302,0.145,0.000644512719566586,0.007550367352711641,0.007009345794392522,0.022123893805309734,0.025,0.1891891891891892,0.020905923344947737,1
0.24137931034482757,0.4090909090909091,0.16666666666666666,0.045454545454545456,0.4090909090909091,0.3863636363636364,0.32,0.4427480916030534,0.43131668911219306,0.4478139534883721,0.14848854311950013,0.2537878787878788,0.3019891500904159,0.02,0.1484884153964834,0.253068007607194,0.26635514018691586,0.32448377581120946,0.375,0.5135135135135136,0.470383275261324,0
0.0,0.022727272727272724,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.05343511450381679,0.15171449290376046,0.14734883720930234,0.005652032516520526,0.030303030303030304,0.04701627486437613,0.065,0.00565209391819399,0.029283403335345414,0.04439252336448598,0.048672566371681415,0.1,0.2702702702702703,0.05226480836236934,0
0.3793103448275862,0.27272727272727276,0.0,0.5454545454545454,0.27272727272727276,0.24999999999999997,0.12,0.5,0.5089091474153112,0.4245581395348837,0.15746184516294173,0.28409090909090906,0.3264014466546112,0.02,0.15746171716365637,0.28307374078461184,0.35747663551401865,0.30678466076696165,0.475,0.4594594594594595,0.6202090592334495,1
0.06896551724137931,0.0,0.0,0.25,0.0,0.0,0.0,0.06870229007633588,0.14057805863462136,0.20093023255813955,0.009746076943565048,0.03787878787878788,0.06238698010849909,0.045,0.009745830340754928,0.037014353148575166,0.05607476635514018,0.0663716814159292,0.08333333333333333,0.24324324324324326,0.12195121951219512,1
0.034482758620689655,0.045454545454545456,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0916030534351145,0.18465761939293482,0.15944186046511627,0.008062782326459465,0.03787878787878788,0.05877034358047016,0.06,0.008062782078223783,0.03858276864482334,0.04672897196261682,0.0663716814159292,0.11666666666666667,0.32432432432432434,0.09407665505226481,0
0.0,0.022727272727272724,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.061068702290076333,0.16927380089091473,0.12427906976744185,0.004487851747661225,0.026515151515151516,0.042495479204339964,0.075,0.004487759245958911,0.027562187295581915,0.0397196261682243,0.04424778761061947,0.11666666666666667,0.2972972972972973,0.0627177700348432,0
0.034482758620689655,0.06818181818181818,0.0,0.022727272727272728,0.06818181818181818,0.04545454545454545,0.0,0.11832061068702289,0.18610794571635758,0.2822325581395349,0.025446923279862338,0.06818181818181818,0.09945750452079566,0.035,0.025446891708562763,0.06881833404471878,0.09813084112149532,0.10029498525073746,0.15,0.35135135135135137,0.13588850174216027,1
0.13793103448275862,0.045454545454545456,0.16666666666666666,0.13636363636363635,0.04545454545454545,0.04545454545454545,0.0,0.09541984732824427,0.18621154045374494,0.19479069767441862,0.01213961634835781,0.04924242424242424,0.06871609403254973,0.05,0.012139338884012096,0.04754748813585862,0.06775700934579439,0.06932153392330384,0.15,0.35135135135135137,0.15331010452961671,0
0.034482758620689655,0.022727272727272724,0.08333333333333333,0.2272727272727273,0.022727272727272728,0.022727272727272728,0.0,0.022900763358778626,0.05972236610380192,0.11944186046511628,0.0014620839534646654,0.007575757575757576,0.018083182640144666,0.08,0.0014619299692318604,0.009346089442618976,0.02570093457943925,0.01327433628318584,0.05,0.1891891891891892,0.06620209059233449,1
0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.022900763358778626,0.07883559515176629,0.06976744186046512,0.0006587675114717818,0.007575757575757576,0.0162748643761302,0.135,0.0006589214304081434,0.007205619018995254,0.014018691588785045,0.017699115044247787,0.03333333333333333,0.13513513513513514,0.04529616724738676,0
0.06896551724137931,0.045454545454545456,0.0,0.06818181818181818,0.04545454545454545,0.04545454545454545,0.0,0.04580152671755725,0.1083600953071584,0.21488372093023256,0.008590485983356521,0.030303030303030304,0.04972875226039783,0.045,0.008590362567499269,0.03050707049787721,0.04906542056074766,0.05014749262536873,0.08333333333333333,0.2972972972972973,0.06968641114982578,0
0.034482758620689655,0.15909090909090912,0.0,0.11363636363636365,0.1590909090909091,0.1590909090909091,0.07999999999999999,0.2862595419847328,0.4043820573914844,0.2822325581395349,0.055287333563605885,0.14772727272727273,0.19168173598553345,0.035,0.055287331861428105,0.14951848886576535,0.21261682242990654,0.17846607669616518,0.3,0.32432432432432434,0.31707317073170727,1
0.12068965517241378,0.2272727272727273,0.0,0.1590909090909091,0.22727272727272727,0.22727272727272727,0.0,0.22900763358778625,0.35201491764218373,0.3609302325581395,0.07872775143347434,0.16666666666666666,0.20524412296564196,0.025,0.07872753349471089,0.16647303512391998,0.20794392523364486,0.20353982300884954,0.325,0.4594594594594595,0.26829268292682923,1
0.06896551724137931,0.13636363636363638,0.0,0.0,0.13636363636363635,0.13636363636363635,0.0,0.17557251908396945,0.12099865326841396,0.4861395348837209,0.04909522067664847,0.07575757575757576,0.10759493670886075,0.02,0.04909546546786192,0.07707966590981989,0.102803738317757,0.11061946902654868,0.13333333333333333,0.5135135135135136,0.17770034843205576,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040142960737594525,0.037209302325581395,9.550389403119442e-05,0.003787878787878788,0.0054249547920434,0.25,9.531916402876422e-05,0.0019586251486963966,0.004672897196261682,0.0058997050147492625,0.016666666666666666,0.10810810810810811,0.010452961672473868,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022900763358778626,0.07386304775717392,0.037209302325581395,0.00017567544143842534,0.003787878787878788,0.0081374321880651,0.25,0.0001756754360297573,0.003602809509497627,0.011682242990654205,0.0058997050147492625,0.041666666666666664,0.10810810810810811,0.027874564459930314,0
0.017241379310344827,0.045454545454545456,0.0,0.045454545454545456,0.04545454545454545,0.04545454545454545,0.0,0.06870229007633588,0.12638557961255567,0.1841860465116279,0.007363282496546912,0.030303030303030304,0.04972875226039783,0.05,0.007363405421222036,0.03050707049787721,0.04205607476635514,0.05457227138643068,0.08333333333333333,0.2972972972972973,0.07665505226480836,0
0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.030534351145038167,0.11913394799544182,0.07441860465116279,0.0011329926822527257,0.011363636363636364,0.020795660036166366,0.125,0.0011327463446208959,0.011617892564801321,0.018691588785046728,0.022123893805309734,0.06666666666666667,0.21621621621621623,0.04529616724738676,0
0.034482758620689655,0.09090909090909091,0.08333333333333333,0.0,0.09090909090909091,0.09090909090909091,0.0,0.13740458015267176,0.18284471148865636,0.31627906976744186,0.03141019011771147,0.07575757575757576,0.10578661844484628,0.03,0.03141043545340888,0.07578528114037192,0.11915887850467288,0.09734513274336283,0.175,0.3783783783783784,0.14634146341463414,0
0.034482758620689655,0.022727272727272724,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.061068702290076333,0.09815601367450533,0.1918139534883721,0.006204089358517091,0.026515151515151516,0.04159132007233273,0.05,0.006204058379662881,0.024675393556110634,0.035046728971962614,0.045722713864306784,0.06666666666666667,0.2972972972972973,0.06620209059233449,0
0.08620689655172414,0.27272727272727276,0.0,0.0,0.27272727272727276,0.20454545454545456,0.36000000000000004,0.15267175572519084,0.18284471148865636,0.6870697674418604,0.1482278316512035,0.16287878787878787,0.2088607594936709,0.015,0.14822795023896293,0.16463690297291766,0.21962616822429906,0.20206489675516223,0.23333333333333334,0.5945945945945946,0.1602787456445993,1
0.13793103448275862,0.1931818181818182,0.0,0.0,0.20454545454545456,0.20454545454545456,0.28,0.23282442748091603,0.25308194343727336,0.3404651162790698,0.050374270893809,0.11363636363636363,0.1518987341772152,0.025,0.05037451564564325,0.11290571069932136,0.1425233644859813,0.15781710914454278,0.20833333333333334,0.40540540540540543,0.24390243902439024,0
0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.03435114503816794,0.15974308505127938,0.10065116279069768,0.0027777409178860167,0.022727272727272728,0.03616636528028933,0.09,0.002777556105303292,0.021063744345748484,0.0397196261682243,0.03392330383480826,0.09166666666666666,0.1891891891891892,0.059233449477351915,0
0.017241379310344827,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.03435114503816794,0.1278877033046721,0.10883720930232557,0.00260129578033193,0.01893939393939394,0.03074141048824593,0.085,0.002601326488087321,0.01823882851232886,0.03037383177570093,0.030973451327433628,0.08333333333333333,0.24324324324324326,0.05226480836236934,0
0.10344827586206896,0.18181818181818182,0.0,0.0,0.18181818181818182,0.11363636363636362,0.24000000000000002,0.0916030534351145,0.12353672433440381,0.3112558139534884,0.02055319537649085,0.04924242424242424,0.07504520795660036,0.03,0.020553471834295393,0.05038755774218886,0.06775700934579439,0.07964601769911504,0.10833333333333334,0.40540540540540543,0.11498257839721254,0
0.017241379310344827,0.11363636363636363,0.0,0.0,0.11363636363636362,0.09090909090909091,0.07999999999999999,0.12213740458015267,0.15285403501502123,0.39758139534883724,0.04148304924414148,0.07954545454545454,0.11301989150090415,0.025,0.04148323269402991,0.07962676257321166,0.13551401869158877,0.09882005899705015,0.15833333333333333,0.3783783783783784,0.11846689895470383,0
0.034482758620689655,0.07954545454545454,0.0,0.022727272727272728,0.09090909090909091,0.09090909090909091,0.07999999999999999,0.12595419847328243,0.22221071169584583,0.1973953488372093,0.014856335758194238,0.056818181818181816,0.08227848101265822,0.045,0.014856489240018088,0.05745805561939784,0.07242990654205607,0.08849557522123894,0.15833333333333333,0.35135135135135137,0.1254355400696864,0
0.017241379310344827,0.045454545454545456,0.0,0.0,0.04545454545454545,0.04545454545454545,0.0,0.08015267175572519,0.1539417797575883,0.20465116279069767,0.011071001049218956,0.041666666666666664,0.06148282097649186,0.045,0.011070877556991994,0.04128140303732121,0.0514018691588785,0.06784660766961652,0.11666666666666667,0.3783783783783784,0.08710801393728224,1
0.0,0.045454545454545456,0.0,0.0,0.04545454545454545,0.04545454545454545,0.0,0.026717557251908396,0.04931109499637418,0.18604651162790697,0.002930510202922376,0.011363636363636364,0.022603978300180832,0.05,0.0029305101126982864,0.012019467546932498,0.018691588785046728,0.025073746312684365,0.03333333333333333,0.2702702702702703,0.027874564459930314,0
0.034482758620689655,0.06818181818181818,0.0,0.0,0.06818181818181818,0.06818181818181818,0.0,0.13358778625954199,0.17046514037086913,0.2773953488372093,0.022527589064539357,0.06060606060606061,0.09041591320072333,0.035,0.022527465219588753,0.06196504024589522,0.0911214953271028,0.08997050147492625,0.14166666666666666,0.35135135135135137,0.13240418118466898,0
0.017241379310344827,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.015267175572519083,0.06422873718015125,0.06976744186046512,0.0005369400102849873,0.007575757575757576,0.012658227848101266,0.135,0.0005370015694411193,0.0058733498172707545,0.011682242990654205,0.01327433628318584,0.03333333333333333,0.16216216216216217,0.027874564459930314,0
0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.03435114503816794,0.15145550606029212,0.11962790697674418,0.00372061865957052,0.022727272727272728,0.037070524412296565,0.08,0.003720772484239087,0.02373838526447122,0.04205607476635514,0.03392330383480826,0.11666666666666667,0.2702702702702703,0.038327526132404185,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011450381679389313,0.07458821091888532,0.046511627906976744,0.00027709060163789485,0.003787878787878788,0.0108499095840868,0.2,0.0002770905931068727,0.004546131873183126,0.007009345794392522,0.01327433628318584,0.025,0.13513513513513514,0.013937282229965157,0
0.22413793103448276,0.045454545454545456,0.0,0.2272727272727273,0.04545454545454545,0.022727272727272728,0.0,0.10687022900763359,0.2647881487620429,0.16744186046511628,0.012749554338252072,0.056818181818181816,0.08047016274864376,0.055,0.012749492370033429,0.058104616596917215,0.08411214953271028,0.07817109144542772,0.2,0.32432432432432434,0.18118466898954705,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.16834144825442865,0.009302325581395349,2.5030517681289836e-05,0.003787878787878788,0.006329113924050633,1.0,2.4938153379618547e-05,0.002052073414978494,0.009345794392523364,0.004424778761061947,0.03333333333333333,0.02702702702702703,0.024390243902439025,0
0.034482758620689655,0.11363636363636363,0.0,0.0,0.11363636363636362,0.11363636363636362,0.07999999999999999,0.1412213740458015,0.16015746400082875,0.36000000000000004,0.03564124045334362,0.07575757575757576,0.10307414104882459,0.025,0.035641054628964615,0.07554913484584824,0.10046728971962617,0.10471976401179942,0.16666666666666666,0.4864864864864865,0.14982578397212543,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04198473282442748,0.21273179322490415,0.10102325581395348,0.0037266222892726746,0.026515151515151516,0.045207956600361664,0.09,0.0037268684772874382,0.028156972882323376,0.04439252336448598,0.045722713864306784,0.11666666666666667,0.21621621621621623,0.04878048780487805,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015267175572519083,0.07764425567181187,0.05581395348837209,0.00041538959969983076,0.003787878787878788,0.011754068716094032,0.165,0.0004156358896603091,0.005678876398251254,0.011682242990654205,0.011799410029498525,0.041666666666666664,0.16216216216216217,0.01742160278745645,0
0.06896551724137931,0.022727272727272724,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.05343511450381679,0.11726924272246969,0.24186046511627907,0.011780014323121077,0.03787878787878788,0.059674502712477394,0.04,0.011780229475345587,0.037167153692090484,0.06074766355140186,0.058997050147492625,0.09166666666666666,0.2972972972972973,0.07665505226480836,0
0.25862068965517243,0.12499999999999999,0.0,0.09090909090909091,0.13636363636363635,0.11363636363636362,0.07999999999999999,0.27099236641221375,0.2600745882109189,0.5555348837209302,0.13779848007184403,0.1893939393939394,0.23236889692585894,0.015,0.13779826031442025,0.18930219401375456,0.2219626168224299,0.23893805309734512,0.2916666666666667,0.5945945945945946,0.3205574912891986,1
0.034482758620689655,0.022727272727272724,0.08333333333333333,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.0,0.05343511450381679,0.1598466797886667,0.08688372093023256,0.0020689431588962813,0.01893939393939394,0.0325497287522604,0.105,0.002068758368135912,0.018184527492732503,0.02803738317757009,0.035398230088495575,0.075,0.1891891891891892,0.07317073170731707,0
0.017241379310344827,0.09090909090909091,0.0,0.06818181818181818,0.09090909090909091,0.09090909090909091,0.16,0.12595419847328243,0.3126489174349943,0.20874418604651163,0.023383090903174045,0.08712121212121213,0.11934900542495479,0.045,0.023383120971102775,0.08550137520489164,0.10046728971962617,0.13126843657817108,0.19166666666666665,0.32432432432432434,0.13240418118466898,0
0.034482758620689655,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.03435114503816794,0.12224179011706204,0.1172093023255814,0.002883805042624077,0.01893939393939394,0.03164556962025317,0.08,0.0028839588930563314,0.01877552463624631,0.03271028037383177,0.030973451327433628,0.08333333333333333,0.24324324324324326,0.05574912891986063,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.041437894954936286,0.018604651162790697,2.4630275701146208e-05,0.0,0.003616636528028933,0.5,2.43839721934048e-05,0.001010251527374028,0.004672897196261682,0.0029498525073746312,0.016666666666666666,0.05405405405405406,0.006968641114982579,1
0.034482758620689655,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.019083969465648856,0.09634310577022687,0.046511627906976744,0.00035797026947153367,0.007575757575757576,0.012658227848101266,0.2,0.00035800104629407956,0.0058733498172707545,0.011682242990654205,0.01327433628318584,0.041666666666666664,0.13513513513513514,0.041811846689895474,0
